LineNo,TimeUS,LiftMax,BatVolt,BatRes,ThLimit,labels
220338,276663457,0.973303,0.9837155,0.00012254,1,2
220428,276763417,0.9732918,0.9837087,0.00012189,1,2
220518,276863377,0.9732841,0.9837039,0.0001213,1,2
220610,276963337,0.9732769,0.9836995,0.00012098,1,2
220699,277063297,0.973273,0.9836971,0.00012074,1,2
220788,277164090,0.973273,0.9836971,0.00012066,1,2
220879,277264050,0.973273,0.9836971,0.00012064,1,2
220971,277364010,0.973273,0.9836971,0.00012064,1,2
221062,277463970,0.9732748,0.9836982,0.00012063,1,2
221151,277563930,0.9732748,0.9836982,0.00012063,1,2
221240,277663890,0.9732786,0.9837006,0.00012063,1,2
221330,277763850,0.9732826,0.983703,0.00012063,1,2
221420,277863810,0.9732906,0.9837079,0.00012063,1,2
221512,277963770,0.9732983,0.9837127,0.00012063,1,2
221601,278063730,0.9733099,0.9837198,0.00012063,1,2
221690,278163690,0.9733181,0.9837248,0.00012063,1,2
221781,278263650,0.973331,0.9837327,0.00012063,1,2
221871,278363610,0.9733388,0.9837376,0.00012063,1,2
221962,278463570,0.9733489,0.9837437,0.00012063,1,2
222051,278563530,0.9733528,0.9837461,0.00012063,1,2
222140,278663490,0.9733605,0.9837509,0.00012063,1,2
222230,278763450,0.9733645,0.9837533,0.00012063,1,2
222320,278863410,0.9733723,0.9837581,0.00012063,1,2
222412,278963370,0.9733841,0.9837653,0.00012063,1,2
222501,279063330,0.9733939,0.9837713,0.00012063,1,2
222590,279163290,0.9734079,0.9837799,0.00012063,1,2
222681,279264083,0.9734156,0.9837847,0.00012063,1,2
222771,279364043,0.9734195,0.9837871,0.00012063,1,2
222862,279464003,0.9734195,0.9837871,0.00012063,1,2
222949,279563963,0.9734195,0.9837871,0.00012063,1,2
223036,279663923,0.9734195,0.9837871,0.00012063,1,2
223124,279763883,0.9734195,0.9837871,0.00012063,1,2
223212,279863843,0.9734195,0.9837871,0.00012063,1,2
223304,279963803,0.9734201,0.9837875,0.00012063,1,2
223394,280063763,0.9734201,0.9837875,0.00012063,1,2
223483,280163723,0.9734201,0.9837875,0.00012041,1,2
223574,280263683,0.9734163,0.9837851,0.00011986,1,2
223664,280363643,0.9734079,0.9837799,0.00011929,1,2
223755,280463603,0.9733994,0.9837747,0.00011865,1,2
223844,280563563,0.9733896,0.9837688,0.00011789,1,2
223933,280663523,0.9733781,0.9837616,0.00011691,1,2
224023,280763483,0.9733639,0.9837529,0.00011578,1,2
224113,280863443,0.9733472,0.9837427,0.00011454,1,2
224206,280963403,0.9733299,0.983732,0.00011321,1,2
224295,281063363,0.9733114,0.9837207,0.00011198,1,2
224384,281163323,0.9732945,0.9837103,0.00011074,1,2
224475,281263283,0.9732777,0.9837,0.00010973,1,2
224565,281364076,0.9732646,0.983692,0.00010871,1,2
224656,281464036,0.9732518,0.9836841,0.00010792,1,2
224745,281563996,0.9732424,0.9836783,0.00010712,1,2
224834,281663956,0.9732325,0.9836723,0.00010645,1,2
224924,281763916,0.9732248,0.9836675,0.00010573,1,2
225014,281863876,0.9732163,0.9836622,0.00010573,1,2
225106,281963836,0.9732201,0.9836646,0.00010573,1,2
225197,282063796,0.9732602,0.9836892,0.00010573,1,2
225286,282163756,0.9732895,0.9837072,0.00010573,1,2
225377,282263716,0.9733105,0.9837201,0.00010573,1,2
225468,282363676,0.9733251,0.9837291,0.00010573,1,2
225559,282463636,0.9733359,0.9837357,0.00010573,1,2
225648,282563596,0.9733397,0.9837381,0.00010573,1,2
225737,282663556,0.9733457,0.9837418,0.00010573,1,2
225823,282763516,0.9733504,0.9837446,0.00010573,1,2
225909,282863476,0.9733504,0.9837446,0.00010573,1,2
226001,282963436,0.9733504,0.9837446,0.00010573,1,2
226090,283063396,0.9733504,0.9837446,0.00010573,1,2
226179,283163356,0.9733504,0.9837446,0.00010573,1,2
226270,283263316,0.9733504,0.9837446,0.00010573,1,2
226360,283363276,0.9733504,0.9837446,0.00010573,1,2
226453,283464069,0.9733504,0.9837446,0.00010573,1,2
226542,283564029,0.9733504,0.9837446,0.00010529,1,2
226631,283663989,0.9733426,0.9837399,0.0001035,1,2
226721,283763949,0.9733152,0.983723,0.0001035,1,2
226811,283863909,0.9732847,0.9837043,0.00010179,1,2
226903,283963869,0.9732625,0.9836907,0.00010033,1,2
226992,284063829,0.9732441,0.9836794,0.00009899,1,2
227081,284163789,0.9732271,0.9836689,0.00009783,1,2
227172,284263749,0.973213,0.9836603,0.00009693,1,2
227262,284363709,0.9732027,0.9836539,0.00009619,1,2
227353,284463669,0.9731948,0.9836491,0.00009564,1,2
227442,284563629,0.9731892,0.9836457,0.00009499,1,2
227531,284663589,0.9731814,0.9836409,0.00009454,1,2
227621,284763549,0.9731776,0.9836385,0.00009422,1,2
227711,284863509,0.9731737,0.9836361,0.00009402,1,2
227803,284963469,0.9731737,0.9836361,0.00009389,1,2
227892,285063429,0.9731737,0.9836361,0.00009386,1,2
227978,285163389,0.9731737,0.9836361,0.00009374,1,2
228065,285263349,0.9731737,0.9836361,0.0000937,1,2
228161,285363309,0.9731737,0.9836361,0.0000937,1,2
228252,285463269,0.9731749,0.9836369,0.0000937,1,2
228341,285564062,0.973178,0.9836388,0.0000937,1,2
228430,285664022,0.973178,0.9836388,0.0000937,1,2
228520,285763982,0.973178,0.9836388,0.0000937,1,2
228610,285863942,0.973178,0.9836388,0.0000937,1,2
228703,285963902,0.9731809,0.9836406,0.0000937,1,2
228792,286063862,0.9731818,0.9836411,0.0000937,1,2
228881,286163822,0.973187,0.9836443,0.0000937,1,2
228972,286263782,0.973191,0.9836468,0.0000937,1,2
229062,286363742,0.9731988,0.9836515,0.0000937,1,2
229153,286463702,0.9732053,0.9836556,0.0000937,1,2
229242,286563662,0.9732096,0.9836582,0.0000937,1,2
229331,286663622,0.9732136,0.9836606,0.0000937,1,2
229421,286763582,0.9732174,0.983663,0.0000937,1,2
229511,286863542,0.9732215,0.9836655,0.0000937,1,2
229603,286963502,0.9732447,0.9836797,0.0000937,1,2
229692,287063462,0.9732608,0.9836896,0.0000937,1,2
229781,287163422,0.9732713,0.983696,0.0000937,1,2
229872,287263382,0.9732786,0.9837006,0.0000937,1,2
229962,287363342,0.9732826,0.983703,0.0000937,1,2
230053,287463302,0.9732865,0.9837054,0.0000937,1,2
230142,287563262,0.9732878,0.9837062,0.0000937,1,2
230231,287664055,0.9732897,0.9837074,0.0000937,1,2
230321,287764015,0.9732918,0.9837086,0.0000937,1,2
230410,287863975,0.9732947,0.9837105,0.0000937,1,2
230503,287963935,0.9732968,0.9837117,0.0000937,1,2
230592,288063895,0.9732987,0.9837129,0.0000937,1,2
230677,288163855,0.9733008,0.9837142,0.0000937,1,2
230764,288263815,0.9733027,0.9837154,0.0000937,1,2
230853,288363775,0.9733027,0.9837154,0.0000927,1,2
230945,288463735,0.9732858,0.983705,0.0000927,1,2
231034,288563695,0.9732555,0.9836864,0.0000927,1,2
231123,288663655,0.9732274,0.9836691,0.0000927,1,2
231213,288763615,0.9732032,0.9836543,0.0000927,1,2
231302,288863575,0.9731827,0.9836417,0.000091,1,2
231395,288963535,0.973165,0.9836308,0.00008958,1,2
231484,289063495,0.9731503,0.9836218,0.00008832,1,2
231573,289163455,0.9731373,0.9836138,0.00008736,1,2
231664,289263415,0.9731281,0.9836082,0.00008652,1,2
231753,289363375,0.9731203,0.9836034,0.00008591,1,2
231845,289463335,0.9731154,0.9836004,0.00008544,1,2
231934,289563295,0.9731116,0.983598,0.00008513,1,2
232023,289664088,0.9731101,0.983597,0.00008493,1,2
232113,289764048,0.9731101,0.983597,0.00008484,1,2
232202,289864008,0.9731101,0.983597,0.00008484,1,2
232295,289963968,0.9731101,0.983597,0.00008484,1,2
232384,290063928,0.9731129,0.9835988,0.00008484,1,2
232473,290163888,0.9731168,0.9836012,0.00008484,1,2
232565,290263848,0.9731207,0.9836036,0.00008484,1,2
232654,290363808,0.9731246,0.983606,0.00008484,1,2
232746,290463768,0.9731284,0.9836084,0.00008484,1,2
232835,290563728,0.9731332,0.9836113,0.00008484,1,2
232924,290663688,0.9731383,0.9836144,0.00008484,1,2
233014,290763648,0.973146,0.9836192,0.00008484,1,2
233103,290863608,0.9731554,0.9836249,0.00008484,1,2
233193,290963568,0.9731641,0.9836302,0.00008484,1,2
233278,291063528,0.9731747,0.9836367,0.00008484,1,2
233367,291163488,0.9731829,0.9836418,0.00008484,1,2
233458,291263448,0.9731922,0.9836475,0.00008484,1,2
233547,291363408,0.9732,0.9836523,0.00008484,1,2
233639,291463368,0.9732078,0.9836571,0.00008484,1,2
233728,291563328,0.9732116,0.9836594,0.00008484,1,2
233817,291663288,0.9732159,0.9836621,0.00008484,1,2
233907,291764081,0.9732159,0.9836621,0.00008484,1,2
233996,291864041,0.9732199,0.9836645,0.00008484,1,2
234089,291964001,0.9732199,0.9836645,0.00008484,1,2
234178,292063961,0.9732199,0.9836645,0.00008482,1,2
234267,292163921,0.9732175,0.9836631,0.00008482,1,2
234358,292263881,0.9732175,0.9836631,0.00008465,1,2
234448,292363841,0.9732137,0.9836607,0.00008455,1,2
234540,292463801,0.9732101,0.9836585,0.0000843,1,2
234629,292563761,0.9732062,0.9836561,0.0000842,1,2
234718,292663721,0.973206,0.983656,0.00008396,1,2
234808,292763681,0.9732021,0.9836536,0.00008394,1,2
234897,292863641,0.9732021,0.9836536,0.00008374,1,2
234990,292963601,0.9731982,0.9836512,0.00008374,1,2
235079,293063561,0.9731982,0.9836512,0.00008364,1,2
235168,293163521,0.9731982,0.9836512,0.00008364,1,2
235259,293263481,0.9732021,0.9836536,0.00008364,1,2
235348,293363441,0.9732021,0.9836536,0.00008364,1,2
235440,293463401,0.9732071,0.9836567,0.00008364,1,2
235529,293563361,0.9732081,0.9836572,0.00008364,1,2
235618,293663321,0.9732158,0.983662,0.00008364,1,2
235708,293763281,0.9732188,0.9836638,0.00008364,1,2
235797,293864074,0.9732261,0.9836683,0.00008364,1,2
235889,293964034,0.9732261,0.9836683,0.00008364,1,2
235979,294063994,0.97323,0.9836707,0.00008364,1,2
236068,294163954,0.97323,0.9836707,0.00008361,1,2
236159,294263914,0.9732283,0.9836697,0.00008336,1,2
236248,294363874,0.9732239,0.983667,0.00008318,1,2
236340,294463834,0.97322,0.9836646,0.00008277,1,2
236429,294563794,0.9732124,0.9836599,0.00008226,1,2
236518,294663754,0.9732046,0.9836551,0.00008175,1,2
236608,294763714,0.9731969,0.9836503,0.00008103,1,2
236697,294863674,0.9731862,0.9836438,0.00008017,1,2
236789,294963634,0.9731739,0.9836362,0.00007942,1,2
236879,295063594,0.9731635,0.9836299,0.00007909,1,2
236968,295163554,0.9731596,0.9836275,0.0000789,1,2
237059,295263514,0.9731588,0.983627,0.0000789,1,2
237149,295363474,0.9731605,0.9836281,0.00007878,1,2
237241,295463434,0.9731605,0.9836281,0.00007878,1,2
237330,295563394,0.9731644,0.9836305,0.00007871,1,2
237419,295663354,0.9731644,0.9836305,0.00007871,1,2
237505,295763314,0.9731684,0.9836329,0.00007869,1,2
237591,295863274,0.9731684,0.9836329,0.00007869,1,2
237683,295964067,0.9731714,0.9836347,0.0000787,1,2
237773,296064027,0.9731714,0.9836347,0.0000787,1,2
237862,296163987,0.9731714,0.9836347,0.00007868,1,2
237953,296263947,0.9731714,0.9836347,0.00007868,1,2
238042,296363907,0.9731714,0.9836347,0.00007859,1,2
238134,296463867,0.9731701,0.9836339,0.00007859,1,2
238223,296563827,0.9731701,0.9836339,0.00007839,1,2
238312,296663787,0.9731662,0.9836316,0.00007826,1,2
238402,296763747,0.9731638,0.9836301,0.00007797,1,2
238491,296863707,0.9731599,0.9836277,0.00007785,1,2
238583,296963667,0.9731588,0.983627,0.00007757,1,2
238673,297063627,0.973155,0.9836246,0.00007742,1,2
238762,297163587,0.9731522,0.983623,0.00007715,1,2
238853,297263547,0.9731483,0.9836206,0.00007701,1,2
238942,297363507,0.9731474,0.98362,0.00007674,1,2
239034,297463467,0.9731435,0.9836176,0.0000766,1,2
239123,297563427,0.9731418,0.9836166,0.00007634,1,2
239212,297663387,0.973138,0.9836142,0.0000762,1,2
239302,297763347,0.9731371,0.9836137,0.00007595,1,2
239391,297863307,0.9731332,0.9836113,0.00007582,1,2
239483,297963267,0.9731324,0.9836108,0.00007558,1,2
239573,298064060,0.9731286,0.9836084,0.00007542,1,2
239662,298164020,0.9731262,0.9836069,0.0000753,1,2
239753,298263980,0.9731262,0.9836069,0.0000753,1,2
239842,298363940,0.9731495,0.9836213,0.0000753,1,2
239934,298463900,0.9731759,0.9836375,0.0000753,1,2
240027,298563860,0.9731941,0.9836487,0.0000753,1,2
240116,298663820,0.9732054,0.9836556,0.0000753,1,2
240206,298763780,0.9732054,0.9836556,0.00007486,1,2
240295,298863740,0.9731937,0.9836484,0.00007413,1,2
240386,298963700,0.9731793,0.9836397,0.00007316,1,2
240477,299063660,0.9731624,0.9836292,0.00007216,1,2
240566,299163620,0.9731459,0.9836191,0.00007119,1,2
240657,299263580,0.9731312,0.9836101,0.00007039,1,2
240746,299363540,0.9731196,0.9836029,0.00006962,1,2
240837,299463500,0.9731086,0.9835962,0.00006905,1,2
240927,299563460,0.9731009,0.9835914,0.00006843,1,2
241016,299663420,0.9730932,0.9835867,0.00006791,1,2
241106,299763380,0.9730861,0.9835824,0.00006735,1,2
241195,299863340,0.9730784,0.9835776,0.00006684,1,2
241286,299963300,0.9730724,0.983574,0.00006639,1,2
241377,300063260,0.9730678,0.9835711,0.00006607,1,2
241466,300164053,0.9730639,0.9835687,0.00006597,1,2
241557,300264013,0.9730639,0.9835687,0.00006597,1,2
241646,300363973,0.9730639,0.9835687,0.00006597,1,2
241738,300463933,0.973065,0.9835694,0.00006597,1,2
241828,300563893,0.9730656,0.9835698,0.00006597,1,2
241917,300663853,0.9730695,0.9835722,0.00006597,1,0
242007,300763813,0.9730712,0.9835733,0.00006597,1,0
242097,300863773,0.9730752,0.9835756,0.00006597,1,0
242188,300963733,0.9730781,0.9835775,0.00006597,1,0
242281,301063693,0.9730821,0.9835799,0.00006597,1,0
242370,301163653,0.9730859,0.9835823,0.00006597,1,0
242461,301263613,0.9730898,0.9835846,0.00006597,1,0
242550,301363573,0.9730898,0.9835846,0.00006597,1,0
242641,301463533,0.9730936,0.983587,0.00006597,1,0
242727,301563493,0.9730942,0.9835873,0.00006597,1,0
242812,301663453,0.973098,0.9835897,0.00006597,1,0
242902,301763413,0.973098,0.9835897,0.00006597,1,0
242991,301863373,0.973098,0.9835897,0.00006597,1,0
243082,301963333,0.973098,0.9835897,0.00006597,1,0
243173,302063293,0.973102,0.9835921,0.00006597,1,0
243262,302164086,0.9731059,0.9835945,0.00006597,1,0
243353,302264046,0.9731097,0.9835969,0.00006597,1,0
243443,302364006,0.9731137,0.9835992,0.00006597,1,0
243534,302463966,0.9731187,0.9836024,0.00006597,1,0
243624,302563926,0.9731226,0.9836048,0.00006597,1,0
243713,302663886,0.9731265,0.9836072,0.00006597,1,0
243803,302763846,0.9731304,0.9836096,0.00006597,1,0
243892,302863806,0.9731343,0.9836119,0.00006597,1,0
243983,302963766,0.9731382,0.9836143,0.00006597,1,0
244074,303063726,0.9731382,0.9836143,0.00006597,1,0
244163,303163686,0.973142,0.9836167,0.00006597,1,0
244254,303263646,0.973142,0.9836167,0.00006597,1,0
244343,303363606,0.973142,0.9836167,0.00006597,1,0
244434,303463566,0.973142,0.9836167,0.00006596,1,0
244524,303563526,0.973142,0.9836167,0.00006578,1,0
244613,303663486,0.9731382,0.9836143,0.00006552,1,0
244703,303763446,0.9731343,0.9836119,0.00006516,1,0
244792,303863406,0.9731284,0.9836084,0.00006474,1,0
244883,303963366,0.9731216,0.9836041,0.00006419,1,0
244974,304063326,0.9731138,0.9835994,0.0000637,1,0
245063,304163286,0.973106,0.9835946,0.00006318,1,0
245154,304264079,0.9730983,0.9835898,0.00006269,1,0
245243,304364039,0.9730915,0.9835857,0.00006224,1,0
245334,304463999,0.973086,0.9835823,0.00006184,1,0
245424,304563959,0.9730818,0.9835798,0.00006141,1,0
245513,304663919,0.9730765,0.9835764,0.00006108,1,0
245605,304763879,0.9730725,0.983574,0.0000606,1,0
245694,304863839,0.9730656,0.9835698,0.00006005,1,0
245785,304963799,0.9730579,0.983565,0.00005968,1,0
245876,305063759,0.9730541,0.9835626,0.00005952,1,0
245965,305163719,0.9730541,0.9835626,0.00005952,1,0
246056,305263679,0.9730541,0.9835626,0.00005952,1,0
246145,305363639,0.9730541,0.9835626,0.00005952,1,0
246236,305463599,0.9730541,0.9835626,0.0000594,1,0
246327,305563559,0.9730541,0.9835626,0.00005919,1,0
246416,305663519,0.9730501,0.9835603,0.0000589,1,0
246506,305763479,0.9730463,0.9835579,0.00005853,1,0
246596,305863439,0.9730422,0.9835554,0.00005817,1,0
246687,305963399,0.9730381,0.9835529,0.00005787,1,0
246778,306063359,0.9730342,0.9835505,0.00005766,1,0
246867,306163319,0.9730303,0.9835481,0.00005751,1,0
246958,306263279,0.9730303,0.9835481,0.00005745,1,0
247047,306364072,0.9730303,0.9835481,0.00005745,1,0
247138,306464032,0.9730303,0.9835481,0.00005745,1,0
247228,306563992,0.9730336,0.9835501,0.00005745,1,0
247317,306663952,0.9730375,0.9835525,0.00005745,1,0
247407,306763912,0.9730414,0.9835549,0.00005745,1,0
247496,306863872,0.973044,0.9835565,0.00005745,1,0
247587,306963832,0.9730457,0.9835576,0.00005745,1,0
247678,307063792,0.9730476,0.9835587,0.00005745,1,0
247767,307163752,0.9730515,0.9835611,0.00005745,1,0
247858,307263712,0.9730549,0.9835632,0.00005745,1,0
247947,307363672,0.9730573,0.9835647,0.00005745,1,0
248038,307463632,0.9730573,0.9835647,0.00005745,1,0
248128,307563592,0.9730573,0.9835647,0.00005745,1,0
248217,307663552,0.9730573,0.9835647,0.00005745,1,0
248307,307763512,0.9730573,0.9835647,0.00005745,1,0
248396,307863472,0.9730573,0.9835647,0.00005745,1,0
248487,307963432,0.9730573,0.9835647,0.00005745,1,0
248578,308063392,0.9730573,0.9835647,0.00005745,1,0
248667,308163352,0.9730573,0.9835647,0.00005745,1,0
248758,308263312,0.9730573,0.9835647,0.00005745,1,0
248849,308363272,0.9730573,0.9835647,0.00005745,1,0
248940,308464065,0.9730573,0.9835647,0.00005745,1,0
249030,308564025,0.9730579,0.983565,0.00005745,1,0
249119,308663985,0.9730579,0.983565,0.00005745,1,0
249209,308763945,0.9730586,0.9835654,0.00005745,1,0
249298,308863905,0.9730586,0.9835654,0.00005745,1,0
249387,308963865,0.9730586,0.9835654,0.00005745,1,0
249476,309063825,0.9730586,0.9835654,0.00005745,1,0
249565,309163785,0.9730586,0.9835654,0.00005744,1,0
249656,309263745,0.9730586,0.9835654,0.00005743,1,0
249745,309363705,0.9730586,0.9835654,0.00005738,1,0
249836,309463665,0.9730586,0.9835654,0.00005734,1,0
249926,309563625,0.9730586,0.9835654,0.0000573,1,0
250015,309663585,0.9730586,0.9835654,0.00005724,1,0
250105,309763545,0.9730586,0.9835654,0.00005719,1,0
250194,309863505,0.9730586,0.9835654,0.00005712,1,0
250285,309963465,0.9730586,0.9835654,0.00005704,1,0
250376,310063425,0.9730586,0.9835654,0.00005696,1,0
250465,310163385,0.9730586,0.9835654,0.00005687,1,0
250556,310263345,0.9730574,0.9835647,0.00005678,1,0
250645,310363305,0.9730564,0.9835641,0.0000567,1,0
250736,310463265,0.9730555,0.9835636,0.00005662,1,0
250827,310564058,0.9730546,0.9835631,0.00005655,1,0
250916,310664018,0.9730537,0.9835625,0.00005649,1,0
251007,310763978,0.9730536,0.9835624,0.00005642,1,0
251096,310863938,0.9730527,0.9835619,0.00005634,1,0
251187,310963898,0.9730507,0.9835606,0.00005621,1,0
251277,311063858,0.9730474,0.9835585,0.00005609,1,0
251367,311163818,0.9730463,0.9835579,0.00005604,1,0
251458,311263778,0.9730463,0.9835579,0.00005601,1,0
251547,311363738,0.9730463,0.9835579,0.00005601,1,0
251638,311463698,0.9730463,0.9835579,0.00005601,1,0
251727,311563658,0.9730463,0.9835579,0.00005601,1,0
251817,311663618,0.973047,0.9835584,0.00005601,1,0
251907,311763578,0.973047,0.9835584,0.00005601,1,0
251996,311863538,0.9730495,0.9835599,0.00005601,1,0
252087,311963498,0.9730495,0.9835599,0.00005601,1,0
252177,312063458,0.9730495,0.9835599,0.00005601,1,0
252267,312163418,0.9730506,0.9835606,0.00005601,1,0
252358,312263378,0.9730537,0.9835625,0.00005601,1,0
252448,312363338,0.9730537,0.9835625,0.00005601,1,0
252539,312463298,0.9730537,0.9835625,0.00005601,1,0
252628,312564091,0.9730537,0.9835625,0.00005601,1,0
252718,312664051,0.9730537,0.9835625,0.00005593,1,0
252808,312764011,0.9730537,0.9835625,0.00005582,1,0
252897,312863971,0.9730537,0.9835625,0.00005571,1,0
252988,312963931,0.9730531,0.9835621,0.00005561,1,0
253078,313063891,0.9730523,0.9835616,0.00005552,1,0
253168,313163851,0.9730518,0.9835613,0.00005546,1,0
253259,313263811,0.9730518,0.9835613,0.00005541,1,0
253348,313363771,0.9730518,0.9835613,0.00005537,1,0
253439,313463731,0.9730518,0.9835613,0.00005535,1,0
253528,313563691,0.9730518,0.9835613,0.00005534,1,0
253618,313663651,0.9730518,0.9835613,0.00005533,1,0
253707,313763611,0.9730518,0.9835613,0.00005533,1,0
253797,313863571,0.9730518,0.9835613,0.00005533,1,0
253888,313963531,0.9730518,0.9835613,0.00005533,1,0
253978,314063491,0.9730518,0.9835613,0.00005533,1,0
254068,314163451,0.9730518,0.9835613,0.00005533,1,0
254159,314263411,0.9730518,0.9835613,0.00005533,1,0
254248,314363371,0.9730518,0.9835613,0.00005533,1,0
254339,314463331,0.9730518,0.9835613,0.00005532,1,0
254428,314563291,0.9730518,0.9835613,0.00005532,1,0
254518,314664084,0.9730518,0.9835613,0.0000553,1,0
254607,314764044,0.9730518,0.9835613,0.0000553,1,0
254697,314864004,0.9730518,0.9835613,0.0000553,1,0
254788,314963964,0.9730518,0.9835613,0.0000553,1,0
254878,315063924,0.9730518,0.9835613,0.0000553,1,0
254968,315163884,0.9730518,0.9835613,0.00005529,1,0
255059,315263844,0.9730518,0.9835613,0.00005527,1,0
255148,315363804,0.9730518,0.9835613,0.00005525,1,0
255239,315463764,0.9730518,0.9835613,0.00005523,1,0
255328,315563724,0.9730514,0.983561,0.00005521,1,0
255419,315663684,0.9730514,0.983561,0.00005519,1,0
255509,315763644,0.9730507,0.9835606,0.00005517,1,0
255599,315863604,0.9730507,0.9835606,0.00005511,1,0
255690,315963564,0.9730482,0.9835591,0.00005501,1,0
255780,316063524,0.9730455,0.9835574,0.00005496,1,0
255870,316163484,0.9730455,0.9835574,0.00005492,1,0
255961,316263444,0.9730455,0.9835574,0.00005492,1,0
256050,316363404,0.9730455,0.9835574,0.00005492,1,0
256141,316463364,0.9730455,0.9835574,0.00005492,1,0
256230,316563324,0.9730455,0.9835574,0.00005492,1,0
256320,316663284,0.9730455,0.9835574,0.00005492,1,0
256409,316764077,0.9730472,0.9835585,0.00005492,1,0
256499,316864037,0.9730472,0.9835585,0.00005492,1,0
256590,316963997,0.9730484,0.9835592,0.00005492,1,0
256680,317063957,0.9730484,0.9835592,0.00005492,1,0
256770,317163917,0.9730501,0.9835603,0.00005492,1,0
256861,317263877,0.9730501,0.9835603,0.00005492,1,0
256950,317363837,0.9730501,0.9835603,0.00005492,1,0
257041,317463797,0.9730501,0.9835603,0.00005487,1,0
257130,317563757,0.9730501,0.9835603,0.0000548,1,0
257220,317663717,0.9730501,0.9835603,0.00005471,1,0
257309,317763677,0.9730501,0.9835603,0.00005462,1,0
257399,317863637,0.9730493,0.9835597,0.00005452,1,0
257490,317963597,0.9730484,0.9835592,0.00005445,1,0
257580,318063557,0.973048,0.983559,0.00005439,1,0
257670,318163517,0.9730479,0.9835589,0.00005433,1,0
257761,318263477,0.9730476,0.9835588,0.0000543,1,0
257850,318363437,0.9730476,0.9835588,0.00005428,1,0
257941,318463397,0.9730476,0.9835588,0.00005426,1,0
258030,318563357,0.9730476,0.9835588,0.00005425,1,0
258120,318663317,0.9730476,0.9835588,0.00005424,1,0
258209,318763277,0.9730476,0.9835588,0.00005424,1,0
258299,318864070,0.9730476,0.9835588,0.00005424,1,0
258390,318964030,0.9730476,0.9835588,0.00005424,1,0
258480,319063990,0.9730476,0.9835588,0.00005424,1,0
258570,319163950,0.9730476,0.9835588,0.00005424,1,0
258661,319263910,0.9730476,0.9835588,0.00005424,1,0
258750,319363870,0.9730476,0.9835588,0.00005424,1,0
258841,319463830,0.9730476,0.9835588,0.00005424,1,0
258930,319563790,0.9730476,0.9835588,0.00005424,1,0
259020,319663750,0.9730476,0.9835588,0.00005424,1,0
259111,319763710,0.9730476,0.9835588,0.00005424,1,0
259201,319863670,0.9730476,0.9835588,0.00005415,1,0
259292,319963630,0.973044,0.9835566,0.00005392,1,0
259382,320063590,0.9730402,0.9835542,0.00005379,1,0
259472,320163550,0.9730372,0.9835523,0.0000537,1,0
259563,320263510,0.9730372,0.9835523,0.00005367,1,0
259652,320363470,0.9730372,0.9835523,0.00005366,1,0
259743,320463430,0.9730372,0.9835523,0.00005366,1,0
259832,320563390,0.9730372,0.9835523,0.00005366,1,0
259922,320663350,0.9730372,0.9835523,0.00005366,1,0
260013,320763310,0.9730372,0.9835523,0.00005364,1,0
260103,320863270,0.9730372,0.9835523,0.00005363,1,0
260194,320964063,0.9730372,0.9835523,0.00005363,1,0
260284,321064023,0.9730372,0.9835523,0.00005363,1,0
260374,321163983,0.9730372,0.9835523,0.00005363,1,0
260465,321263943,0.9730372,0.9835523,0.00005363,1,0
260554,321363903,0.9730372,0.9835523,0.00005363,1,0
260645,321463863,0.9730411,0.9835547,0.00005363,1,0
260734,321563823,0.9730411,0.9835547,0.00005363,1,0
260824,321663783,0.973045,0.9835571,0.00005363,1,0
260913,321763743,0.973045,0.9835571,0.00005363,1,0
261003,321863703,0.9730486,0.9835593,0.00005363,1,0
261094,321963663,0.9730486,0.9835593,0.00005363,1,0
261184,322063623,0.9730486,0.9835593,0.00005363,1,0
261274,322163583,0.9730486,0.9835593,0.00005363,1,0
261365,322263543,0.9730486,0.9835593,0.00005362,1,0
261455,322363503,0.9730486,0.9835593,0.00005355,1,0
261546,322463463,0.9730486,0.9835593,0.00005345,1,0
261635,322563423,0.9730479,0.9835589,0.00005333,1,0
261725,322663383,0.9730457,0.9835576,0.00005322,1,0
261814,322763343,0.9730449,0.983557,0.00005311,1,0
261904,322863303,0.9730433,0.9835561,0.00005305,1,0
261995,322963263,0.9730433,0.9835561,0.00005297,1,0
262085,323064056,0.9730428,0.9835558,0.00005294,1,0
262175,323164016,0.9730428,0.9835558,0.00005289,1,0
262266,323263976,0.9730428,0.9835558,0.00005285,1,0
262355,323363936,0.9730428,0.9835558,0.00005281,1,0
262446,323463896,0.9730421,0.9835554,0.0000528,1,0
262535,323563856,0.9730421,0.9835554,0.00005277,1,0
262624,323663816,0.9730421,0.9835554,0.00005275,1,0
262714,323763776,0.9730421,0.9835554,0.00005273,1,0
262804,323863736,0.9730421,0.9835554,0.0000527,1,0
262895,323963696,0.9730418,0.9835552,0.00005269,1,0
262985,324063656,0.9730418,0.9835552,0.00005268,1,0
263074,324163616,0.9730417,0.9835551,0.00005267,1,0
263166,324263576,0.9730417,0.9835551,0.00005267,1,0
263255,324363536,0.9730417,0.9835551,0.00005266,1,0
263346,324463496,0.9730417,0.9835551,0.00005266,1,0
263435,324563456,0.9730417,0.9835551,0.00005266,1,0
263524,324663416,0.9730417,0.9835551,0.00005265,1,0
263614,324763376,0.9730415,0.983555,0.00005265,1,0
263704,324863336,0.9730415,0.983555,0.00005264,1,0
263795,324963296,0.9730415,0.983555,0.00005264,1,0
