LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,labels
225679,282603580,0,6,547932600,2232,10,1.21,-35.3610405,149.1647682,40.87,4.346,26.23215,-0.467,0,1,2
225854,282803500,0,6,547932800,2232,10,1.21,-35.3610326,149.1647731,40.98,5.459,27.43054,-0.626,0,1,2
226032,283003420,0,6,547933000,2232,10,1.21,-35.3610232,149.1647792,41.12,6.456,27.94145,-0.749,0,1,2
226210,283203340,0,6,547933200,2232,10,1.21,-35.3610122,149.1647863,41.28,7.308001,27.60348,-0.874,0,1,2
226391,283403260,0,6,547933400,2232,10,1.21,-35.361,149.164794,41.47,8.017,26.56939,-0.992,0,1,2
226573,283604013,0,6,547933600,2232,10,1.21,-35.3609864,149.1648019,41.68,8.582001,24.91755,-1.127,0,1,2
226752,283803933,0,6,547933800,2232,10,1.21,-35.3609722,149.1648098,41.93,8.798,23.43839,-1.367,0,1,2
226934,284003853,0,6,547934000,2232,10,1.21,-35.3609582,149.1648172,42.2,8.007,24.33896,-1.267,0,1,2
227112,284203773,0,6,547934200,2232,10,1.21,-35.3609463,149.1648243,42.41,6.732,28.19069,-0.848,0,1,2
227293,284403693,0,6,547934400,2232,10,1.21,-35.3609368,149.1648313,42.54,5.562,33.60896,-0.382,0,1,2
227473,284603613,0,6,547934600,2232,10,1.21,-35.3609296,149.1648378,42.57,4.528,40.10613,0.041,0,1,2
227652,284803533,0,6,547934800,2232,10,1.21,-35.3609243,149.164844,42.52,3.634,48.37892,0.414,0,1,2
227834,285003453,0,6,547935000,2232,10,1.21,-35.3609208,149.1648499,42.41,2.892,60.37754,0.739,0,1,2
228009,285203373,0,6,547935200,2232,10,1.21,-35.360919,149.1648552,42.23,2.38,78.07124,1.031,0,1,2
228192,285403293,0,6,547935400,2232,10,1.21,-35.360919,149.1648602,41.99,2.223,100.3125,1.301,0,1,2
228372,285604046,0,6,547935600,2232,10,1.21,-35.3609204,149.1648649,41.71,2.44,121.0294,1.539,0,1,2
228551,285803966,0,6,547935800,2232,10,1.21,-35.3609235,149.1648697,41.38,3.191,131.2664,1.75,0,1,2
228734,286003886,0,6,547936000,2232,10,1.21,-35.3609279,149.1648756,41,4.103,132.5453,1.993,0,1,2
228912,286203806,0,6,547936200,2232,10,1.21,-35.3609334,149.164883,40.58,4.966,132.4443,2.199,0,1,2
229093,286403726,0,6,547936400,2232,10,1.21,-35.3609399,149.1648918,40.13,5.792,132.2868,2.303,0,1,2
229273,286603646,0,6,547936600,2232,10,1.21,-35.3609474,149.1649019,39.67,6.563,132.1822,2.298,0,1,2
229452,286803566,0,6,547936800,2232,10,1.21,-35.3609555,149.1649131,39.22,7.178,131.7557,2.184,0,1,2
229634,287003486,0,6,547937000,2232,10,1.21,-35.3609644,149.1649253,38.8,7.561,130.7053,1.941,0,1,2
229812,287203406,0,6,547937200,2232,10,1.21,-35.3609731,149.1649383,38.49,7.72,128.6192,1.224,0,1,2
229993,287403326,0,6,547937400,2232,10,1.21,-35.3609815,149.1649515,38.32,7.302001,127.501,0.451,0,1,2
230173,287604079,0,6,547937600,2232,10,1.21,-35.3609892,149.1649634,38.3,6.363,129.3731,-0.226,0,1,2
230352,287803999,0,6,547937800,2232,10,1.21,-35.3609961,149.164973,38.4,5.323,133.1142,-0.8010001,0,1,2
230534,288003919,0,6,547938000,2232,10,1.21,-35.3610022,149.1649804,38.62,4.326,137.6897,-1.334,0,1,2
230708,288203839,0,6,547938200,2232,10,1.21,-35.3610075,149.164986,38.94,3.473,142.5066,-1.852,0,1,2
230885,288403759,0,6,547938400,2232,10,1.21,-35.361012,149.16499,39.36,2.795,145.656,-2.367,0,1,2
231065,288603679,0,6,547938600,2232,10,1.21,-35.3610157,149.1649929,39.88,2.192,146.0113,-2.721,0,1,2
231244,288803599,0,6,547938800,2232,10,1.21,-35.3610186,149.1649953,40.39,1.579,144.1009,-2.406,0,1,2
231426,289003519,0,6,547939000,2232,10,1.21,-35.3610203,149.1649971,40.82,0.9680001,128.5395,-1.874,0,1,2
231604,289203439,0,6,547939200,2232,10,1.21,-35.3610207,149.1649988,41.14,0.689,80.82645,-1.264,0,1,2
231785,289403359,0,6,547939400,2232,10,1.21,-35.3610199,149.1650003,41.33,1.075,40.63891,-0.64,0,1,2
231965,289603279,0,6,547939600,2232,10,1.21,-35.3610179,149.165002,41.39,1.798,32.80973,0.002,0,1,2
232144,289804032,0,6,547939800,2232,10,1.21,-35.3610146,149.1650048,41.32,2.649,35.89162,0.6720001,0,1,2
232326,290003952,0,6,547940000,2232,10,1.21,-35.3610102,149.1650091,41.12,3.491,42.65783,1.321,0,1,2
232504,290203872,0,6,547940200,2232,10,1.21,-35.3610056,149.1650153,40.8,4.2,52.07455,1.895,0,1,2
232686,290403792,0,6,547940400,2232,10,1.21,-35.3610013,149.1650235,40.37,4.675,63.46723,2.359,0,1,2
232866,290603712,0,6,547940600,2232,10,1.21,-35.3609983,149.1650335,39.86,4.998,75.42897,2.72,0,1,2
233045,290803632,0,6,547940800,2232,10,1.21,-35.3609968,149.1650446,39.29,5.286,86.65255,2.954,0,1,2
233224,291003552,0,6,547941000,2232,10,1.21,-35.3609972,149.1650565,38.69,5.526,97.00201,2.999,0,1,2
233398,291203472,0,6,547941200,2232,10,1.21,-35.3609991,149.1650687,38.1,5.652,106.7207,2.835,0,1,2
233579,291403392,0,6,547941400,2232,10,1.21,-35.3610028,149.1650803,37.56,5.666,115.6964,2.507,0,1,2
233759,291603312,0,6,547941600,2232,10,1.21,-35.3610079,149.165091,37.1,5.551,124.0996,2.081,0,1,2
233938,291804065,0,6,547941800,2232,10,1.21,-35.3610138,149.1651004,36.73,5.315,132.0499,1.618,0,1,2
234120,292003985,0,6,547942000,2232,10,1.21,-35.3610204,149.1651082,36.45,4.983,139.7956,1.174,0,1,2
234298,292203905,0,6,547942200,2232,10,1.21,-35.3610275,149.1651145,36.26,4.591,147.7166,0.774,0,1,2
234480,292403825,0,6,547942400,2232,10,1.21,-35.3610344,149.1651191,36.14,4.156,155.7544,0.443,0,1,2
234660,292603745,0,6,547942600,2232,10,1.21,-35.361041,149.1651221,36.08,3.699,164.0017,0.18,0,1,2
234839,292803665,0,6,547942800,2232,10,1.21,-35.361047,149.1651235,36.06,3.229,172.8755,-0.036,0,1,2
235021,293003585,0,6,547943000,2232,10,1.21,-35.3610524,149.1651239,36.09,2.744,183.0045,-0.231,0,1,2
235199,293203505,0,6,547943200,2232,10,1.21,-35.3610568,149.165123,36.15,2.272,195.3896,-0.42,0,1,2
235379,293403425,0,6,547943400,2232,10,1.21,-35.3610602,149.1651214,36.26,1.829,212.5961,-0.628,0,1,2
235560,293603345,0,6,547943600,2232,10,1.21,-35.3610623,149.1651187,36.41,1.507,238.6796,-0.858,0,1,2
235739,293803265,0,6,547943800,2232,10,1.21,-35.3610629,149.1651158,36.6,1.489,272.7732,-1.113,0,1,2
235921,294004018,0,6,547944000,2232,10,1.21,-35.3610619,149.1651124,36.85,1.871,302.7261,-1.369,0,1,2
236099,294203938,0,6,547944200,2232,10,1.21,-35.3610593,149.1651089,37.15,2.505,322.3647,-1.574,0,1,2
236279,294403858,0,6,547944400,2232,10,1.21,-35.3610549,149.1651056,37.47,3.248,333.6454,-1.685,0,1,2
236460,294603778,0,6,547944600,2232,10,1.21,-35.3610489,149.1651025,37.81,3.979,340.1198,-1.713,0,1,2
236639,294803698,0,6,547944800,2232,10,1.21,-35.3610416,149.1650996,38.15,4.617,344.1069,-1.682,0,1,2
236821,295003618,0,6,547945000,2232,10,1.21,-35.3610332,149.1650971,38.49,4.796,347.5368,-1.651,0,1,2
236999,295203538,0,6,547945200,2232,10,1.21,-35.3610252,149.1650953,38.81,4.237,352.6563,-1.51,0,1,2
237180,295403458,0,6,547945400,2232,10,1.21,-35.3610185,149.1650948,39.08,3.209,5.05086,-1.189,0,1,2
237361,295603378,0,6,547945600,2232,10,1.21,-35.3610137,149.1650965,39.28,2.495,30.27145,-0.8240001,0,1,2
237536,295803298,0,6,547945800,2232,10,1.21,-35.3610107,149.1651004,39.41,2.464,62.1395,-0.512,0,1,2
237715,296004051,0,6,547946000,2232,10,1.21,-35.3610095,149.1651061,39.49,2.97,86.75805,-0.277,0,1,2
237893,296203971,0,6,547946200,2232,10,1.21,-35.3610101,149.1651133,39.53,3.627,102.7482,-0.132,0,1,2
238073,296403891,0,6,547946400,2232,10,1.21,-35.3610123,149.1651215,39.55,4.227,114.1275,-0.066,0,1,2
238254,296603811,0,6,547946600,2232,10,1.21,-35.3610162,149.1651301,39.56,4.674,123.4641,-0.063,0,1,2
238433,296803731,0,6,547946800,2232,10,1.21,-35.3610214,149.1651384,39.58,4.92,131.6414,-0.09200001,0,1,2
238615,297003651,0,6,547947000,2232,10,1.21,-35.3610277,149.165146,39.6,4.974,139.2106,-0.122,0,1,2
238793,297203571,0,6,547947200,2232,10,1.21,-35.3610349,149.1651527,39.62,4.908,146.3384,-0.145,0,1,2
238973,297403491,0,6,547947400,2232,10,1.21,-35.3610423,149.165158,39.66,4.767,153.2144,-0.16,0,1,2
239154,297603411,0,6,547947600,2232,10,1.21,-35.3610501,149.1651622,39.69,4.57,159.9292,-0.16,0,1,2
239333,297803331,0,6,547947800,2232,10,1.21,-35.3610576,149.165165,39.72,4.342,166.607,-0.147,0,1,2
239515,298004084,0,6,547948000,2232,10,1.21,-35.3610652,149.1651666,39.75,4.117,173.4433,-0.116,0,1,2
239693,298204004,0,6,547948200,2232,10,1.21,-35.3610724,149.1651671,39.76,3.904,180.8052,-0.06500001,0,1,2
239873,298403924,0,6,547948400,2232,10,1.21,-35.3610792,149.1651665,39.77,3.668,188.5471,-0.026,0,1,2
240058,298603844,0,6,547948600,2232,10,1.21,-35.3610853,149.1651647,39.82,3.352,199.3296,-0.531,0,1,2
240237,298803764,0,6,547948800,2232,10,1.21,-35.3610904,149.1651617,39.98,3.014,212.68,-1.083,0,1,2
240419,299003684,0,6,547949000,2232,10,1.21,-35.3610941,149.1651575,40.23,2.63,233.2322,-1.261,0,1,2
240597,299203604,0,6,547949200,2232,10,1.21,-35.3610961,149.1651525,40.46,2.582,256.8,-1.029,0,1,2
240777,299403524,0,6,547949400,2232,10,1.21,-35.3610963,149.1651465,40.63,2.819,276.3226,-0.6350001,0,1,2
240958,299603444,0,6,547949600,2232,10,1.21,-35.3610951,149.1651402,40.72,3.204,290.8488,-0.209,0,1,2
241137,299803364,0,6,547949800,2232,10,1.21,-35.3610923,149.1651335,40.72,3.625,301.6182,0.196,0,1,2
241319,300003284,0,6,547950000,2232,10,1.21,-35.3610884,149.1651268,40.64,3.858,309.1256,0.534,0,1,2
241497,300204037,0,6,547950200,2232,10,1.21,-35.3610838,149.1651205,40.51,3.661,312.9731,0.8060001,0,1,2
241677,300403957,0,6,547950400,2232,10,1.21,-35.3610798,149.165115,40.32,2.929,313.2551,1.075,0,1,2
241859,300603877,0,6,547950600,2232,10,1.21,-35.3610768,149.1651111,40.07,1.951,310.8619,1.337,0,1,2
242038,300803797,0,6,547950800,2232,10,1.21,-35.3610752,149.1651085,39.78,1.008,298.5168,1.571,0,1,0
242221,301003717,0,6,547951000,2232,10,1.21,-35.3610751,149.1651072,39.45,0.515,227.9647,1.759,0,1,0
242401,301203637,0,6,547951200,2232,10,1.21,-35.3610764,149.1651068,39.08,1.171,177.9652,1.875,0,1,0
242581,301403557,0,6,547951400,2232,10,1.21,-35.3610793,149.1651072,38.7,2.014,169.6964,1.936,0,1,0
242758,301603477,0,6,547951600,2232,10,1.21,-35.3610835,149.1651081,38.31,2.813,170.6551,1.957,0,1,0
242933,301803397,0,6,547951800,2232,10,1.21,-35.3610891,149.165109,37.92,3.433,174.1557,1.881,0,1,0
243115,302003317,0,6,547952000,2232,10,1.21,-35.3610956,149.1651095,37.56,3.78,178.0202,1.719,0,1,0
243293,302204070,0,6,547952200,2232,10,1.21,-35.3611025,149.1651096,37.24,3.965,180.7994,1.478,0,1,0
243474,302403990,0,6,547952400,2232,10,1.21,-35.3611098,149.1651095,36.97,4.044,181.4279,1.166,0,1,0
243655,302603910,0,6,547952600,2232,10,1.21,-35.3611171,149.1651094,36.78,4.068,179.641,0.799,0,1,0
243834,302803830,0,6,547952800,2232,10,1.21,-35.3611244,149.1651096,36.66,4.017,176.2528,0.387,0,1,0
244015,303003750,0,6,547953000,2232,10,1.21,-35.3611314,149.1651104,36.62,3.841,172.8162,-0.066,0,1,0
244194,303203670,0,6,547953200,2232,10,1.21,-35.3611379,149.1651116,36.68,3.538,169.3893,-0.52,0,1,0
244374,303403590,0,6,547953400,2232,10,1.21,-35.3611439,149.1651131,36.83,3.146,165.8577,-0.984,0,1,0
244555,303603510,0,6,547953600,2232,10,1.21,-35.3611488,149.1651149,37.07,2.753,161.6375,-1.402,0,1,0
244734,303803430,0,6,547953800,2232,10,1.21,-35.3611533,149.1651169,37.39,2.423,156.7486,-1.706,0,1,0
244915,304003350,0,6,547954000,2232,10,1.21,-35.361157,149.1651192,37.75,2.154,151.6873,-1.871,0,1,0
245094,304203270,0,6,547954200,2232,10,1.21,-35.3611601,149.1651215,38.13,1.946,146.7794,-1.92,0,1,0
245274,304404023,0,6,547954400,2232,10,1.21,-35.3611627,149.1651238,38.51,1.782,142.6112,-1.861,0,1,0
245455,304603943,0,6,547954600,2232,10,1.21,-35.3611651,149.1651262,38.87,1.64,139.1357,-1.733,0,1,0
245636,304803863,0,6,547954800,2232,10,1.21,-35.3611673,149.1651284,39.2,1.52,136.6029,-1.571,0,1,0
245817,305003783,0,6,547955000,2232,10,1.21,-35.3611692,149.1651307,39.5,1.406,135.4023,-1.384,0,1,0
245996,305203703,0,6,547955200,2232,10,1.21,-35.3611709,149.1651329,39.75,1.307,135.1936,-1.11,0,1,0
246176,305403623,0,6,547955400,2232,10,1.21,-35.3611724,149.1651348,39.95,1.199,135.357,-0.9710001,0,1,0
246358,305603543,0,6,547955600,2232,10,1.21,-35.361174,149.1651365,40.14,1.089,136.203,-0.886,0,1,0
246538,305803463,0,6,547955800,2232,10,1.21,-35.3611753,149.1651382,40.3,0.9810001,137.6523,-0.7270001,0,1,0
246719,306003383,0,6,547956000,2232,10,1.21,-35.3611766,149.1651394,40.42,0.876,139.5122,-0.459,0,1,0
246898,306203303,0,6,547956200,2232,10,1.21,-35.3611777,149.1651407,40.48,0.808,142.4469,-0.142,0,1,0
247078,306404056,0,6,547956400,2232,10,1.21,-35.361179,149.1651417,40.48,0.9020001,145.8608,0.144,0,1,0
247259,306603976,0,6,547956600,2232,10,1.21,-35.3611804,149.165143,40.42,1.203,147.2626,0.4,0,1,0
247438,306803896,0,6,547956800,2232,10,1.21,-35.3611827,149.1651446,40.33,1.695,147.1719,0.567,0,1,0
247619,307003816,0,6,547957000,2232,10,1.21,-35.3611856,149.165147,40.2,2.234,146.7911,0.673,0,1,0
247798,307203736,0,6,547957200,2232,10,1.21,-35.3611894,149.1651501,40.06,2.765,146.5618,0.751,0,1,0
247978,307403656,0,6,547957400,2232,10,1.21,-35.3611938,149.1651537,39.9,3.302,146.1481,0.774,0,1,0
248159,307603576,0,6,547957600,2232,10,1.21,-35.3611992,149.1651581,39.75,3.734,145.4001,0.743,0,1,0
248338,307803496,0,6,547957800,2232,10,1.21,-35.3612049,149.1651631,39.61,3.939,144.6822,0.682,0,1,0
248519,308003416,0,6,547958000,2232,10,1.21,-35.3612106,149.1651681,39.48,3.92,143.9528,0.608,0,1,0
248698,308203336,0,6,547958200,2232,10,1.21,-35.3612161,149.1651732,39.37,3.716,143.295,0.517,0,1,0
248880,308404089,0,6,547958400,2232,10,1.21,-35.3612212,149.1651779,39.27,3.446,142.8017,0.417,0,1,0
249061,308604009,0,6,547958600,2232,10,1.21,-35.3612259,149.1651824,39.2,3.148,142.1718,0.304,0,1,0
249240,308803929,0,6,547958800,2232,10,1.21,-35.3612302,149.1651865,39.15,2.838,141.6198,0.188,0,1,0
249419,309003849,0,6,547959000,2232,10,1.21,-35.3612339,149.1651901,39.13,2.524,141.0623,0.07700001,0,1,0
249596,309203769,0,6,547959200,2232,10,1.21,-35.3612373,149.1651934,39.12,2.22,140.6187,-0.019,0,1,0
249776,309403689,0,6,547959400,2232,10,1.21,-35.3612402,149.1651963,39.13,1.93,140.3647,-0.101,0,1,0
249957,309603609,0,6,547959600,2232,10,1.21,-35.3612427,149.1651989,39.16,1.654,140.172,-0.168,0,1,0
250136,309803529,0,6,547959800,2232,10,1.21,-35.3612448,149.165201,39.2,1.399,140.2823,-0.218,0,1,0
250316,310003449,0,6,547960000,2232,10,1.21,-35.3612466,149.1652028,39.25,1.172,140.4436,-0.242,0,1,0
250496,310203369,0,6,547960200,2232,10,1.21,-35.3612479,149.1652043,39.3,0.966,140.648,-0.251,0,1,0
250676,310403289,0,6,547960400,2232,10,1.21,-35.3612493,149.1652056,39.35,0.789,140.5485,-0.243,0,1,0
250858,310604042,0,6,547960600,2232,10,1.21,-35.3612503,149.1652066,39.39,0.6390001,141.0108,-0.227,0,1,0
251038,310803962,0,6,547960800,2232,10,1.21,-35.361251,149.1652073,39.44,0.512,140.9375,-0.198,0,1,0
251218,311003882,0,6,547961000,2232,10,1.21,-35.3612516,149.165208,39.47,0.41,141.0698,-0.163,0,1,0
251398,311203802,0,6,547961200,2232,10,1.21,-35.3612522,149.1652085,39.5,0.377,143.9697,-0.09500001,0,1,0
251578,311403722,0,6,547961400,2232,10,1.21,-35.3612528,149.165209,39.51,0.55,147.1418,-0.015,0,1,0
251759,311603642,0,6,547961600,2232,10,1.21,-35.3612539,149.1652098,39.51,0.9480001,147.2197,0.058,0,1,0
251938,311803562,0,6,547961800,2232,10,1.21,-35.3612558,149.1652114,39.49,1.497,146.6442,0.119,0,1,0
252118,312003482,0,6,547962000,2232,10,1.21,-35.3612585,149.1652135,39.46,2.062,146.3684,0.156,0,1,0
252298,312203402,0,6,547962200,2232,10,1.21,-35.3612619,149.1652164,39.43,2.607,146.5291,0.175,0,1,0
252479,312403322,0,6,547962400,2232,10,1.21,-35.3612664,149.1652198,39.39,3.144,146.5317,0.182,0,1,0
252660,312604075,0,6,547962600,2232,10,1.21,-35.3612715,149.165224,39.35,3.604,146.2709,0.168,0,1,0
252839,312803995,0,6,547962800,2232,10,1.21,-35.361277,149.1652286,39.32,3.847,145.9413,0.141,0,1,0
253019,313003915,0,6,547963000,2232,10,1.21,-35.3612828,149.1652334,39.3,3.861,145.6148,0.12,0,1,0
253199,313203835,0,6,547963200,2232,10,1.21,-35.3612884,149.165238,39.27,3.686,145.5597,0.109,0,1,0
253379,313403755,0,6,547963400,2232,10,1.21,-35.3612937,149.1652425,39.25,3.434,145.7463,0.1,0,1,0
253560,313603675,0,6,547963600,2232,10,1.21,-35.3612986,149.1652466,39.23,3.162,145.7576,0.093,0,1,0
253739,313803595,0,6,547963800,2232,10,1.21,-35.3613031,149.1652503,39.22,2.88,145.6811,0.082,0,1,0
253919,314003515,0,6,547964000,2232,10,1.21,-35.3613071,149.1652537,39.2,2.597,145.6815,0.068,0,1,0
254099,314203435,0,6,547964200,2232,10,1.21,-35.3613107,149.1652567,39.19,2.321,145.6043,0.05,0,1,0
254279,314403355,0,6,547964400,2232,10,1.21,-35.361314,149.1652595,39.18,2.06,145.5084,0.029,0,1,0
254460,314603275,0,6,547964600,2232,10,1.21,-35.3613168,149.1652619,39.18,1.807,145.4346,0.007,0,1,0
254639,314804028,0,6,547964800,2232,10,1.21,-35.3613193,149.1652639,39.18,1.575,145.44,-0.01,0,1,0
254819,315003948,0,6,547965000,2232,10,1.21,-35.3613214,149.1652658,39.18,1.357,145.576,-0.025,0,1,0
254999,315203868,0,6,547965200,2232,10,1.21,-35.3613233,149.1652674,39.19,1.155,145.7202,-0.036,0,1,0
255179,315403788,0,6,547965400,2232,10,1.21,-35.3613249,149.1652686,39.2,0.979,145.7268,-0.042,0,1,0
255360,315603708,0,6,547965600,2232,10,1.21,-35.3613263,149.1652698,39.2,0.814,145.8753,-0.044,0,1,0
255541,315803628,0,6,547965800,2232,10,1.21,-35.3613274,149.1652708,39.21,0.68,146.1042,-0.044,0,1,0
255721,316003548,0,6,547966000,2232,10,1.21,-35.3613282,149.1652715,39.22,0.56,146.131,-0.039,0,1,0
255901,316203468,0,6,547966200,2232,10,1.21,-35.3613291,149.1652722,39.23,0.53,148.1817,-0.004,0,1,0
256081,316403388,0,6,547966400,2232,10,1.21,-35.3613299,149.1652728,39.22,0.717,150.5455,0.041,0,1,0
256261,316603308,0,6,547966600,2232,10,1.21,-35.3613314,149.1652738,39.21,1.131,150.9451,0.08400001,0,1,0
256441,316804061,0,6,547966800,2232,10,1.21,-35.3613336,149.1652753,39.19,1.672,150.9469,0.116,0,1,0
256621,317003981,0,6,547967000,2232,10,1.21,-35.3613366,149.1652773,39.16,2.207,151.1261,0.13,0,1,0
256801,317203901,0,6,547967200,2232,10,1.21,-35.3613406,149.16528,39.14,2.724,151.4392,0.132,0,1,0
256981,317403821,0,6,547967400,2232,10,1.21,-35.3613452,149.1652832,39.11,3.219,151.4659,0.123,0,1,0
257161,317603741,0,6,547967600,2232,10,1.21,-35.3613506,149.1652868,39.09,3.563,151.2784,0.098,0,1,0
257341,317803661,0,6,547967800,2232,10,1.21,-35.3613564,149.1652906,39.07,3.673,151.1324,0.07300001,0,1,0
257521,318003581,0,6,547968000,2232,10,1.21,-35.3613621,149.1652944,39.06,3.571,151.19,0.059,0,1,0
257701,318203501,0,6,547968200,2232,10,1.21,-35.3613675,149.1652982,39.05,3.338,151.4116,0.058,0,1,0
257881,318403421,0,6,547968400,2232,10,1.21,-35.3613725,149.1653015,39.04,3.08,151.5725,0.058,0,1,0
258061,318603341,0,6,547968600,2232,10,1.21,-35.3613773,149.1653045,39.02,2.814,151.5724,0.058,0,1,0
258241,318803261,0,6,547968800,2232,10,1.21,-35.3613815,149.1653074,39.01,2.555,151.6572,0.055,0,1,0
258421,319004014,0,6,547969000,2232,10,1.21,-35.3613853,149.16531,39,2.295,151.6685,0.045,0,1,0
258601,319203934,0,6,547969200,2232,10,1.21,-35.3613888,149.1653122,38.99,2.049,151.6103,0.039,0,1,0
258781,319403854,0,6,547969400,2232,10,1.21,-35.3613918,149.1653143,38.99,1.812,151.7114,0.03,0,1,0
258961,319603774,0,6,547969600,2232,10,1.21,-35.3613944,149.165316,38.98,1.588,151.9029,0.021,0,1,0
259143,319803694,0,6,547969800,2232,10,1.21,-35.3613968,149.1653175,38.98,1.379,151.9068,0.008,0,1,0
259323,320003614,0,6,547970000,2232,10,1.21,-35.3613989,149.1653189,38.98,1.183,152.1335,-0.113,0,1,0
259503,320203534,0,6,547970200,2232,10,1.21,-35.3614007,149.1653201,39.02,1.03,149.9513,-0.138,0,1,0
259683,320403454,0,6,547970400,2232,10,1.21,-35.3614021,149.1653212,39.03,0.867,149.6315,-0.045,0,1,0
259863,320603374,0,6,547970600,2232,10,1.21,-35.3614034,149.1653221,39.04,0.725,150.7441,0.011,0,1,0
260045,320803294,0,6,547970800,2232,10,1.21,-35.3614044,149.1653227,39.03,0.597,151.6447,0.039,0,1,0
260225,321004047,0,6,547971000,2232,10,1.21,-35.3614053,149.1653232,39.02,0.49,152.825,0.063,0,1,0
260405,321203967,0,6,547971200,2232,10,1.21,-35.361406,149.1653237,39.01,0.499,154.3617,0.094,0,1,0
260585,321403887,0,6,547971400,2232,10,1.21,-35.361407,149.1653244,38.99,0.7320001,154.1319,0.105,0,1,0
260765,321603807,0,6,547971600,2232,10,1.21,-35.3614086,149.1653253,38.97,1.178,152.9464,0.098,0,1,0
260945,321803727,0,6,547971800,2232,10,1.21,-35.3614108,149.1653268,38.95,1.712,152.0737,0.082,0,1,0
261125,322003647,0,6,547972000,2232,10,1.21,-35.3614139,149.1653288,38.93,2.242,152.0674,0.062,0,1,0
261305,322203567,0,6,547972200,2232,10,1.21,-35.361418,149.1653313,38.92,2.765,152.082,0.043,0,1,0
261486,322403487,0,6,547972400,2232,10,1.21,-35.3614228,149.1653345,38.91,3.247,152.0241,0.024,0,1,0
261666,322603407,0,6,547972600,2232,10,1.21,-35.3614282,149.165338,38.91,3.557,151.7409,0.011,0,1,0
261846,322803327,0,6,547972800,2232,10,1.21,-35.3614339,149.1653418,38.91,3.651,151.4537,0.001,0,1,0
262026,323004080,0,6,547973000,2232,10,1.21,-35.3614397,149.1653456,38.91,3.537,151.257,0,0,1,0
262206,323204000,0,6,547973200,2232,10,1.21,-35.3614451,149.1653493,38.91,3.314,151.2355,0,0,1,0
262386,323403920,0,6,547973400,2232,10,1.21,-35.3614501,149.1653526,38.91,3.063,151.135,-0.001,0,1,0
262566,323603840,0,6,547973600,2232,10,1.21,-35.3614546,149.1653557,38.91,2.8,150.9814,-0.004,0,1,0
262746,323803760,0,6,547973800,2232,10,1.21,-35.3614588,149.1653586,38.91,2.542,150.9516,-0.007,0,1,0
262926,324003680,0,6,547974000,2232,10,1.21,-35.3614627,149.1653612,38.91,2.288,150.9368,-0.008,0,1,0
263106,324203600,0,6,547974200,2232,10,1.21,-35.3614661,149.1653634,38.92,2.043,150.9541,-0.01,0,1,0
263286,324403520,0,6,547974400,2232,10,1.21,-35.3614691,149.1653655,38.92,1.808,150.9401,-0.014,0,1,0
263466,324603440,0,6,547974600,2232,10,1.21,-35.3614716,149.1653672,38.92,1.583,150.9976,-0.015,0,1,0
263646,324803360,0,6,547974800,2232,10,1.21,-35.361474,149.1653689,38.92,1.377,150.9448,-0.015,0,1,0
263826,325003280,0,6,547975000,2232,10,1.21,-35.3614761,149.1653703,38.93,1.178,151.0695,-0.014,0,1,0
264006,325204033,0,6,547975200,2232,10,1.21,-35.3614777,149.1653714,38.93,0.9990001,151.279,-0.01,0,1,0
264186,325403953,0,6,547975400,2232,10,1.21,-35.3614792,149.1653724,38.93,0.832,152.0176,-0.007,0,1,0
264366,325603873,0,6,547975600,2232,10,1.21,-35.3614804,149.1653732,38.93,0.687,152.9198,-0.003,0,1,0
264547,325803793,0,6,547975800,2232,10,1.21,-35.3614813,149.1653738,38.93,0.566,153.6597,0,0,1,0
264728,326003713,0,6,547976000,2232,10,1.21,-35.3614822,149.1653743,38.93,0.468,154.4376,0.033,0,1,0
264908,326203633,0,6,547976200,2232,10,1.21,-35.361483,149.1653747,38.91,0.514,154.2816,0.134,0,1,0
265088,326403553,0,6,547976400,2232,10,1.21,-35.361484,149.1653753,38.88,0.7780001,150.7124,0.188,0,1,0
265268,326603473,0,6,547976600,2232,10,1.21,-35.3614855,149.1653764,38.84,1.248,148.2737,0.204,0,1,0
265446,326803393,0,6,547976800,2232,10,1.21,-35.3614878,149.1653782,38.8,1.789,146.754,0.194,0,1,0
265624,327003313,0,6,547977000,2232,10,1.21,-35.3614909,149.1653807,38.76,2.324,146.5283,0.164,0,1,0
265804,327204066,0,6,547977200,2232,10,1.21,-35.3614947,149.165384,38.73,2.848,146.4406,0.131,0,1,0
265984,327403986,0,6,547977400,2232,10,1.21,-35.3614994,149.1653878,38.71,3.359,146.3246,0.09900001,0,1,0
266164,327603906,0,6,547977600,2232,10,1.21,-35.3615047,149.1653921,38.7,3.719,146.0286,0.071,0,1,0
266344,327803826,0,6,547977800,2232,10,1.21,-35.3615104,149.1653968,38.68,3.851,145.6774,0.05,0,1,0
266524,328003746,0,6,547978000,2232,10,1.21,-35.361516,149.1654016,38.67,3.767,145.3825,0.039,0,1,0
266703,328203666,0,6,547978200,2232,10,1.21,-35.3615214,149.1654062,38.67,3.54,145.3826,0.028,0,1,0
266884,328403586,0,6,547978400,2232,10,1.21,-35.3615264,149.1654105,38.66,3.28,145.395,0.017,0,1,0
