LineNO,TimeUS,RDes,R,Rout,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,labels
177241,228763458,3.127071,32.44633,-0.6056518,25.40677,160.2929,-0.6160417,3.657755,1.874203,0.00227257,-6.084157,-10.92644,0.3734263,0
177332,228863418,-1.542392,-32.33242,0.6110222,27.13754,-102.9848,0.5949359,3.345264,2.058545,0.00188394,-3.533294,-5.670547,0.3721049,0
177421,228963378,0.4518279,39.25126,-0.636669,6.464084,141.7017,-0.5856225,3.381616,2.181761,0.0016655,-0.7283282,-8.671665,0.3723282,0
177512,229063338,-2.956348,-40.5272,0.6421,16.69696,-115.3187,0.5636321,3.137977,2.268927,0.00101781,1.828753,-4.653549,0.3724783,0
177601,229163298,0.06355763,43.464,-0.6662845,2.856823,131.9518,-0.5332051,2.962088,2.279837,0.00064124,4.466716,-11.30991,0.3734967,0
177695,229264091,-4.22635,-135.6655,1.088605,52.2315,-124.5837,0.4779588,4.482319,2.184252,-0.00000017,167.506,-1090.401,0.5756294,0
177785,229364051,-12.18291,73.71574,-0.9970559,52.4467,215.1287,-0.5489819,5.663771,2.527371,0.0032702,718.2621,-1063.93,0.9888766,0
177874,229464011,-12.14606,-93.81696,0.9610556,69.75644,-107.6681,0.6524084,7.720583,3.160279,0.00434557,1342.875,-1057.703,1,0
177965,229563971,-12.50997,47.67759,-0.8808351,46.07117,231.9174,-0.7565825,7.198886,3.813137,0.00553902,2008.546,-1033.125,1,0
178055,229663931,-13.86362,-72.28766,0.8630329,55.01892,-121.2279,0.7396764,7.230541,4.379097,0.00397867,2718.765,-1028.785,1,0
178148,229763891,69.55848,104.3776,-0.8798385,-59.33871,191.7933,-0.9211092,25.73381,4.263166,0.01055085,176.9663,-1011.042,1,0
178239,229863851,73.07077,81.33821,0.6755584,-166.1788,-286.3906,0.8208942,44.15271,7.899121,0.04272306,-391.5249,-1049.724,0.9210953,0
178328,229963811,-10.78767,65.1244,-0.8384874,-190.8244,-23.3442,-0.8987767,46.35186,13.9271,0.05313507,-671.4608,-1089,0.7533644,0
178419,230063771,-34.19814,-53.4932,0.7217615,-37.7751,-301.2137,1.147277,39.56591,19.80315,0.0424525,-952.5225,-1119.677,0.6161653,0
178508,230163731,0.9018121,-63.39044,-0.3987299,67.61405,205.554,-1.020903,28.14188,24.39994,0.02016498,-1226.349,-1108.325,0.4856239,0
178597,230263691,15.58674,54.72657,0.1446278,55.88022,-57.46202,0.8353597,16.0421,25.61892,0.00048079,-1435.704,-1104.281,0.3366461,0
178685,230363651,20.68641,-29.84321,0.050249,6.617156,101.6522,-0.633139,7.245853,24.80402,-0.01633765,-1492.93,-1094.223,0.2152842,0
178774,230463611,-1.894931,72.27951,-0.1529377,2.040358,-59.33176,0.5435593,-1.979762,21.76053,-0.0287897,-1461.501,-1100.359,0.1500567,0
178865,230563571,0.0384085,-56.99159,0.1379676,1.981532,59.62092,-0.5223087,-9.240777,16.64409,-0.03612731,-1407.129,-1096.811,0.1222978,0
178955,230663531,-8.181018,53.85749,-0.1452133,10.11895,-53.78357,0.5368109,-14.45065,10.92613,-0.03849952,-1341.566,-1099.986,0.1135245,0
179044,230763491,2.238328,-64.55527,0.1668376,8.224987,68.59411,-0.5385097,-16.65323,5.208168,-0.03637921,-1268.161,-1093.585,0.1175976,0
179135,230863451,-6.543939,64.02531,-0.1728485,12.22554,-53.53331,0.5811868,-16.96062,0.1220129,-0.03067566,-1141.857,-1096.169,0.1420379,0
179224,230963411,2.524325,-76.3186,0.1882644,7.831827,82.81368,-0.6562332,-14.44289,-3.860971,-0.02248197,-1013.758,-1088.911,0.1913024,0
179315,231063371,-9.504449,82.04965,-0.2217172,11.3503,-70.14035,0.7284379,-11.10321,-6.46989,-0.013066,-898.5217,-1092.671,0.2539509,0
179404,231163331,1.587029,-93.03404,0.2210535,5.142957,96.74409,-0.8044691,-6.10862,-7.832268,-0.00352353,-834.8783,-1083.949,0.3165693,0
179495,231263291,-12.71241,96.55281,-0.2422023,7.510512,-90.33109,0.8885211,-1.304745,-7.693581,0.00503722,-813.7228,-1088.984,0.3665366,0
179586,231364084,2.672532,-117.1638,0.2963419,-11.04734,103.509,-0.8855153,2.978387,-6.769008,0.01201192,-812.3541,-1079.302,0.4032038,0
179675,231464044,-14.3453,125.4376,-0.4083607,-23.9451,-109.8699,0.8305697,7.556515,-4.956158,0.01687493,-860.3621,-1088.879,0.4235784,0
179766,231564004,1.040459,-127.9629,0.3856852,-31.05582,67.21589,-0.9291269,7.917511,-2.56338,0.0188032,-930.1188,-1084.87,0.4249112,0
179856,231663964,-13.6942,120.5073,-0.4367039,-28.9506,-112.2104,0.8722039,10.56632,-0.6309781,0.01815008,-995.116,-1096.167,0.4142388,0
179945,231763924,3.597455,-130.1337,0.474492,-29.05389,44.03772,-0.8164133,8.618495,1.353447,0.01602401,-1041.22,-1093.203,0.4007487,0
180036,231863884,-9.256301,126.0603,-0.5241657,-28.98555,-90.3074,0.7629701,9.18293,3.13389,0.01204465,-1068.63,-1102.791,0.3895535,0
180125,231963844,5.827586,-132.0299,0.5739421,-29.13493,22.14753,-0.7163438,6.06228,4.370562,0.00801029,-1079.66,-1100.822,0.3875642,0
180216,232063804,-8.804063,135.0652,-0.6398135,-16.26114,-64.5859,0.6920843,5.958205,4.985056,0.00402664,-1086.65,-1108.785,0.3890029,0
180305,232163764,5.044129,-144.3877,0.71349,-2.200063,26.72316,-0.6323877,4.147406,5.262743,0.0009892,-1093.975,-1104.872,0.3932235,0
180396,232263724,-7.297547,139.3442,-0.7425124,-4.19627,-21.86811,0.5714794,2.473427,5.624881,-0.0019306,-1100.48,-1109.12,0.3918923,0
180486,232363684,5.676364,-140.929,0.7626934,-0.7024453,13.49937,-0.54788,0.938134,5.199433,-0.00450675,-1107.392,-1104.991,0.3913689,0
180576,232463644,-7.139075,141.9943,-0.7890279,-7.425932,-13.51468,0.5101005,-0.4275522,4.498501,-0.00622467,-1112.114,-1109.126,0.3876391,0
180667,232563604,3.035242,-142.0473,0.8156727,-3.131979,-4.156213,-0.4629655,-1.203335,3.594656,-0.00696505,-1115.163,-1106.141,0.3872698,0
180757,232663564,-8.210189,141.4196,-0.8590878,-10.70665,4.517077,0.3941605,-1.736699,2.486676,-0.00682727,-1116.497,-1109.639,0.3850401,0
180846,232763524,3.007413,-139.1761,0.8762286,-2.229413,-31.37143,-0.3056177,-1.925955,1.641271,-0.00615705,-1115.127,-1107.546,0.3866888,0
180936,232863484,-7.79748,135.1737,-0.9010275,-5.10581,33.10744,0.2433309,-1.806926,0.8305444,-0.00509361,-1115.472,-1110.272,0.386704,0
181026,232963444,3.474731,-137.3708,0.9211617,19.69389,-29.18204,-0.2074515,-0.5919449,0.289927,-0.00358655,-1118.074,-1107.638,0.3869333,0
181117,233063404,-4.136142,126.97,-0.9033167,17.1607,67.02402,0.1550231,-0.6100754,-0.06515733,-0.00150802,-1121.667,-1107.095,0.3809643,0
181206,233163364,6.232708,-122.9335,0.8958155,31.26159,-31.51347,-0.0841267,1.280979,-0.2615706,-0.00006986,-1124.42,-1103.561,0.374094,0
181297,233263324,-1.57762,117.3309,-0.8715838,21.14879,90.12402,0.0196797,1.278832,-0.2459612,0.00173594,-1124.469,-1100.981,0.3647651,0
181386,233363284,4.978961,-107.2117,0.8623365,34.16239,-46.51694,0.05835772,2.963197,-0.0958709,0.00255704,-1120.575,-1098.276,0.3578064,0
181476,233464077,-1.833321,100.3172,-0.7590062,23.83494,113.0152,-0.1538067,2.929722,0.264984,0.00381037,-1096.19,-1093.266,0.3546889,0
181567,233564037,3.560482,-98.77075,0.7772813,36.17351,-55.89051,0.1716095,4.080295,0.6980305,0.00360501,-1070.175,-1090.468,0.3608099,0
181657,233663997,-2.648318,99.58323,-0.7929002,11.03249,118.7561,-0.2338936,3.720493,0.9894416,0.00370197,-1056.586,-1083.826,0.3676059,0
181746,233763957,-0.4604355,-88.34933,0.7619972,16.4414,-89.01405,0.2730375,4.082526,1.379068,0.00319514,-1049,-1084.662,0.3739298,0
181836,233863917,-5.142309,84.60928,-0.7667256,-1.355781,119.1671,-0.3494699,3.819553,1.789578,0.00277999,-1048.522,-1079.222,0.3785984,0
181926,233963877,-1.817185,-91.96571,0.8499738,11.15663,-101.3451,0.3198872,3.898102,2.000278,0.00214242,-1050.54,-1081.776,0.3815075,0
182017,234063837,-2.463473,81.9139,-0.833769,-4.827716,116.1089,-0.3641171,3.572093,2.238195,0.0014249,-1052.186,-1075.825,0.3830014,0
182106,234163797,0.3141375,-78.64529,0.8156545,10.24575,-110.2379,0.3913348,3.29784,2.383921,0.00074642,-1055.522,-1079.889,0.384214,0
182197,234263757,-1.048226,73.34612,-0.7992959,-5.509254,121.6544,-0.4375868,2.956003,2.492574,0.00011598,-1059.508,-1074.199,0.384484,0
182287,234363717,-0.3057385,-66.81345,0.7721334,9.554131,-120.7708,0.4870511,2.614382,2.547445,-0.00043141,-1064.912,-1079.097,0.3841191,0
182377,234463677,1.353748,54.89234,-0.7246999,-4.961107,131.3818,-0.5534508,2.373532,2.449161,-0.00088837,-1070.599,-1072.563,0.3824231,0
182468,234563637,-0.2030859,-43.84962,0.6735279,9.718422,-130.137,0.614363,2.026261,2.413041,-0.00118015,-1073.43,-1078.663,0.3807409,0
182558,234663597,2.946297,35.91303,-0.6252913,-3.659265,134.736,-0.6526871,1.960711,2.23612,-0.00122618,-1074.981,-1072.068,0.379593,0
182647,234763557,-2.200945,-27.91851,0.5962324,9.981822,-131.8645,0.6781344,1.701552,2.071815,-0.00131949,-1075.953,-1078.798,0.3790124,0
182737,234863517,2.607631,21.11837,-0.5598941,-5.461223,138.2256,-0.7077874,1.731244,1.907929,-0.00120929,-1075.158,-1070.984,0.3785261,0
182827,234963477,-2.543441,-13.27778,0.5178286,7.517168,-135.2551,0.738971,1.705154,1.844444,-0.00095323,-1074.529,-1078.172,0.3786886,0
182918,235063437,2.880003,7.609638,-0.4810482,-6.3514,140.082,-0.7831103,1.846154,1.818606,-0.00063593,-1074.449,-1070.541,0.3786933,0
183007,235163397,-4.05477,5.367079,0.4120349,5.53512,-140.142,0.8290725,1.993745,1.886745,-0.00025461,-1076.084,-1078.279,0.3786526,0
183098,235263357,4.166953,-20.61448,-0.3200756,-6.006838,137.131,-0.8564893,2.181448,1.973962,0.00009959,-1077.26,-1070.049,0.3777744,0
183187,235363317,-4.723035,24.54368,0.2925408,4.089194,-134.8556,0.863955,2.310714,1.961874,0.0002708,-1077.491,-1078.141,0.37709,0
183279,235463277,-6.361456,-27.77679,-0.3231955,18.44016,147.7696,-0.8783857,2.156418,2.209548,0.00046565,-912.4147,-1069.672,0.3890013,0
183370,235564070,-23.14492,23.2652,0.3374074,52.12989,-139.9748,1.080275,1.984051,2.837575,-0.00064059,-356.4533,-1070.431,0.5500524,0
183460,235664030,-9.362,-81.72636,-0.2007765,32.51099,218.9696,-1.127612,3.82665,3.015607,0.00062094,259.1823,-1045.394,0.8197051,0
183549,235763990,-24.72959,62.54339,0.06428041,45.41713,-129.4928,1.115723,2.790707,3.268409,0.0009757,885.5926,-1046.854,1,0
183639,235863950,-8.335116,-111.6469,0.01615813,30.69179,203.3007,-1.140133,4.78881,3.420578,0.00175212,1549.223,-1021.119,1,0
183729,235963910,-23.61549,90.1132,-0.1031483,35.03368,-119.3821,1.103582,3.332258,3.67503,0.00180581,2238.106,-1023.233,1,0
183820,236063870,-2.799385,-126.3943,0.1851933,5.319345,165.7324,-1.125557,3.401742,3.763945,0.00115401,2955.317,-1001.987,1,0
183909,236163830,-18.01249,123.5287,-0.3037645,6.535111,-128.8746,1.083161,3.080058,4.1255,0.00011251,3735.479,-1010.261,1,0
184001,236263790,4.003981,-151.889,0.4317455,-4.032545,119.9324,-1.044605,3.133448,4.033384,0.00012362,4561.856,-996.4167,1,0
184090,236363750,-11.58266,157.7008,-0.5531852,-15.88076,-113.308,0.9778821,2.631276,4.190593,-0.00105041,5336.958,-1007.494,1,0
184178,236463710,11.17685,-152.5641,0.5299557,-25.22299,84.44906,-1.100388,0.4969379,4.00472,-0.00201824,6067.457,-1001.514,1,0
184267,236563670,-8.079374,162.9859,-0.6049139,-24.52437,-120.5708,1.058048,1.744669,3.608545,-0.00278668,6724.951,-1016.934,1,0
184357,236663630,10.85706,-165.8904,0.6872804,-26.02567,57.67225,-1.014688,-0.5571394,3.311827,-0.00299326,7241.365,-1013.813,1,0
184446,236763590,-10.86038,176.0597,-0.7901658,-27.40558,-91.41876,0.9365305,0.7150288,2.894954,-0.00353948,7746.847,-1027.891,1,0
184534,236863550,9.198301,-185.4725,0.8953469,-24.01661,25.84623,-0.8666686,-1.366509,2.174978,-0.00337901,8254.539,-1025.648,1,0
184622,236963510,-11.0113,189.0048,-1.004023,-31.91116,-53.84879,0.746097,-0.2789014,1.517748,-0.00368643,8763.525,-1036.657,1,0
184713,237063470,10.91009,-189.017,1.072,-20.8748,-16.95706,-0.6487175,-1.558685,1.08994,-0.00316041,9274.284,-1036.64,1,0
184804,237163430,-8.204437,191.3237,-1.109385,-49.14715,-33.84717,0.5716929,-2.986274,0.6120672,-0.00457182,2711.248,-1046.194,1,0
184897,237263390,-12.27405,-200.2041,1.133682,-18.54201,-54.32151,-0.4630214,-5.256955,-0.2750951,-0.00657252,-186.8309,-1048.107,0.6219357,0
184986,237363350,40.25436,204.0669,-1.125661,-126.388,-16.73786,0.1997745,-14.20564,-1.615346,-0.01749951,-467.6751,-1056.33,0.453758,0
185076,237463310,41.32524,-99.00475,1.015905,-88.42406,-166.0601,-0.0942381,-22.09881,-3.540202,-0.02384367,-702.9762,-1079.188,0.388421,0
185167,237563270,56.65842,173.5881,-0.9219006,-73.15257,-2.3184,0.01458326,-23.62598,-6.206862,-0.02861993,-835.0605,-1098.634,0.3577788,0
185257,237664063,47.40673,-65.59367,0.823154,-28.97309,-133.3841,0.1238452,-27.09359,-10.17609,-0.02817997,-1010.036,-1113.125,0.3469772,0
185346,237764023,31.79595,134.736,-0.7976726,-16.64064,63.02681,-0.1255139,-22.62268,-13.0448,-0.02228783,-1161.811,-1122.218,0.3342738,0
185436,237863983,23.23244,-69.15535,0.7705393,6.119105,-101.1486,0.2215462,-17.86251,-15.59336,-0.01240426,-1205.12,-1128.345,0.3270345,0
185526,237963943,14.10277,103.002,-0.7526039,-2.606526,101.9307,-0.271717,-11.12074,-16.25944,-0.00097169,-1284.333,-1131.214,0.3175188,0
185617,238063903,10.60001,-62.05913,0.702191,9.948511,-102.6161,0.3438773,-4.173028,-15.73103,0.00979319,-1280.182,-1134.638,0.3068362,0
185706,238163863,7.864902,77.22604,-0.6787658,-1.083211,113.4504,-0.3971622,2.028219,-14.0486,0.01879328,-1231.854,-1134.816,0.3056071,0
185797,238263823,6.068651,-53.49531,0.6445251,10.92005,-107.1446,0.4273109,7.603025,-11.45871,0.02493937,-1162.648,-1137.662,0.3011313,0
185886,238363783,6.159436,67.29212,-0.6558756,-1.604658,122.5679,-0.4594733,11.44779,-8.117627,0.02842623,-1079.892,-1136.219,0.306051,0
185976,238463743,4.953056,-45.13571,0.6128647,9.860772,-112.6987,0.4913523,13.89661,-4.322027,0.02834919,-971.4094,-1138.736,0.3051403,0
186067,238563703,5.850832,53.14749,-0.6045849,-2.953313,129.8167,-0.5466812,14.61284,-0.4704835,0.0256802,-917.8369,-1136.472,0.3110823,0
186157,238663663,3.081887,-27.1398,0.5342017,8.691338,-121.6188,0.58386,13.91783,2.676726,0.02078073,-798.7219,-1139.254,0.3131221,0
186246,238763623,7.280084,25.94049,-0.4811935,-3.786475,135.3037,-0.643221,11.85029,4.961901,0.01497801,-795.2775,-1136.115,0.3173738,0
186336,238863583,3.754618,-28.26068,0.5966031,8.603245,-124.4809,0.6435732,8.908178,6.436551,0.00823767,-695.6476,-1139.242,0.316847,0
186426,238963543,8.643147,32.5985,-0.5673653,-3.219098,137.9413,-0.6871514,5.367105,7.294301,0.00143817,-706.9709,-1135.967,0.3197419,0
186513,239063503,3.954147,-9.683077,0.5096228,10.11419,-126.8384,0.7037356,1.365996,7.20059,-0.0049834,-631.3287,-1139.535,0.3182804,0
186598,239163463,10.72941,14.76234,-0.4602042,-1.304398,141.1123,-0.7437755,-2.281235,6.393974,-0.01051379,-656.281,-1135.838,0.3196613,0
186689,239263423,3.048748,11.21977,0.3970565,10.99521,-128.0685,0.7679697,-5.462339,4.977435,-0.01420384,-566.2573,-1139.755,0.3195478,0
186778,239363383,13.38367,-10.58947,-0.3220053,1.153396,144.7004,-0.8234043,-7.904602,3.041699,-0.0160155,-571.9948,-1135.409,0.3222602,0
186869,239463343,5.207042,34.52609,0.2666361,13.97153,-120.8869,0.8301778,-10.34678,1.13159,-0.01707772,-514.7531,-1139.265,0.3197627,0
186960,239563303,16.96489,-20.47058,-0.2326937,7.764886,144.7161,-0.8496122,-11.8433,-0.9050622,-0.01712961,-523.7997,-1134.595,0.3217506,0
187050,239663263,7.1528,49.15926,0.1937154,21.44686,-111.4371,0.8512438,-13.99058,-3.094372,-0.01680708,-468.794,-1137.951,0.3201669,0
187145,239764056,23.22521,-37.67718,-0.120744,45.07644,175.9046,-0.8390032,-0.6087304,-4.962965,-0.00687604,-422.0836,-1132.879,0.3269856,0
187235,239864016,6.753675,72.10242,0.06361398,48.32081,-75.72979,0.8290706,-6.014454,-5.138882,0.00088488,-361.062,-1132.146,0.3283289,0
187325,239963976,-14.49177,-71.52027,-0.03858866,29.46665,152.1726,-0.8500203,-2.272901,-4.87351,0.00207917,-369.8985,-1122.26,0.3307916,0
187416,240063936,-29.02931,45.48444,-0.00371981,37.62023,-80.41504,0.8297678,-3.689595,-4.285789,0.00258644,-332.8784,-1120.411,0.3272158,0
187505,240163896,-42.14626,-107.8738,0.00318378,46.00786,150.326,-0.7964755,-7.067212,-4.21629,0.00002335,-347.3272,-1106.646,0.3223126,0
187596,240263856,-50.84307,16.33762,0.00567637,57.15717,-59.50204,0.8113263,-9.685074,-4.443154,-0.00514533,-328.4019,-1098.872,0.3132449,0
187685,240363816,-68.78537,-128.7142,-0.00743139,47.59208,157.2886,-0.7951794,-13.43418,-5.318317,-0.00784122,-349.6165,-1075.871,0.3064416,0
187775,240463776,-78.03275,-17.45384,0.04611556,55.00801,-62.44846,0.7915288,-15.08325,-6.562237,-0.01235985,-347.9495,-1062.758,0.3010737,0
187866,240563736,-89.41212,-128.0118,-0.1509501,24.73139,160.4493,-0.824212,-22.48563,-8.318567,-0.01484511,222.2011,-1031.812,0.3138166,0
187956,240663696,-70.68173,-69.00446,0.5074297,8.385371,-168.7612,0.977598,-16.48326,-10.68032,-0.01681916,1520.578,-1023.281,0.3961637,0
188045,240763656,-43.38284,-52.09718,-0.5575323,-30.65682,172.1659,-1.008464,-18.93526,-12.39925,-0.01063301,2928.953,-998.3168,0.5357094,0
188135,240863616,-32.60987,-34.28394,0.6315939,-11.54421,-207.7113,1.036059,-8.716775,-13.20813,-0.00352771,3866.675,-1006.323,0.6738106,0
188225,240963576,-15.47767,-44.39721,-0.4905082,-34.51954,164.5592,-1.097016,-7.189746,-12.865,0.00590261,4306.818,-991.8372,0.7783324,0
188316,241063536,-16.76166,20.8848,0.4029375,-9.967148,-203.7246,1.14632,1.74884,-11.62768,0.01310918,4313.743,-1005.625,0.8195158,0
188405,241163496,3.41081,-65.23083,-0.2591427,-18.09586,164.972,-1.177399,7.459947,-9.369925,0.02165303,4444.711,-993.0747,0.8395556,0
188497,241263456,-8.110323,65.27313,0.1860401,-0.421129,-181.5854,1.202115,13.26344,-6.54248,0.02804592,4694.424,-1007.571,0.8605906,0
188586,241363416,4.769776,-72.03087,-0.1659742,-18.03812,163.1156,-1.205859,14.06406,-3.158372,0.02906582,4983.236,-996.1116,0.887451,0
188676,241463376,-10.33131,70.91688,0.1414439,-5.712725,-182.7046,1.202509,15.4027,0.0359933,0.02626655,5260.007,-1010.956,0.913031,2
188767,241563336,3.241936,-78.2193,-0.1274273,-23.34588,154.2143,-1.206354,12.37779,2.782098,0.02120169,5577.792,-1000.185,0.9418177,2
188857,241663296,-11.3823,72.31337,0.1210236,-10.35021,-185.0507,1.201353,11.35155,4.844273,0.01444732,5914.141,-1015.233,0.9716188,2
188946,241764089,3.19285,-66.13522,-0.1763605,-25.67459,154.9635,-1.164336,6.752287,5.942396,0.00755498,6208.872,-1005.145,1,2
189034,241864049,-3.800174,85.17534,0.06559519,-6.269651,-181.7747,1.17474,6.294083,6.744465,0.00222113,6465.823,-1021.373,1,2
189122,241964009,17.69564,-89.85023,0.05779056,-30.51297,131.043,-1.162853,-0.580844,7.048604,-0.00500446,1879.887,-1012.684,0.8989138,2
189213,242063969,-20.13284,111.3677,-0.1940174,0.1154131,-160.5917,1.181608,2.980659,5.986743,-0.00596968,31.82593,-1029.17,0.5706936,2
189302,242163929,22.66535,-115.0687,0.2546248,-84.0612,89.5452,-1.187336,-21.36005,5.285348,-0.01574665,-181.5107,-1019.838,0.433153,2
189393,242263889,16.73836,142.7991,-0.3297476,-72.46789,-174.8789,0.9271401,-22.39855,2.73004,-0.0361864,-353.3667,-1045.844,0.3803253,2
189481,242363849,117.2594,-43.18869,0.4557244,-96.57578,-2.672199,-0.8207612,-50.34999,-1.274186,-0.05002434,-453.8703,-1056.377,0.3512706,2
189571,242463809,103.4827,216.48,-0.3724116,-48.22113,-136.1692,0.7892575,-46.07235,-8.761934,-0.06152727,-586.7844,-1093.045,0.329981,2
189662,242563769,105.3939,0.7070771,0.300392,-8.068238,53.29786,-0.7086012,-46.9889,-16.20192,-0.05457271,-673.8367,-1109.895,0.3135291,2
189752,242663729,57.5076,159.6379,-0.2329307,14.87408,-93.32956,0.8073795,-40.35973,-22.74783,-0.03932591,-658.8376,-1129.604,0.3054045,2
189841,242763689,50.40587,-26.43055,0.1158185,18.78689,116.4971,-0.7904578,-28.91524,-26.69327,-0.01928629,-690.1952,-1132.784,0.3056659,2
189931,242863649,20.16341,98.54259,-0.05225529,24.50312,-88.58793,0.7986647,-17.83806,-27.99112,0.00202102,-620.6071,-1140.16,0.3033653,2
190020,242963609,24.22501,-47.7716,0.01527819,18.11913,128.7508,-0.831697,-5.260789,-26.81284,0.02102569,-633.5798,-1137.085,0.306419,2
190112,243063569,3.626978,89.16142,-0.0770825,21.15542,-86.22737,0.8279841,5.009083,-23.27034,0.03576037,-538.6437,-1140.33,0.3052289,2
190201,243163529,14.54643,-73.85163,0.1221239,13.41148,115.8787,-0.8245808,14.34402,-18.03928,0.04554909,-540.8427,-1134.972,0.3092359,2
190292,243263489,-1.448466,93.57666,-0.1819998,15.11899,-75.21265,0.7950028,20.1748,-11.95834,0.04964813,-448.8947,-1136.678,0.3080394,2
190381,243363449,11.50662,-85.30099,0.2080335,8.837175,102.0191,-0.8022411,23.96887,-5.545949,0.04873054,-460.4031,-1131.323,0.3118618,2
190470,243463409,-3.719824,92.59499,-0.198478,11.67654,-78.25968,0.7947557,24.34842,0.4168485,0.04325021,-388.2168,-1133.481,0.3108902,2
190562,243563369,10.01363,-84.94105,0.1864912,5.610001,102.4228,-0.8129617,23.09731,5.504703,0.03475853,-408.0436,-1128.723,0.3129673,2
190652,243663329,-3.850599,88.30868,-0.1809416,9.747906,-78.76472,0.7827889,19.09166,9.336669,0.02410746,-367.3642,-1131.468,0.3065205,2
190741,243763289,8.791279,-78.89887,0.1400183,3.224175,102.2388,-0.8135104,14.72157,11.65239,0.01303919,-334.2414,-1127.411,0.3119232,2
190829,243864082,-4.341444,79.65929,-0.1013274,9.93961,-96.77523,0.8054017,8.749943,12.65304,0.00232921,-320.9106,-1130.999,0.3106785,2
190916,243964042,7.722828,-83.09518,0.15808,2.322815,106.0239,-0.812755,3.811361,12.46191,-0.00710567,-302.213,-1127.161,0.3136006,2
191008,244064002,-5.118306,93.67419,-0.2229769,7.766914,-82.86066,0.7750144,-1.790996,11.21306,-0.01454645,-289.1522,-1130.358,0.3113855,2
191097,244163962,8.168228,-96.9884,0.2688493,0.2010624,91.67423,-0.7829589,-5.270611,9.030339,-0.01927524,-271.085,-1126.443,0.3137636,2
191188,244263922,-4.149217,95.63923,-0.2524911,6.447446,-78.84566,0.7579356,-8.896263,6.625829,-0.02172402,-259.3922,-1129.549,0.3112375,2
191277,244363882,8.638089,-92.82306,0.241501,-0.01674891,94.15696,-0.7859749,-10.41421,3.847972,-0.0219187,-245.1812,-1125.396,0.3133093,2
191366,244463842,-2.716656,92.94737,-0.2188182,13.24032,-81.34584,0.7826939,-13.61655,0.9978809,-0.02149137,-237.743,-1128.173,0.3111395,2
191459,244563802,10.33631,-88.11443,0.21004,9.499081,107.6369,-0.7960291,-13.80992,-1.795804,-0.02013706,-227.6875,-1122.45,0.3126512,2
191547,244663762,-2.751744,81.20618,-0.1297433,14.76787,-84.95555,0.7908161,-13.50381,-4.317918,-0.01715114,-224.0673,-1123.853,0.3105714,2
191634,244763722,1.139059,-64.12885,0.01821201,-4.014448,117.0645,-0.8261205,-8.26196,-6.216031,-0.01021068,-218.877,-1117.735,0.3117814,2
191724,244863682,-24.22379,49.88152,0.01918522,-40.27089,-143.9355,0.7782325,11.11192,-6.686896,0.00987054,-219.8356,-1123.469,0.3106312,2
191813,244963642,-49.76611,-80.31748,-0.158958,-58.11092,62.37324,-0.7782875,20.53287,-4.592626,0.02978002,-219.0271,-1123.402,0.3093674,2
191905,245063602,-53.68032,-5.68206,0.1393001,-38.47157,-163.9494,0.8194361,30.65699,0.09852536,0.04107485,-219.0866,-1130.748,0.3019628,2
191994,245163562,-70.29997,-123.0688,-0.06667241,-62.3826,52.86034,-0.8119983,38.50262,5.604905,0.04825625,-213.6843,-1126.557,0.2964711,2
192085,245263522,-76.11329,-4.998956,-0.00505626,-49.53255,-158.6055,0.8039473,47.01562,12.06047,0.05209407,-209.1638,-1129.123,0.2914669,2
192174,245363482,-96.00236,-171.1308,0.07109738,-14.82199,62.2665,-0.7507621,51.59929,18.36571,0.05224567,-203.2205,-1116.432,0.2948653,2
192263,245463442,-107.978,-42.82869,-0.01797757,53.95371,-82.21754,0.8689065,61.54935,24.83203,0.05437627,-181.3963,-1103.005,0.2974719,2
192355,245563402,-56.0107,-160.5996,0.08999293,61.22604,168.425,-0.8377029,57.92014,31.98541,0.050953,-116.6134,-1069.01,0.3067769,2
192445,245663362,-35.69714,29.97788,-0.0130415,56.19281,-44.08838,0.8191867,43.96671,37.0246,0.03026148,-6.722687,-1053.348,0.3139437,2
192534,245763322,-6.239299,-80.61606,-0.01932879,25.33671,164.3985,-0.9068241,28.14123,39.43945,0.0039037,101.6522,-1028.185,0.3275545,2
192624,245863282,-10.82695,56.07709,0.05221832,17.27107,-102.093,0.8697019,8.984806,38.50302,-0.02537261,201.201,-1028.168,0.3366359,2
192713,245964075,2.399562,-53.60686,-0.1126825,-1.073189,143.2423,-0.9037008,-6.414428,33.81858,-0.04855021,303.6628,-1013.804,0.3499013,2
192805,246064035,-9.504394,64.52105,0.03365904,7.981592,-135.2326,0.9369988,-19.02321,27.14848,-0.063394,388.1948,-1021.904,0.358974,2
192894,246163995,4.312277,-75.53968,0.01666522,-2.726345,133.9617,-0.9600211,-27.61666,19.07878,-0.0699335,468.4801,-1009.802,0.3704649,2
192986,246263955,-9.500441,82.95267,-0.07029602,8.335964,-137.0027,1.006855,-32.50888,10.46004,-0.06925181,535.5853,-1020.311,0.3794619,2
193075,246363915,4.662696,-84.65118,0.05692858,-1.513532,136.433,-1.005353,-33.26156,2.365026,-0.06171676,595.4357,-1009.572,0.3890004,2
193162,246463875,-9.827053,84.58878,-0.05217911,8.929536,-142.3575,1.045857,-31.07109,-4.429813,-0.04991576,641.4879,-1021.4,0.3973772,2
