timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,MagX,MagY,MagZ,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,labels
259263753,29.83,31.72,0.11,2.37,89.8,82.23,0.44,0.44,102,-466,-466,-1.808281,-1.171427,0.06180197,1.000002,1.000001,1.000002,2
259313733,29.865,30.235,0.44,4.5,89.895,82.765,0.44,0.44,109.5,-461,-461,2.453172,-0.1133839,0.0724844,0.8271775,0.8961984,-0.2548549,2
259363713,29.9,28.75,0.77,6.63,89.99,83.3,0.44,0.44,117,-456,-456,-1.789839,1.325733,0.08574174,-0.4554307,0.00042905,-9.16583,2
259363713,29.9,28.75,0.77,6.63,89.99,83.3,0.44,0.44,117,-456,-456,0.8524179,-2.104172,0.07744017,-0.3768262,0.09693019,-8.561362,2
259413693,29.9,30.075,1.2,5.685,90.11,82.475,0.455,0.455,124,-457,-457,0.593661,2.052752,0.07101046,-0.4008946,0.03798116,-8.415011,2
259463673,29.9,31.4,1.63,4.74,90.23,81.65,0.47,0.47,131,-458,-458,-1.557994,-1.311797,0.07100202,-0.3753654,0.0497778,-8.309688,2
259463673,29.9,31.4,1.63,4.74,90.23,81.65,0.47,0.47,131,-458,-458,2.092905,0.2531947,0.07222326,-0.3761146,0.117139,-8.365674,2
259513653,29.865,29.495,2.195,6.28,90.385,82.645,0.47,0.47,132,-454,-454,-1.794757,1.102722,0.08520249,-0.3621445,0.04745431,-8.484188,2
259563633,29.83,27.59,2.76,7.82,90.54,83.64,0.47,0.47,133,-450,-450,0.8634933,-1.956215,0.07476038,-0.3935891,0.07646965,-8.603293,2
259563633,29.83,27.59,2.76,7.82,90.54,83.64,0.47,0.47,133,-450,-450,0.5217972,2.172519,0.06540078,-0.3953868,0.06153681,-8.793897,2
259613613,29.775,29.39,3.315,7.06,90.69,83.645,0.49,0.49,136,-452,-452,-1.606146,-1.416367,0.06087781,-0.3209759,0.08272621,-8.920918,2
259663593,29.72,31.19,3.87,6.3,90.84,83.65,0.51,0.51,139,-454,-454,2.262578,0.3340712,0.06012614,-0.3690398,0.08342732,-9.137445,2
259663593,29.72,31.19,3.87,6.3,90.84,83.65,0.51,0.51,139,-454,-454,-1.976037,1.131502,0.07077414,-0.3401237,0.03397305,-9.26449,2
259713573,29.65,29.22,4.395,7.385,90.98,84.915,0.51,0.51,136,-452,-452,1.063992,-2.078372,0.05979399,-0.3406736,0.06008216,-9.408959,2
259763553,29.58,27.25,4.92,8.47,91.12,86.18,0.51,0.51,133,-450,-450,0.3547027,2.358331,0.0499735,-0.3454165,0.02393258,-9.407372,2
259763553,29.58,27.25,4.92,8.47,91.12,86.18,0.51,0.51,133,-450,-450,-1.517802,-1.717772,0.03966242,-0.3578095,0.132882,-9.407678,2
259813533,29.46,29.2,5.45,7.905,91.255,86.67,0.52,0.52,134,-452.5,-452.5,2.324998,0.6409029,0.03601625,-0.3436511,0.1422495,-9.470194,2
259863513,29.34,31.15,5.98,7.34,91.39,87.16,0.53,0.53,135,-455,-455,-2.177106,0.792711,0.04972183,-0.3222857,0.0175622,-9.424784,2
259863513,29.34,31.15,5.98,7.34,91.39,87.16,0.53,0.53,135,-455,-455,1.383024,-1.831514,0.04066766,-0.3150438,0.05064386,-9.350108,2
259913493,28.675,28.63,6.45,7.94,91.47,88.34,0.53,0.53,130,-453,-453,-0.01933032,2.326429,0.03235387,-0.3053456,0.06280795,-9.293202,2
259963473,28.01,26.11,6.92,8.54,91.55,89.52,0.53,0.53,125,-451,-451,-1.188827,-1.818837,0.02423643,-0.3034705,0.04375682,-9.138031,2
259963473,28.01,26.11,6.92,8.54,91.55,89.52,0.53,0.53,125,-451,-451,2.097787,0.8894212,0.01960313,-0.2794068,0.07449897,-9.07049,2
260013453,26.955,27.315,7.28,8.105,91.56,90.095,0.53,0.53,124,-449,-449,-2.148986,0.5466755,0.03117662,-0.2649974,0.02802958,-8.982153,2
260063433,25.9,28.52,7.64,7.67,91.57,90.67,0.53,0.53,123,-447,-447,1.464083,-1.593025,0.02555443,-0.2484473,0.05077361,-8.82233,2
260063433,25.9,28.52,7.64,7.67,91.57,90.67,0.53,0.53,123,-447,-447,-0.277617,2.198093,0.01915791,-0.2847335,0.05829404,-8.730062,2
260113413,24.625,24.89,8.15,8.025,91.585,91.805,0.53,0.53,117,-439.5,-439.5,-0.904395,-1.870436,0.01160888,-0.2404977,0.05982811,-8.653601,2
260163393,23.35,21.26,8.66,8.38,91.6,92.94,0.53,0.53,111,-432,-432,1.830609,1.078023,0.00535815,-0.2456537,0.04707672,-8.498196,2
260163393,23.35,21.26,8.66,8.38,91.6,92.94,0.53,0.53,111,-432,-432,-2.044601,0.1872458,0.01883495,-0.2609524,-0.02664541,-8.412315,2
260213373,22.645,22.47,9.795,9.465,91.765,94.24,0.525,0.525,114.5,-425.5,-425.5,1.567186,-1.234064,0.01746459,-0.2547018,0.05655422,-8.302871,2
260263353,21.94,23.68,10.93,10.55,91.93,95.54,0.52,0.52,118,-419,-419,-0.5250894,1.91063,0.01403368,-0.2239279,0.04121079,-8.219685,2
260263353,21.94,23.68,10.93,10.55,91.93,95.54,0.52,0.52,118,-419,-419,-0.5939279,-2.024892,0.005601,-0.2095838,0.01364313,-8.25339,2
260313333,21.075,20.905,13.33,11.96,92.275,96.815,0.52,0.52,120.5,-414.5,-414.5,1.67421,0.9752397,0.00122966,-0.2557556,0.02689108,-8.196138,2
260363313,20.21,18.13,15.73,13.37,92.62,98.09,0.52,0.52,123,-410,-410,-1.984,-0.4155335,0.01305348,-0.2275667,0.03152769,-8.268293,2
260363313,20.21,18.13,15.73,13.37,92.62,98.09,0.52,0.52,123,-410,-410,1.700729,-1.467553,0.01298782,-0.2065719,0.02336225,-8.257853,2
260413293,15.74,17.205,19.31,17.16,92.345,99.805,0.5,0.5,143,-397.5,-397.5,-0.847079,1.336496,0.01104226,-0.2164546,0.01086365,-8.283358,2
260463273,11.27,16.28,22.89,20.95,92.07,101.52,0.48,0.48,163,-385,-385,-0.3537665,-2.542485,0.00106002,-0.2002524,-0.0113818,-8.404134,2
260463273,11.27,16.28,22.89,20.95,92.07,101.52,0.48,0.48,163,-385,-385,1.423163,0.7738634,-0.01005213,-0.1952579,0.02985966,-8.412806,2
260513669.5,4.81,9.945,23.685,22.79,90.72,101.865,0.48,0.48,182.5,-356,-356,-2.060801,-0.9007332,-0.00038534,-0.1868952,-0.02357053,-8.487398,2
260564066,-1.65,3.61,24.48,24.63,89.37,102.21,0.48,0.48,202,-327,-327,1.717811,-1.531967,-0.00080739,-0.2343531,0.02499394,-8.440933,2
260564066,-1.65,3.61,24.48,24.63,89.37,102.21,0.48,0.48,202,-327,-327,-0.9699348,1.210633,-0.00269378,-0.2781471,-0.00503601,-8.56106,2
260614046,-7.595,-1.41,22.755,25.81,88.295,101.475,0.455,0.455,215.5,-279,-279,-0.3523683,-2.650423,-0.01309386,-0.226804,0.0348379,-8.581055,2
260664026,-13.54,-6.43,21.03,26.99,87.22,100.74,0.43,0.43,229,-231,-231,1.424609,0.8688139,-0.02247505,-0.3089575,-0.04244607,-8.638252,2
260664026,-13.54,-6.43,21.03,26.99,87.22,100.74,0.43,0.43,229,-231,-231,-2.149601,-1.112591,-0.01729539,-0.2827867,0.01975349,-8.764593,2
260714006,-17.085,-12.41,18.85,24.965,86.96,99.77,0.43,0.43,226,-183.5,-183.5,1.912166,-1.37569,-0.00993704,-0.3195143,0.00282759,-8.73426,2
260763986,-20.63,-18.39,16.67,22.94,86.7,98.8,0.43,0.43,223,-136,-136,-1.241405,1.223673,-0.00704668,-0.3713475,-0.01019096,-8.969065,2
260763986,-20.63,-18.39,16.67,22.94,86.7,98.8,0.43,0.43,223,-136,-136,-0.1403352,-2.687699,-0.02153698,-0.3796234,0.00470178,-9.131504,2
260813966,-22.725,-20.81,14.515,21.725,86.87,97.27,0.415,0.415,216,-96,-96,1.210094,1.365992,-0.02042004,-0.4616268,0.00154522,-9.291643,2
260863946,-24.82,-23.23,12.36,20.51,87.04,95.74,0.4,0.4,209,-56,-56,-2.21054,-0.9943678,-0.02039462,-0.4573149,-0.00626073,-9.458078,2
260863946,-24.82,-23.23,12.36,20.51,87.04,95.74,0.4,0.4,209,-56,-56,2.117686,-0.8717692,-0.00945481,-0.5200837,-0.01908832,-9.497841,2
260913926,-25.995,-26.045,10.605,16.94,87.335,95.06,0.4,0.4,190,-30.5,-30.5,-1.413013,1.72921,-0.00211471,-0.5792624,-0.0275613,-9.609695,2
260963906,-27.17,-28.86,8.85,13.37,87.63,94.38,0.4,0.4,171,-5,-5,-0.02718415,-2.38664,-0.01534277,-0.5655237,-0.02530823,-9.621606,2
260963906,-27.17,-28.86,8.85,13.37,87.63,94.38,0.4,0.4,171,-5,-5,1.297175,1.827744,-0.01338358,-0.6751281,-0.01791764,-9.656925,2
261013886,-27.85,-29.015,7.195,11.375,88,92.815,0.375,0.375,155,12,12,-2.189865,-0.8863035,-0.01121136,-0.6939011,-0.04798298,-9.729355,2
261063866,-28.53,-29.17,5.54,9.38,88.37,91.25,0.35,0.35,139,29,29,2.29188,-0.6049983,0.00330305,-0.7660417,0.00921675,-9.662946,2
261063866,-28.53,-29.17,5.54,9.38,88.37,91.25,0.35,0.35,139,29,29,-1.53806,1.735245,0.0120669,-0.8247227,-0.03451122,-9.689599,2
261113846,-28.885,-30.57,4.31,5.76,88.68,90.675,0.35,0.35,116,37.5,37.5,0.243893,-2.42335,0.00322292,-0.838781,-0.0251899,-9.714144,2
261163826,-29.24,-31.97,3.08,2.14,88.99,90.1,0.35,0.35,93,46,46,1.074163,1.994344,0.00427456,-0.865096,-0.02870694,-9.760275,2
261163826,-29.24,-31.97,3.08,2.14,88.99,90.1,0.35,0.35,93,46,46,-2.151371,-1.199232,0.00651875,-0.9081455,-0.06326907,-9.794287,2
261213806,-29.425,-31.04,2.355,1.345,89.185,88.11,0.34,0.34,83.5,53,53,2.361837,-0.3657703,0.01991093,-0.9530117,-0.01830618,-9.785736,2
261263786,-29.61,-30.11,1.63,0.55,89.38,86.12,0.33,0.33,74,60,60,-1.865951,1.53066,0.03017093,-1.019065,0.040488,-9.927036,2
261263786,-29.61,-30.11,1.63,0.55,89.38,86.12,0.33,0.33,74,60,60,0.4423957,-2.474647,0.0238721,-1.017831,-0.07528386,-9.906775,2
261313766,-29.705,-30.64,1.235,-2.015,89.49,85.625,0.33,0.33,61.5,58,58,0.7740252,2.149034,0.02415364,-1.145368,-0.0181907,-10.02498,2
261363746,-29.8,-31.17,0.84,-4.58,89.6,85.13,0.33,0.33,49,56,56,-2.080231,-1.452865,0.01870268,-1.136033,-0.07182252,-10.0975,2
261363746,-29.8,-31.17,0.84,-4.58,89.6,85.13,0.33,0.33,49,56,56,2.391643,0.07803231,0.03305967,-1.159849,0.04215389,-10.05188,2
261413726,-29.845,-30.29,0.64,-4.33,89.665,83.545,0.335,0.335,46.5,58,58,-2.102655,1.683486,0.04718611,-1.27663,-0.04272826,-10.17206,2
261463706,-29.89,-29.41,0.44,-4.08,89.73,81.96,0.34,0.34,44,60,60,0.6976138,-2.00738,0.03874517,-1.277087,-0.03362446,-10.08337,2
261463706,-29.89,-29.41,0.44,-4.08,89.73,81.96,0.34,0.34,44,60,60,0.528904,2.795505,0.03716544,-1.347111,-0.04365614,-10.17426,2
261513686,-29.915,-29.855,0.32,-5.545,89.775,82.01,0.34,0.34,40,58,58,-1.973463,-1.11244,0.03424204,-1.388061,-0.0744964,-10.10294,2
261563666,-29.94,-30.3,0.2,-7.01,89.82,82.06,0.34,0.34,36,56,56,2.43587,0.7243654,0.04286116,-1.419423,-0.05336259,-10.13728,2
261563666,-29.94,-30.3,0.2,-7.01,89.82,82.06,0.34,0.34,36,56,56,-2.177989,1.750219,0.05698243,-1.486432,-0.03827868,-10.11627,2
261613646,-29.955,-29.61,0.15,-5.955,89.84,81.265,0.345,0.345,38,57.5,57.5,0.9433039,-1.706913,0.05033198,-1.448978,-0.02198215,-10.09583,2
261663626,-29.97,-28.92,0.1,-4.9,89.86,80.47,0.35,0.35,40,59,59,0.3165051,2.892315,0.04713258,-1.499981,-0.02452009,-10.11592,2
261663626,-29.97,-28.92,0.1,-4.9,89.86,80.47,0.35,0.35,40,59,59,-1.703308,-1.255706,0.03816075,-1.522172,-0.02860492,-10.06403,2
261713606,-29.975,-29.41,0.005,-5.945,89.9,81.39,0.35,0.35,37.5,56.5,56.5,2.427577,1.041217,0.04950055,-1.5879,0.03856102,-10.11058,2
261763586,-29.98,-29.9,-0.09,-6.99,89.94,82.31,0.35,0.35,35,54,54,-2.29072,1.568172,0.05788685,-1.606229,-0.03711139,-10.06894,2
261763586,-29.98,-29.9,-0.09,-6.99,89.94,82.31,0.35,0.35,35,54,54,1.256088,-1.5222,0.0560215,-1.557552,0.03208996,-10.06517,2
261813566,-29.985,-29.405,-0.165,-5.35,89.975,82.115,0.35,0.35,38,56,56,-0.07506696,2.98875,0.05390828,-1.578571,-0.01706565,-10.05797,2
261863546,-29.99,-28.91,-0.24,-3.71,90.01,81.92,0.35,0.35,41,58,58,-1.381815,-1.46151,0.03875621,-1.570638,-0.0535604,-10.07266,2
261863546,-29.99,-28.91,-0.24,-3.71,90.01,81.92,0.35,0.35,41,58,58,2.278981,1.495733,0.04808769,-1.563007,0.02360237,-10.117,2
261913526,-29.985,-29.175,-0.425,-4.77,90.07,83.53,0.35,0.35,39,52.5,52.5,-2.367116,1.169287,0.05666136,-1.560246,-0.04589185,-10.17674,2
261963506,-29.98,-29.44,-0.61,-5.83,90.13,85.14,0.35,0.35,37,47,47,1.579231,-1.345312,0.05390587,-1.521776,-0.00610149,-10.1675,2
261963506,-29.98,-29.44,-0.61,-5.83,90.13,85.14,0.35,0.35,37,47,47,-0.2557913,2.761577,0.05100326,-1.493315,0.01162369,-10.2979,2
262013486,-29.965,-29.32,-0.995,-4.18,90.24,85.42,0.345,0.345,37,50,50,-1.1244,-1.864839,0.03569188,-1.433371,-0.03746238,-10.23857,2
262063466,-29.95,-29.2,-1.38,-2.53,90.35,85.7,0.34,0.34,37,53,53,2.303864,1.30844,0.03976461,-1.478203,0.07255915,-10.29267,2
262063466,-29.95,-29.2,-1.38,-2.53,90.35,85.7,0.34,0.34,37,53,53,-2.437013,0.6905129,0.04846326,-1.420193,0.0299269,-10.30192,2
262113446,-29.92,-29.145,-1.865,-3.78,90.49,87.625,0.34,0.34,32.5,47.5,47.5,1.709908,-1.552516,0.04748268,-1.362696,0.03234343,-10.34822,2
262163426,-29.89,-29.09,-2.35,-5.03,90.63,89.55,0.34,0.34,28,42,42,-0.554509,2.557972,0.04732987,-1.361231,0.03184277,-10.29421,2
262163426,-29.89,-29.09,-2.35,-5.03,90.63,89.55,0.34,0.34,28,42,42,-0.9561034,-2.153633,0.02981069,-1.36215,0.0372803,-10.33678,2
262213406,-29.82,-29.26,-3.015,-3.69,90.81,89.955,0.335,0.335,24,45,45,2.09517,1.473187,0.0334976,-1.315008,0.04287002,-10.3692,2
262263386,-29.75,-29.43,-3.68,-2.35,90.99,90.36,0.33,0.33,20,48,48,-2.497098,0.2616068,0.04116638,-1.286604,-0.04785429,-10.37255,2
262263386,-29.75,-29.43,-3.68,-2.35,90.99,90.36,0.33,0.33,20,48,48,1.95398,-1.341307,0.04428665,-1.200198,0.00983092,-10.43295,2
262313366,-28.185,-27.7,-7.635,-7.495,83.14,83.895,0.33,0.33,12.5,42.5,42.5,-0.806729,2.458603,0.04472611,-1.224505,0.02992569,-10.39742,2
262363346,-26.62,-25.97,-11.59,-12.64,75.29,77.43,0.33,0.33,5,37,37,-0.6887344,-2.303309,0.02801698,-1.212879,0.0378061,-10.41309,2
262363346,-26.62,-25.97,-11.59,-12.64,75.29,77.43,0.33,0.33,5,37,37,1.935821,1.702249,0.03155157,-1.142274,0.02262799,-10.38379,2
262413326,-26.745,-26.19,-11.925,-11.925,76.975,77.735,0.33,0.33,-5,41,41,-2.447798,-0.2310158,0.03883895,-1.12919,0.00615207,-10.4877,2
262463306,-26.87,-26.41,-12.26,-11.21,78.66,78.04,0.33,0.33,-15,45,45,2.20224,-1.066675,0.05473255,-1.107011,0.0173252,-10.51624,2
262463306,-26.87,-26.41,-12.26,-11.21,78.66,78.04,0.33,0.33,-15,45,45,-1.106351,2.339066,0.04698326,-1.143139,-0.00357819,-10.47015,2
262513286,-27.18,-26.37,-11.85,-13.14,81.36,79.7,0.33,0.33,-25,40,40,-0.3147343,-2.377402,0.03940341,-1.034813,0.01505902,-10.4209,2
262563266,-27.49,-26.33,-11.44,-15.07,84.06,81.36,0.33,0.33,-35,35,35,1.695441,1.917486,0.03490552,-1.010781,0.08480849,-10.48131,2
262563266,-27.49,-26.33,-11.44,-15.07,84.06,81.36,0.33,0.33,-35,35,35,-2.419447,-0.5328006,0.03900289,-0.9855789,-0.00876163,-10.4516,2
262613662.5,-27.565,-25.89,-11.43,-14.095,86.155,81.915,0.335,0.335,-43,34,34,2.380573,-0.8336335,0.05649364,-0.9723377,0.01506046,-10.50981,2
262664059,-27.64,-25.45,-11.42,-13.12,88.25,82.47,0.34,0.34,-51,33,33,-1.393214,2.11493,0.05048016,-0.9614161,0.03171872,-10.39134,2
262664059,-27.64,-25.45,-11.42,-13.12,88.25,82.47,0.34,0.34,-51,33,33,0.06315772,-2.476861,0.04528895,-0.8449557,0.04295887,-10.49803,2
262714039,-27.565,-25.555,-11.715,-14.82,89.345,84.72,0.34,0.34,-60.5,26,26,1.414566,2.123224,0.03912812,-0.9240277,0.04637598,-10.4333,2
262764019,-27.49,-25.66,-12.01,-16.52,90.44,86.97,0.34,0.34,-70,19,19,-2.296733,-0.9206142,0.03983016,-0.8279351,-0.04680882,-10.38872,2
262764019,-27.49,-25.66,-12.01,-16.52,90.44,86.97,0.34,0.34,-70,19,19,2.521275,-0.5044754,0.0549601,-0.8462974,0.07035555,-10.461,2
262813999,-27.29,-25.805,-12.54,-15.03,91.075,87.845,0.36,0.36,-76.5,21,21,-1.655395,1.759093,0.05268718,-0.8516972,0.0291315,-10.39751,2
262863979,-27.09,-25.95,-13.07,-13.54,91.71,88.72,0.38,0.38,-83,23,23,0.409653,-2.491693,0.0498127,-0.7794228,-0.00304276,-10.41658,2
262863979,-27.09,-25.95,-13.07,-13.54,91.71,88.72,0.38,0.38,-83,23,23,1.088379,2.247497,0.04477612,-0.7493579,0.02867825,-10.33534,2
262913959,-26.9,-26,-13.51,-14.95,92.06,91.025,0.38,0.38,-89,18.5,18.5,-2.149908,-1.200222,0.03847579,-0.63169,0.02373187,-10.31822,2
262963939,-26.71,-26.05,-13.95,-16.36,92.41,93.33,0.38,0.38,-95,14,14,2.489529,-0.1804164,0.05729425,-0.7091178,0.03325728,-10.2862,2
262963939,-26.71,-26.05,-13.95,-16.36,92.41,93.33,0.38,0.38,-95,14,14,-1.844969,1.623604,0.05668126,-0.6950743,-0.03165139,-10.23328,2
263013919,-26.35,-26.085,-14.64,-14.78,92.665,93.915,0.405,0.405,-100,17,17,0.6245152,-2.381394,0.05396889,-0.6785975,0.02528522,-10.38023,2
263063899,-25.99,-26.12,-15.33,-13.2,92.92,94.5,0.43,0.43,-105,20,20,0.8709223,2.329705,0.04651146,-0.6098143,0.02445573,-10.33058,2
263063899,-25.99,-26.12,-15.33,-13.2,92.92,94.5,0.43,0.43,-105,20,20,-2.032729,-1.385808,0.04208257,-0.5848787,-0.00529068,-10.26142,2
263113879,-25.64,-25.99,-15.92,-14.93,93.075,96.405,0.43,0.43,-110,15,15,2.506362,-0.00561653,0.05714166,-0.5815488,0.00234987,-10.2464,2
263163859,-25.29,-25.86,-16.51,-16.66,93.23,98.31,0.43,0.43,-115,10,10,-1.967638,1.367909,0.05955433,-0.5529864,0.01842058,-10.10886,2
263163859,-25.29,-25.86,-16.51,-16.66,93.23,98.31,0.43,0.43,-115,10,10,0.9371538,-2.303376,0.06118847,-0.5090035,-0.00065524,-10.22792,2
263213839,-24.335,-25.335,-17.74,-15.68,93.37,98.455,0.455,0.455,-122.5,9.5,9.5,0.5557722,2.436953,0.05091771,-0.5387033,0.02266825,-10.19172,2
263263819,-23.38,-24.81,-18.97,-14.7,93.51,98.6,0.48,0.48,-130,9,9,-1.795454,-1.703844,0.0433801,-0.5158113,-0.02264366,-10.17973,2
263263819,-23.38,-24.81,-18.97,-14.7,93.51,98.6,0.48,0.48,-130,9,9,2.456769,0.3694419,0.05672808,-0.5066774,0.07075,-10.19938,2
263313799,-21.765,-23.67,-20.46,-17.55,93.495,100.02,0.48,0.48,-141.5,-4,-4,-2.181495,0.9394106,0.05958701,-0.4800966,-0.03099702,-10.11142,2
263363779,-20.15,-22.53,-21.95,-20.4,93.48,101.44,0.48,0.48,-153,-17,-17,1.307502,-2.105271,0.06330734,-0.4092532,0.03880938,-10.14635,2
263363779,-20.15,-22.53,-21.95,-20.4,93.48,101.44,0.48,0.48,-153,-17,-17,0.1427108,2.415991,0.04987695,-0.4876074,0.01974776,-10.06449,2
263413759,-17.365,-20.005,-23.675,-20.495,93.115,101.06,0.5,0.5,-169,-32,-32,-1.587412,-1.902469,0.0412637,-0.3920442,0.0149076,-10.03382,2
263463739,-14.58,-17.48,-25.4,-20.59,92.75,100.68,0.52,0.52,-185,-47,-47,2.32236,0.5811774,0.05201669,-0.3773581,0.03097012,-10.06013,2
263463739,-14.58,-17.48,-25.4,-20.59,92.75,100.68,0.52,0.52,-185,-47,-47,-2.271496,0.7310061,0.05463127,-0.3866369,0.00787794,-10.01253,2
263513719,-11.9,-15.68,-26.46,-24.33,92.18,100.835,0.52,0.52,-202,-74.5,-74.5,1.411404,-2.005309,0.05779893,-0.3467921,0.05098837,-9.991508,2
263563699,-9.22,-13.88,-27.52,-28.07,91.61,100.99,0.52,0.52,-219,-102,-102,-0.05515295,2.418111,0.05061698,-0.3464876,0.0235546,-9.924519,2
263563699,-9.22,-13.88,-27.52,-28.07,91.61,100.99,0.52,0.52,-219,-102,-102,-1.355802,-2.019928,0.03633901,-0.3309032,-0.01564562,-9.979668,2
263613679,-5.995,-10.215,-28.115,-27.095,90.785,99.4,0.54,0.54,-226,-123.5,-123.5,2.231449,0.8480908,0.04539972,-0.3530548,0.04354758,-9.99017,2
263663659,-2.77,-6.55,-28.71,-26.12,89.96,97.81,0.56,0.56,-233,-145,-145,-2.310467,0.4477201,0.0489816,-0.3371411,0.02259375,-9.903035,2
263663659,-2.77,-6.55,-28.71,-26.12,89.96,97.81,0.56,0.56,-233,-145,-145,1.641588,-1.775177,0.05477166,-0.2841797,0.06294815,-9.895229,2
263713639,0.435,-3.645,-28.645,-28.97,89.09,96.265,0.56,0.56,-237,-176.5,-176.5,-0.3438715,2.378423,0.0448002,-0.3119771,-0.03189515,-9.849242,2
263763619,3.64,-0.74,-28.58,-31.82,88.22,94.72,0.56,0.56,-241,-208,-208,-1.170944,-2.194573,0.03604447,-0.2798295,0.04818682,-9.847982,2
263763619,3.64,-0.74,-28.58,-31.82,88.22,94.72,0.56,0.56,-241,-208,-208,2.101525,1.04174,0.03990852,-0.2660477,0.02598089,-9.806068,2
263813599,7.585,3.71,-27.36,-28.83,87.305,92.95,0.57,0.57,-233,-235.5,-235.5,-2.36167,0.09857456,0.04212176,-0.2630844,0.03383669,-9.845757,2
263863579,11.53,8.16,-26.14,-25.84,86.39,91.18,0.58,0.58,-225,-263,-263,1.921435,-1.519931,0.0550235,-0.2074843,0.01874443,-9.784425,2
263863579,11.53,8.16,-26.14,-25.84,86.39,91.18,0.58,0.58,-225,-263,-263,-0.7330016,2.276578,0.04433138,-0.2538497,0.0236594,-9.823702,2
263913559,14.975,12.47,-23.89,-25.965,85.925,89.06,0.58,0.58,-207.5,-300,-300,-0.6725607,-2.322214,0.03642712,-0.196204,0.01460141,-9.769331,2
263963539,18.42,16.78,-21.64,-26.09,85.46,86.94,0.58,0.58,-190,-337,-337,1.855561,1.339962,0.03957862,-0.2348516,0.04152419,-9.785157,2
263963539,18.42,16.78,-21.64,-26.09,85.46,86.94,0.58,0.58,-190,-337,-337,-2.319263,-0.2462112,0.04045583,-0.241151,0.05307707,-9.784096,2
264013519,21.125,19.54,-18.115,-20.46,85.66,86.935,0.57,0.57,-160,-362.5,-362.5,2.029081,-1.259877,0.05365199,-0.1758758,0.00515571,-9.742326,2
264063499,23.83,22.3,-14.59,-14.83,85.86,86.93,0.56,0.56,-130,-388,-388,-0.9223379,2.187321,0.04629083,-0.1478707,0.01391272,-9.775488,2
264063499,23.83,22.3,-14.59,-14.83,85.86,86.93,0.56,0.56,-130,-388,-388,-0.6257902,-2.335877,0.03571953,-0.1101663,0.02149537,-9.734777,2
264113479,25.365,25.13,-11.22,-12.83,86.445,85.82,0.56,0.56,-93,-412,-412,1.729833,1.478956,0.03690908,-0.1746154,-0.01164801,-9.71595,2
264163459,26.9,27.96,-7.85,-10.83,87.03,84.71,0.56,0.56,-56,-436,-436,-2.346965,-0.3968354,0.03991719,-0.1432972,-0.00955169,-9.71146,2
264163459,26.9,27.96,-7.85,-10.83,87.03,84.71,0.56,0.56,-56,-436,-436,2.133739,-1.057144,0.04439675,-0.1412729,0.02417725,-9.685744,2
264213439,27.66,28.615,-5.92,-6.025,87.445,85.335,0.51,0.51,-23,-444.5,-444.5,-1.131572,2.013767,0.04265093,-0.1707318,-0.05663559,-9.659905,2
264263419,28.42,29.27,-3.99,-1.22,87.86,85.96,0.46,0.46,10,-453,-453,-0.09161721,-2.338268,0.03755655,-0.08132232,0.04218623,-9.683941,2
264263419,28.42,29.27,-3.99,-1.22,87.86,85.96,0.46,0.46,10,-453,-453,1.473222,1.805098,0.02583257,-0.1458393,0.00562164,-9.651794,2
264313399,28.805,30.41,-2.98,-1.225,88.095,84.215,0.46,0.46,34,-460.5,-460.5,-2.29581,-0.701508,0.03591011,-0.1244638,-0.00921123,-9.632366,2
264363379,29.19,31.55,-1.97,-1.23,88.33,82.47,0.46,0.46,58,-468,-468,2.246083,-0.8423812,0.04499811,-0.1047611,-0.0005229,-9.671291,2
264363379,29.19,31.55,-1.97,-1.23,88.33,82.47,0.46,0.46,58,-468,-468,-1.278738,1.862542,0.042174,-0.1417554,-0.03142487,-9.607054,2
264413359,29.155,30.875,-1.315,1.74,88.49,82.875,0.47,0.47,74,-464.5,-464.5,0.1789827,-2.436332,0.04133283,-0.08647905,-0.0081325,-9.641706,2
264463339,29.12,30.2,-0.66,4.71,88.65,83.28,0.48,0.48,90,-461,-461,1.393428,1.679224,0.02683475,-0.1166518,-0.01808956,-9.589011,2
264463339,29.12,30.2,-0.66,4.71,88.65,83.28,0.48,0.48,90,-461,-461,-2.081178,-1.228065,0.03855635,-0.06099151,0.00666041,-9.517941,2
264513319,28.43,29.905,-0.05,3.555,88.795,81.715,0.48,0.48,101,-459.5,-459.5,2.328324,-1.025289,0.05004462,-0.1154834,0.03489207,-9.44315,2
264563299,27.74,29.61,0.56,2.4,88.94,80.15,0.48,0.48,112,-458,-458,-1.433977,1.116773,0.0550518,-0.08205715,-0.05163999,-9.39545,2
264563299,27.74,29.61,0.56,2.4,88.94,80.15,0.48,0.48,112,-458,-458,0.3500732,-2.829015,0.05941678,-0.09256905,0.00948635,-9.38044,2
264613695.5,26.725,27.77,1.305,4.855,89.105,80.995,0.515,0.515,119,-446.5,-446.5,1.069818,1.39044,0.05203664,-0.1002097,0.04988106,-9.404034,2
264664092,25.71,25.93,2.05,7.31,89.27,81.84,0.55,0.55,126,-435,-435,-2.061061,-1.692468,0.06635214,-0.06719193,0.00513632,-9.48592,2
264664092,25.71,25.93,2.05,7.31,89.27,81.84,0.55,0.55,126,-435,-435,2.281543,-0.8693528,0.08051896,-0.1033924,-0.02202338,-9.461539,2
