LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,labels
299233,364403347,0,6,548014400,2232,10,1.21,-35.3618904,149.165704,18.51,0,271.3776,0,0,1,3
180898,232803508,0,6,547882800,2232,10,1.21,-35.3610366,149.1632766,42.8,3.475,92.59378,-0.08000001,0,1,0
236999,295203538,0,6,547945200,2232,10,1.21,-35.3610252,149.1650953,38.81,4.237,352.6563,-1.51,0,1,2
33608,68603381,0,6,547718600,2232,10,1.21,-35.3632862,149.163059,39.89,0.02,148.8108,-0.016,0,1,0
177115,228603522,0,6,547878600,2232,10,1.21,-35.3610368,149.1631547,40.77,4.656,89.8857,-0.027,0,1,0
74701,114203467,0,1,547764200,2232,3,1.21,-35.3625797,149.162523,39.92,3.956,321.6922,-0.004,0,1,1
188820,241603320,0,6,547891600,2232,10,1.21,-35.3610344,149.163424,46.75,0.403,337.2217,-0.156,0,1,2
222262,278803434,0,6,547928800,2232,10,1.21,-35.3610271,149.1646515,38.74,5.011,29.14141,0.821,0,1,2
395389,471203943,0,6,548121200,2232,10,1.21,-35.3632836,149.1630538,39.43,0.412,82.48503,-0.032,0,1,4
364419,436803542,0,6,548086800,2232,10,1.21,-35.3632135,149.1652634,39.44,3.658,206.4863,0.011,0,1,0
422033,500803765,0,6,548150800,2232,10,1.21,-35.3632835,149.1630609,22.25,0.01,264.3585,0.486,0,1,4
39012,74603480,0,6,547724600,2232,10,1.21,-35.3632574,149.1630386,39.76,4.086,330.4446,0.045,0,1,0
361359,433404069,0,6,548083400,2232,10,1.21,-35.3631638,149.1652925,39.49,1.521,200.0256,0.009,0,1,0
265804,327204066,0,6,547977200,2232,10,1.21,-35.3614947,149.165384,38.73,2.848,146.4406,0.131,0,1,0
174593,225803809,0,6,547875800,2232,10,1.21,-35.3610362,149.1630909,40.71,1.706,91.14883,-0.012,0,1,0
89296,130603571,0,1,547780600,2232,3,1.21,-35.3618929,149.1620323,39.44,11.311,329.5625,-0.012,0,1,1
313994,380803451,0,6,548030800,2232,10,1.21,-35.3618904,149.165704,18.51,0,173.2514,0,0,1,3
164145,214203451,0,6,547864200,2232,10,1.21,-35.3610728,149.1629423,41.39,3.295,31.72672,0.014,0,1,0
57401,95003650,0,6,547745000,2232,10,1.21,-35.362898,149.1627766,39.77,3.755,322.3393,0.026,0,1,0
175853,227204082,0,6,547877200,2232,10,1.21,-35.3610366,149.163108,40.73,1.238,91.82535,-0.029,0,1,0
104238,147403515,0,1,547797400,2232,3,1.21,-35.3603468,149.1609554,40.74,10.443,334.166,-0.019,0,1,1
38830,74403560,0,6,547724400,2232,10,1.21,-35.3632637,149.1630429,39.77,3.814,330.3778,0.057,0,1,0
361178,433203316,0,6,548083200,2232,10,1.21,-35.3631612,149.1652938,39.49,1.745,199.7033,0.013,0,1,0
18467,51803437,0,6,547701800,2232,10,1.21,-35.3632835,149.1630607,22.1,0.03,316.9457,-1.398,0,1,0
162533,212403338,0,6,547862400,2232,10,1.21,-35.3611133,149.162904,41.45,1.644,61.55205,0.06,0,1,0
199065,253003758,0,6,547903000,2232,10,1.21,-35.3610464,149.1637979,41.16,5.734,130.406,-0.863,0,1,2
304447,370203526,0,6,548020200,2232,10,1.21,-35.3618904,149.165704,18.51,0.001,241.2881,0,0,1,3
98545,141003576,0,1,547791000,2232,3,1.21,-35.3609134,149.1613114,41.14,11.744,331.4638,0.068,0,1,1
405826,482803468,0,6,548132800,2232,10,1.21,-35.3632834,149.1630614,31.47,0.009,117.9949,1.434,0,1,4
43878,80003819,0,6,547730000,2232,10,1.21,-35.3631558,149.1629637,39.79,3.638,327.2842,0.015,0,1,0
198339,252204078,0,6,547902200,2232,10,1.21,-35.3610192,149.1637687,40.63,3.719,124.8238,-0.09200001,0,1,2
144713,192603761,0,6,547842600,2232,10,1.21,-35.3601409,149.1614435,41.38,9.953,139.4682,0.001,0,1,0
106195,149603468,0,1,547799600,2232,3,1.21,-35.3601637,149.1608484,40.84,10.095,334.9911,-0.038,0,1,1
124907,170603398,0,6,547820600,2232,10,1.21,-35.3586321,149.1601153,41.12,3.675,143.8261,0.008,0,1,0
165045,215203884,0,6,547865200,2232,10,1.21,-35.361053,149.1629575,41.4,1.938,33.17674,-0.019,0,1,0
113670,158003440,0,1,547808000,2232,3,1.21,-35.3594897,149.1604941,41.14,9.507001,338.7441,0.018,0,1,1
283996,347403483,0,6,547997400,2232,10,1.21,-35.361804,149.1656338,38.39,3.642,146.0508,-0.015,0,1,0
237536,295803298,0,6,547945800,2232,10,1.21,-35.3610107,149.1651004,39.41,2.464,62.1395,-0.512,0,1,2
364960,437403302,0,6,548087400,2232,10,1.21,-35.3632293,149.1652538,39.44,2.857,206.0202,0.006,0,1,0
35408,70603414,0,6,547720600,2232,10,1.21,-35.3632862,149.1630591,39.92,0.013,342.7102,-0.011,0,1,0
105306,148603868,0,1,547798600,2232,3,1.21,-35.3602463,149.1608963,40.8,10.246,334.5188,-0.047,0,1,1
211652,267003989,0,6,547917000,2232,10,1.21,-35.3610545,149.1642996,41.23,2.213,17.91588,1.41,0,1,2
68582,107403688,0,1,547757400,2232,3,1.21,-35.3626892,149.162614,40.05,0.738,331.2841,0,0,1,1
378110,452003293,0,6,548102000,2232,10,1.21,-35.3632656,149.1648199,39.49,9.684,269.1502,0.012,0,1,4
281834,345003610,0,6,547995000,2232,10,1.21,-35.3617774,149.1656123,38.36,1.16,145.8203,-0.006,0,1,0
262746,323803760,0,6,547973800,2232,10,1.21,-35.3614588,149.1653586,38.91,2.542,150.9516,-0.007,0,1,0
279852,342803657,0,6,547992800,2232,10,1.21,-35.3617376,149.1655783,38.36,3.808,145.4258,0.008,0,1,0
296197,361003874,0,6,548011000,2232,10,1.21,-35.3618904,149.165704,18.51,0.001,116.5495,0,0,1,3
113313,157603600,0,1,547807600,2232,3,1.21,-35.3595214,149.1605094,41.15,9.501,338.5371,0.013,0,1,1
119183,164203459,0,1,547814200,2232,3,1.21,-35.3589881,149.1602691,41.14,9.714001,340.6631,-0.018,0,1,1
308232,374403512,0,6,548024400,2232,10,1.21,-35.3618904,149.165704,18.51,0.001,325.9297,0,0,1,3
407627,484803501,0,6,548134800,2232,10,1.21,-35.3632834,149.1630614,29.98,0.003,170.2002,0.407,0,1,4
19372,52803870,0,6,547702800,2232,10,1.21,-35.3632835,149.1630606,23.71,0.009,245.9609,-1.853,0,1,0
419872,498403892,0,6,548148400,2232,10,1.21,-35.3632836,149.1630611,23.41,0.006,275.9406,0.479,0,1,4
167210,217603757,0,6,547867600,2232,10,1.21,-35.3610381,149.1629704,41.22,0.148,32.40377,0.253,0,1,0
248338,307803496,0,6,547957800,2232,10,1.21,-35.3612049,149.1651631,39.61,3.939,144.6822,0.682,0,1,0
179456,231203315,0,6,547881200,2232,10,1.21,-35.3610333,149.1632385,42.9,1.875,93.62294,0.357,0,1,0
341912,411803546,0,6,548061800,2232,10,1.21,-35.3627185,149.1654998,38.01,7.393,196.3544,-0.822,0,1,0
39914,75603913,0,6,547725600,2232,10,1.21,-35.3632282,149.1630181,39.74,3.074,329.65,0.004,0,1,0
416812,495003586,0,6,548145000,2232,10,1.21,-35.3632836,149.1630612,25.05,0.009,219.5905,0.483,0,1,4
236639,294803698,0,6,547944800,2232,10,1.21,-35.3610416,149.1650996,38.15,4.617,344.1069,-1.682,0,1,2
174952,226203649,0,6,547876200,2232,10,1.21,-35.3610362,149.1630975,40.72,1.239,91.44685,-0.002,0,1,0
354336,425603857,0,6,548075600,2232,10,1.21,-35.3630145,149.1653732,39.32,1.863,206.7703,-0.151,0,1,0
222082,278603514,0,6,547928600,2232,10,1.21,-35.3610344,149.1646467,38.93,4.252,26.36698,1.013,0,1,2
255541,315803628,0,6,547965800,2232,10,1.21,-35.3613274,149.1652708,39.21,0.68,146.1042,-0.044,0,1,0
245996,305203703,0,6,547955200,2232,10,1.21,-35.3611709,149.1651329,39.75,1.307,135.1936,-1.11,0,1,0
424734,503803398,0,6,548153800,2232,10,1.21,-35.3632836,149.163061,20.79,0.017,51.9064,0.48,0,1,4
279674,342603737,0,6,547992600,2232,10,1.21,-35.3617318,149.1655735,38.36,3.801,145.7366,0.007,0,1,0
10088,25803841,0,6,547675800,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
356134,427603890,0,6,548077600,2232,10,1.21,-35.3630655,149.1653418,39.43,2.673,206.119,0.016,0,1,0
42796,78803466,0,6,547728800,2232,10,1.21,-35.3631893,149.1629894,39.79,2.685,328.5126,-0.012,0,1,0
98367,140803656,0,1,547790800,2232,3,1.21,-35.3609319,149.1613238,41.15,11.789,331.4039,0.064,0,1,1
12646,29003394,0,6,547679000,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
208595,263603683,0,6,547913600,2232,10,1.21,-35.3610661,149.1641783,41.28,5.754,32.16383,1.72,0,1,2
288500,352403982,0,6,548002400,2232,10,1.21,-35.3618808,149.1657029,29.34,1.557,152.1211,7.579,0,1,3
204094,258604017,0,6,547908600,2232,10,1.21,-35.3610332,149.163999,40.7,5.421,39.21279,0.154,0,1,2
377389,451203613,0,6,548101200,2232,10,1.21,-35.3632646,149.164905,39.5,9.568001,269.0669,0.017,0,1,4
125626,171403911,0,6,547821400,2232,10,1.21,-35.3586581,149.1601389,41.14,5.222,143.226,-0.07600001,0,1,0
31627,66403428,0,6,547716400,2232,10,1.21,-35.3632859,149.1630588,39.84,0.005,169.688,-0.019,0,1,0
124186,169803718,0,6,547819800,2232,10,1.21,-35.3586173,149.1601029,41.15,1.127,151.4146,0.048,0,1,0
363879,436203782,0,6,548086200,2232,10,1.21,-35.3631953,149.1652746,39.45,3.556,207.0998,0.004,0,1,0
299053,364203427,0,6,548014200,2232,10,1.21,-35.3618904,149.165704,18.51,0,157.5694,0,0,1,3
212191,267603749,0,6,547917600,2232,10,1.21,-35.3610384,149.1643091,40.15,4.344,33.55596,2.104,0,1,2
336510,405803447,0,6,548055800,2232,10,1.21,-35.3622267,149.1656454,30.83,9.966001,190.7574,-1.254,0,1,0
310213,376603465,0,6,548026600,2232,10,1.21,-35.3618904,149.165704,18.51,0,111.0796,0,0,1,3
270846,332803492,0,6,547982800,2232,10,1.21,-35.3615895,149.1654582,38.58,3.635,151.216,0.011,0,1,0
176753,228203682,0,6,547878200,2232,10,1.21,-35.3610368,149.1631358,40.76,3.812,90.30801,-0.031,0,1,0
388370,463403731,0,6,548113400,2232,10,1.21,-35.3632784,149.1635739,39.41,9.995001,269.2421,0.001,0,1,4
356673,428203650,0,6,548078200,2232,10,1.21,-35.3630766,149.1653351,39.42,1.905,205.7958,0.012,0,1,0
68400,107203768,0,1,547757200,2232,3,1.21,-35.3626904,149.1626148,40.05,0.8840001,331.388,-0.004,0,1,1
294417,359003841,0,6,548009000,2232,10,1.21,-35.3618892,149.1657095,18.45,0.341,220.4667,-0.596,0,1,3
401324,477803802,0,6,548127800,2232,10,1.21,-35.3632835,149.1630605,38.81,0.034,110.0461,1.331,0,1,4
414288,492203873,0,6,548142200,2232,10,1.21,-35.3632835,149.1630614,26.4,0.006,91.24314,0.485,0,1,4
235199,293203505,0,6,547943200,2232,10,1.21,-35.3610568,149.165123,36.15,2.272,195.3896,-0.42,0,1,2
420954,499603412,0,6,548149600,2232,10,1.21,-35.3632835,149.163061,22.83,0.01,268.078,0.487,0,1,4
384766,459403665,0,6,548109400,2232,10,1.21,-35.3632738,149.1640144,39.4,9.990001,269.2931,0.001,0,1,4
430576,510803930,0,6,548160800,2232,10,1.21,-35.3632836,149.1630611,20.39,0,56.07884,0,0,1,4
194566,248004092,0,6,547898000,2232,10,1.21,-35.3610107,149.1636103,39.05,4.634,93.28284,0.554,0,1,2
50008,86803598,0,6,547736800,2232,10,1.21,-35.3630391,149.1628735,39.87,1.241,327.7803,-0.003,0,1,0
429154,509003817,0,6,548159000,2232,10,1.21,-35.3632836,149.1630611,20.39,0,233.6542,0,0,1,4
320658,388203823,0,6,548038200,2232,10,1.21,-35.3618904,149.165704,18.51,0,229.5451,0,0,1,3
267603,329203266,0,6,547979200,2232,10,1.21,-35.3615427,149.1654242,38.66,2.198,145.2868,-0.013,0,1,0
13128,29603987,0,6,547679600,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
415009,493003553,0,6,548143000,2232,10,1.21,-35.3632835,149.1630614,26.01,0.007,266.7718,0.485,0,1,4
220641,277003321,0,6,547927000,2232,10,1.21,-35.3610361,149.1646132,40.6,4.541,141.6535,0.423,0,1,2
412128,489804000,0,6,548139800,2232,10,1.21,-35.3632834,149.1630611,27.57,0.01,101.4897,0.482,0,1,4
418072,496403859,0,6,548146400,2232,10,1.21,-35.3632836,149.1630611,24.38,0.013,297.9018,0.479,0,1,4
321558,389203423,0,6,548039200,2232,10,1.21,-35.3618904,149.165704,18.51,0,130.7749,0,0,1,3
134812,181603996,0,6,547831600,2232,10,1.21,-35.3593557,149.1607142,41.34,9.939,145.4434,-0.008,0,1,0
1918,15603756,0,6,547665600,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
395210,471004023,0,6,548121000,2232,10,1.21,-35.3632838,149.163053,39.42,0.357,81.95864,-0.03,0,1,4
103527,146603835,0,1,547796600,2232,3,1.21,-35.3604148,149.1609959,40.75,10.585,333.8228,0.033,0,1,1
360639,432603556,0,6,548082600,2232,10,1.21,-35.3631504,149.1652985,39.5,2.486,199.6871,0.015,0,1,0
333809,402803814,0,6,548052800,2232,10,1.21,-35.3619924,149.1656935,26.71,6.542,197.0326,-1.395,0,1,0
385846,460604018,0,6,548110600,2232,10,1.21,-35.363275,149.1638824,39.4,9.992001,269.2899,-0.006,0,1,4
215245,271004055,0,6,547921000,2232,10,1.21,-35.3610357,149.1643844,39.21,4.344,15.39926,-1.42,0,1,2
48205,84803565,0,6,547734800,2232,10,1.21,-35.3630768,149.1629031,39.88,3.85,327.2229,0.006,0,1,0
100326,143003609,0,1,547793000,2232,3,1.21,-35.3607304,149.1611922,40.97,11.323,332.4803,0.07600001,0,1,1
103883,147003675,0,1,547797000,2232,3,1.21,-35.3603808,149.1609756,40.74,10.508,333.9361,0.025,0,1,1
348216,418804078,0,6,548068800,2232,10,1.21,-35.3629109,149.1654123,39.29,1.976,205.1516,-0.003,0,1,0
347497,418003565,0,6,548068000,2232,10,1.21,-35.3628946,149.1654218,39.29,3.062,205.3439,-0.01,0,1,0
206970,261803570,0,6,547911800,2232,10,1.21,-35.361099,149.164144,43.53,2.122,131.1873,0.087,0,1,2
428839,508603977,0,6,548158600,2232,10,1.21,-35.3632836,149.1630611,20.39,0,68.41999,0,0,1,4
67137,105803495,0,6,547755800,2232,10,1.21,-35.3627077,149.162627,40.04,2.441,329.4233,0,0,1,0
204816,259403697,0,6,547909400,2232,10,1.21,-35.3610156,149.1640415,40.77,5.48,91.99094,-0.562,0,1,2
104416,147603435,0,1,547797600,2232,3,1.21,-35.3603301,149.1609455,40.75,10.41,334.3133,-0.034,0,1,1
147232,195403474,0,6,547845400,2232,10,1.21,-35.3603295,149.1616473,41.36,10.001,138.3727,0.006,0,1,0
91432,133003444,0,1,547783000,2232,3,1.21,-35.3616731,149.1618724,39.88,12.309,328.4457,-0.332,0,1,1
87158,128203698,0,1,547778200,2232,3,1.21,-35.3620929,149.162174,39.84,10.149,330.2592,0.272,0,1,1
83778,124403552,0,1,547774400,2232,3,1.21,-35.3623684,149.1623631,40.26,7.498,331.8185,-0.046,0,1,1
197439,251203645,0,6,547901200,2232,10,1.21,-35.3610253,149.1637318,40.55,4.782,42.70865,-0.273,0,1,2
10406,26203681,0,6,547676200,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
12328,28603554,0,6,547678600,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
284354,347803323,0,6,547997800,2232,10,1.21,-35.3618152,149.1656432,38.4,3.792,145.5866,-0.004,0,1,0
75414,115003980,0,1,547765000,2232,3,1.21,-35.3625587,149.1625023,39.91,3.251,320.6872,0.013,0,1,1
218840,275003288,0,6,547925000,2232,10,1.21,-35.3610236,149.1645289,39.95,4.841,31.57986,-0.036,0,1,2
185398,237804007,0,6,547887800,2232,10,1.21,-35.3610052,149.1633355,46.89,4.549,315.5604,-3.134,0,1,0
120961,166203492,0,1,547816200,2232,3,1.21,-35.3588227,149.1601983,41.17,9.804001,340.9484,-0.012,0,1,1
169371,220003630,0,6,547870000,2232,10,1.21,-35.3610373,149.16297,41.09,0.038,300.3028,0,0,1,0
306071,372003639,0,6,548022000,2232,10,1.21,-35.3618904,149.165704,18.51,0.001,123.2729,0,0,1,3
402765,479403995,0,6,548129400,2232,10,1.21,-35.3632835,149.1630609,36.37,0.018,33.50206,1.461,0,1,4
341553,411403706,0,6,548061400,2232,10,1.21,-35.362692,149.1655093,37.68,7.866,195.783,-0.8420001,0,1,0
252479,312403322,0,6,547962400,2232,10,1.21,-35.3612664,149.1652198,39.39,3.144,146.5317,0.182,0,1,0
217039,273004088,0,6,547923000,2232,10,1.21,-35.3610238,149.1644627,40.46,5.481,134.954,0.146,0,1,2
334531,403603494,0,6,548053600,2232,10,1.21,-35.3620443,149.1656793,27.81,8.184,189.5541,-1.376,0,1,0
49106,85803998,0,6,547735800,2232,10,1.21,-35.363053,149.1628843,39.87,2.455,327.319,0.002,0,1,0
6726,21603855,0,6,547671600,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
317956,385203357,0,6,548035200,2232,10,1.21,-35.3618904,149.165704,18.51,0.001,165.699,0,0,1,3
416092,494203906,0,6,548144200,2232,10,1.21,-35.3632835,149.1630612,25.43,0.006,228.0529,0.478,0,1,4
26762,61003922,0,6,547711000,2232,10,1.21,-35.3632835,149.1630604,39.64,0.051,194.1679,-0.35,0,1,0
290303,354404015,0,6,548004400,2232,10,1.21,-35.3618952,149.1657062,18.69,0.267,159.0187,0.116,0,1,3
263466,324603440,0,6,547974600,2232,10,1.21,-35.3614716,149.1653672,38.92,1.583,150.9976,-0.015,0,1,0
51632,88603711,0,6,547738600,2232,10,1.21,-35.3630244,149.1628637,39.91,2.28,334.5892,-0.05,0,1,0
16307,49403564,0,6,547699400,2232,10,1.21,-35.3632838,149.163061,20.39,0,266.2121,0,0,1,0
208235,263203843,0,6,547913200,2232,10,1.21,-35.3610822,149.1641671,41.97,4.445,28.0003,1.692,0,1,2
413749,491603280,0,6,548141600,2232,10,1.21,-35.3632835,149.1630612,26.69,0.008,92.24129,0.489,0,1,4
260585,321403887,0,6,547971400,2232,10,1.21,-35.361407,149.1653244,38.99,0.7320001,154.1319,0.105,0,1,0
311293,377803818,0,6,548027800,2232,10,1.21,-35.3618904,149.165704,18.51,0,89.0913,0,0,1,3
45680,82003852,0,6,547732000,2232,10,1.21,-35.3631214,149.1629365,39.79,1.104,328.0768,-0.008,0,1,0
235379,293403425,0,6,547943400,2232,10,1.21,-35.3610602,149.1651214,36.26,1.829,212.5961,-0.628,0,1,2
18647,52003357,0,6,547702000,2232,10,1.21,-35.3632835,149.1630607,22.38,0.021,327.9977,-1.467,0,1,0
284536,348004076,0,6,547998000,2232,10,1.21,-35.3618207,149.1656477,38.4,3.586,145.4591,0.002,0,1,0
437190,519003982,0,6,548169000,2232,10,1.21,-35.3632836,149.1630611,20.39,0,331.3318,0,0,1,4
164867,215003964,0,6,547865000,2232,10,1.21,-35.3610561,149.1629551,41.39,2.196,32.55017,-0.017,0,1,0
390709,466003524,0,6,548116000,2232,10,1.21,-35.3632816,149.1632899,39.4,9.475,268.9875,-0.001,0,1,4
120429,165603732,0,1,547815600,2232,3,1.21,-35.3588724,149.1602196,41.17,9.77,340.8277,-0.012,0,1,1
188638,241403400,0,6,547891400,2232,10,1.21,-35.3610339,149.1634238,46.75,0.919,154.6631,0.215,0,1,2
362078,434203749,0,6,548084200,2232,10,1.21,-35.3631715,149.1652891,39.49,0.791,201.1791,0.006,0,1,0
101392,144203962,0,1,547794200,2232,3,1.21,-35.3606233,149.1611244,40.89,11.061,332.891,0.07300001,0,1,1
87873,129003378,0,1,547779000,2232,3,1.21,-35.3620285,149.1621289,39.63,10.514,330.0844,0.229,0,1,1
430420,510604010,0,6,548160600,2232,10,1.21,-35.3632836,149.1630611,20.39,0,205.3141,0,0,1,4
406186,483203308,0,6,548133200,2232,10,1.21,-35.3632834,149.1630614,30.93,0.009,169.4379,1.208,0,1,4
242933,301803397,0,6,547951800,2232,10,1.21,-35.3610891,149.165109,37.92,3.433,174.1557,1.881,0,1,0
196901,250603885,0,6,547900600,2232,10,1.21,-35.3610467,149.1637137,40.29,4.354,36.23826,-0.566,0,1,2
140748,188203855,0,6,547838200,2232,10,1.21,-35.3598322,149.1611424,41.35,9.977,141.8378,-0.009,0,1,0
274629,337003478,0,6,547987000,2232,10,1.21,-35.3616455,149.1654972,38.45,2.522,144.58,0.097,0,1,0
273547,335803958,0,6,547985800,2232,10,1.21,-35.3616351,149.1654889,38.58,0.515,152.9284,0.007,0,1,0
251759,311603642,0,6,547961600,2232,10,1.21,-35.3612539,149.1652098,39.51,0.9480001,147.2197,0.058,0,1,0
219745,276003721,0,6,547926000,2232,10,1.21,-35.3610083,149.1645689,40.48,4.575,107.0849,-0.77,0,1,2
227652,284803533,0,6,547934800,2232,10,1.21,-35.3609243,149.164844,42.52,3.634,48.37892,0.414,0,1,2
213444,269004022,0,6,547919000,2232,10,1.21,-35.3610253,149.1643695,37.61,4.618,129.4261,0.818,0,1,2
67861,106604008,0,1,547756600,2232,3,1.21,-35.3626958,149.1626184,40.05,1.443,329.8109,-0.006,0,1,0
98900,141403416,0,1,547791400,2232,3,1.21,-35.3608763,149.1612869,41.11,11.653,331.7146,0.07700001,0,1,1
7846,23003295,0,6,547673000,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
256441,316804061,0,6,547966800,2232,10,1.21,-35.3613336,149.1652753,39.19,1.672,150.9469,0.116,0,1,0
102459,145403482,0,1,547795400,2232,3,1.21,-35.360518,149.161059,40.81,10.823,333.2925,0.056,0,1,1
105662,149003708,0,1,547799000,2232,3,1.21,-35.3602131,149.160877,40.81,10.186,334.6612,-0.043,0,1,1
201041,255203711,0,6,547905200,2232,10,1.21,-35.3610229,149.1638816,40.54,4.749,52.93782,1.127,0,1,2
347316,417803645,0,6,548067800,2232,10,1.21,-35.3628894,149.1654249,39.28,3.339,205.4085,-0.014,0,1,0
350197,421004031,0,6,548071000,2232,10,1.21,-35.3629391,149.1653983,39.22,3.025,196.046,0.03,0,1,0
234298,292203905,0,6,547942200,2232,10,1.21,-35.3610275,149.1651145,36.26,4.591,147.7166,0.774,0,1,2
278773,341603304,0,6,547991600,2232,10,1.21,-35.3617108,149.1655563,38.38,1.55,146.8024,0.044,0,1,0
145973,194004034,0,6,547844000,2232,10,1.21,-35.3602355,149.1615449,41.37,10.007,138.5247,0.007,0,1,0
105484,148803788,0,1,547798800,2232,3,1.21,-35.3602297,149.1608867,40.8,10.218,334.5716,-0.044,0,1,1
136615,183604029,0,6,547833600,2232,10,1.21,-35.359501,149.1608411,41.34,9.951,143.927,0.001,0,1,0
306251,372203559,0,6,548022200,2232,10,1.21,-35.3618904,149.165704,18.51,0,332.507,0,0,1,3
293168,357603568,0,6,548007600,2232,10,1.21,-35.3618908,149.1657066,18.52,0.295,98.70141,-0.442,0,1,3
301386,366804053,0,6,548016800,2232,10,1.21,-35.3618904,149.165704,18.51,0,149.8194,0,0,1,3
125807,171603831,0,6,547821600,2232,10,1.21,-35.3586659,149.160146,41.16,5.552,143.2826,-0.09100001,0,1,0
178737,230403635,0,6,547880400,2232,10,1.21,-35.3610337,149.1632222,42.1,1.66,85.28608,-2.385,0,1,0
376130,449803340,0,6,548099800,2232,10,1.21,-35.3632628,149.1650443,39.54,8.266001,269.1677,0.037,0,1,4
299592,364804020,0,6,548014800,2232,10,1.21,-35.3618904,149.165704,18.51,0,4.02438,0,0,1,3
240958,299603444,0,6,547949600,2232,10,1.21,-35.3610951,149.1651402,40.72,3.204,290.8488,-0.209,0,1,2
365861,438403735,0,6,548088400,2232,10,1.21,-35.3632471,149.1652433,39.44,1.592,205.4697,-0.004,0,1,0
73090,112403354,0,1,547762400,2232,3,1.21,-35.3626074,149.1625487,39.91,0.788,325.5316,-0.002,0,1,1
248880,308404089,0,6,547958400,2232,10,1.21,-35.3612212,149.1651779,39.27,3.446,142.8017,0.417,0,1,0
369101,442003961,0,6,548092000,2232,10,1.21,-35.3632599,149.1652351,39.6,0.009,241.2803,0.003,0,1,0
147773,196004067,0,6,547846000,2232,10,1.21,-35.3603698,149.1616912,41.35,9.995001,138.4553,0.006,0,1,0
257161,317603741,0,6,547967600,2232,10,1.21,-35.3613506,149.1652868,39.09,3.563,151.2784,0.098,0,1,0
88407,129603971,0,1,547779600,2232,3,1.21,-35.3619787,149.1620936,39.51,10.802,329.8837,0.153,0,1,1
309133,375403945,0,6,548025400,2232,10,1.21,-35.3618904,149.165704,18.51,0,21.41574,0,0,1,3
435712,517203869,0,6,548167200,2232,10,1.21,-35.3632836,149.1630611,20.39,0,232.2766,0,0,1,4
184140,236403734,0,6,547886400,2232,10,1.21,-35.3610344,149.1633899,43.31,1.702,305.0814,-1.719,0,1,0
21354,55003823,0,6,547705000,2232,10,1.21,-35.3632836,149.1630605,28.19,0.032,113.4774,-2.116,0,1,0
428520,508203304,0,6,548158200,2232,10,1.21,-35.3632836,149.1630611,20.39,0,283.6975,0,0,1,4
264186,325403953,0,6,547975400,2232,10,1.21,-35.3614792,149.1653724,38.93,0.832,152.0176,-0.007,0,1,0
282375,345603370,0,6,547995600,2232,10,1.21,-35.3617815,149.1656157,38.36,0.674,146.5803,-0.001,0,1,0
248159,307603576,0,6,547957600,2232,10,1.21,-35.3611992,149.1651581,39.75,3.734,145.4001,0.743,0,1,0
48385,85003485,0,6,547735000,2232,10,1.21,-35.3630713,149.1628986,39.88,3.584,327.4486,0.013,0,1,0
271206,333203332,0,6,547983200,2232,10,1.21,-35.3616005,149.1654654,38.57,3.227,151.115,0.008,0,1,0
284176,347603403,0,6,547997600,2232,10,1.21,-35.3618096,149.1656384,38.4,3.828,145.7967,-0.01,0,1,0
209135,264203443,0,6,547914200,2232,10,1.21,-35.3610406,149.1642081,40.64,6.993001,56.33091,0.425,0,1,2
166310,216603324,0,6,547866600,2232,10,1.21,-35.3610405,149.1629681,41.41,0.594,37.38765,0.003,0,1,0
151195,199803380,0,6,547849800,2232,10,1.21,-35.3606147,149.1619797,41.36,9.964001,134.3307,-0.01,0,1,0
208956,264003523,0,6,547914000,2232,10,1.21,-35.3610484,149.164196,40.77,6.882,46.81927,0.8380001,0,1,2
156590,205803479,0,6,547855800,2232,10,1.21,-35.3609606,149.1624798,41.33,9.966001,126.6841,0.008,0,1,0
272646,334803525,0,6,547984800,2232,10,1.21,-35.3616284,149.1654845,38.58,1.296,151.2314,-0.005,0,1,0
362979,435203349,0,6,548085200,2232,10,1.21,-35.3631766,149.1652863,39.47,1.028,206.8746,0.038,0,1,0
170992,221803743,0,6,547871800,2232,10,1.21,-35.3610368,149.1629697,41.08,0.043,75.50655,0.071,0,1,0
153889,202803846,0,6,547852800,2232,10,1.21,-35.3607992,149.1622183,41.38,9.834001,128.6979,0.016,0,1,0
2559,16403436,0,6,547666400,2232,10,1.21,-35.3632838,149.163061,20.39,0,0,0,0,1,0
406727,483803901,0,6,548133800,2232,10,1.21,-35.3632834,149.1630614,30.39,0.013,211.8055,0.583,0,1,4
176034,227404002,0,6,547877400,2232,10,1.21,-35.3610366,149.1631112,40.73,1.745,91.07156,-0.032,0,1,0
279133,342003977,0,6,547992000,2232,10,1.21,-35.3617171,149.1655614,38.36,2.611,146.4874,0.02,0,1,0
