LineNO,TimeUS,RDes,R,Rout,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,labels
115041,159563649,-15.21629,109.9743,-0.2961745,2.822716,-100.348,0.8824601,1.730458,3.871925,-0.00245197,-0.4271352,-0.3909111,0.4099724,1
112015,156163343,-16.27334,137.2352,-0.5816497,-0.3105071,-54.98965,0.770541,2.944027,3.108037,0.00083549,-1.570394,6.851578,0.4114922,1
44906,81163355,4.174467,-100.851,0.8664085,8.073801,-86.44436,0.1468062,2.451388,2.20436,-0.00010459,0.1872356,-1.128006,0.3770259,0
177965,229563971,-12.50997,47.67759,-0.8808351,46.07117,231.9174,-0.7565825,7.198886,3.813137,0.00553902,2008.546,-1033.125,1,0
373287,446663763,7.858035,-48.50611,0.663297,-0.09396206,-134.1278,0.5301609,2.300664,1.998883,0.0001454,-4.094011,5.293465,0.3508736,4
338259,407763496,-1.410103,-141.6968,0.4829081,1.38721,92.26384,-0.9734731,3.335355,4.805788,-0.00082719,4.190228,-4.153824,0.4202762,0
239131,327063289,35.19246,0.9130121,-0.2797454,-4.639648,136.62,-0.8260355,3.212792,2.354988,9.02E-05,-38.26934,-28.88308,0.3317868,3
277970,370263502,4.609636,-109.1034,0.8268636,27.97975,-68.17306,0.1608965,2.943063,1.548682,0.00075992,32.78347,10.32906,0.3481668,0
306297,401763397,-2.236624,84.86152,-0.8307566,-6.630143,109.3696,-0.3283276,2.42697,1.473855,0.00037761,1.283122,3.827763,0.3371653,4
7068,29063370,-0.2563822,0.01429766,-0.00063249,-0.1905165,0.00748914,-0.00045313,9.59E-05,0.3458527,-0.00054097,-0.01831055,-0.01831055,0,0
59182,126663481,7.201675,-135.0754,0.8011211,3.647741,-18.49943,-0.3481973,2.042084,2.177731,-5.69E-05,-1.388602,-6.110287,0.3758459,0
180222,261563666,-2.126655,-148.1039,0.3968028,-4.969628,109.4799,-1.114891,11.54928,4.224717,0.01129546,3001.24,-1109.86,0.9671694,2
51606,118263509,-6.015734,-35.67152,0.6376122,-1.146315,-144.2726,0.6434785,-4.952096,1.914783,-0.01353657,-14.52502,-19.78321,0.3948664,0
260312,350663845,-31.35344,-0.01294621,-0.3528421,34.42382,-0.02783122,0.5812234,-134.5294,-1.187997,-0.206827,1493.541,0.7473946,1,3
304946,400263997,6.546323,-134.0299,0.7318258,2.884278,-8.376899,-0.3398596,1.94442,2.228227,-0.00036739,0.1802512,2.34375,0.336792,4
126581,201963349,-25.53634,-165.4982,0.9257187,12.25147,-39.36056,-0.2515277,5.523217,2.090817,0.0018828,-1.93467,-24.48959,0.4218305,0
95743,167463821,-19.7627,175.842,-1.056444,-1.557767,26.61782,0.406981,3.228976,4.49938,-0.00102002,-12.58617,29.02946,0.4835182,1
61524,129263274,4.657493,-122.916,0.546824,8.209355,50.61519,-0.650212,2.335458,2.546172,-4.37E-05,4.574081,-6.795502,0.3750744,0
13399,75763849,-0.3350706,0.01907449,-0.0008338,-0.2769005,0.01603653,-0.00069342,0.00018401,0.06712706,-0.00010304,-0.06113052,-0.06113052,0,0
33132,97763379,-2.607245,-17.31816,0.5290029,7.034052,-133.3166,0.6901686,2.582796,2.187883,0.00014808,-0.6554454,-2.850628,0.3760484,0
4587,25963777,-0.2186492,0.01260162,-0.00054447,-0.1504865,0.00790942,-0.00037537,7.05E-05,0.4433097,-0.00069615,0.0292778,0.0292778,0,0
126853,202264062,-8.137671,153.5499,-0.9225793,-5.452672,32.01868,0.2997534,-4.404438,2.832621,-0.007127,-3.349303,21.35296,0.4174232,0
222293,308363272,-30.01248,126.5587,-0.7549558,12.06289,2.229249,0.5275861,3.740604,1.720269,0.00433173,-182.6808,-1100.939,0.3555729,0
325351,423064040,0.1681793,-0.01674177,0.00042045,0.2746462,-0.0188383,0.00069037,0.00010445,-0.03482619,5.47E-05,0.4874229,0.4874229,0,4
186344,268363445,5.468071,5.494529,0.4184491,-6.666901,-134.6946,0.6942106,13.89768,12.77129,0.01205033,-373.424,-1055.571,0.2957143,2
240122,328163682,0.4472011,109.8041,-0.2538916,-2.948035,-95.64518,0.8019743,113.3254,81.40884,0.06284162,9.636181,-5.380821,0.3592462,3
26016,89864040,-2.985151,-124.3955,0.4897468,-0.3900382,40.22685,-0.599594,2.26636,2.132492,0.00075061,-100.7972,-103.4179,0.3480541,0
298386,392963585,5.324314,-50.97235,-0.08517502,-2.727297,113.7091,-0.831476,1.985872,1.741065,0.00043126,14.55196,-14.76507,0.3124434,4
88357,159163809,-2.334408,-95.2416,0.118343,-4.795942,123.7307,-0.9913708,-1.41721,4.433844,-0.00863053,9.467882,3.596306,0.4318597,1
320960,418063541,0.4456359,-1.370057,0.00593655,1.39938,0.2409133,0.0043079,1.804817,-0.02201035,0.00284775,-346.4488,6.809139,0.06000637,4
3228,24263624,-0.2096852,0.01270286,-0.00052965,-0.1363172,0.01133875,-0.00036693,5.49E-05,0.5119097,-0.00081188,-0.01373291,-0.01373291,0,0
109530,182963452,-6.922204,-72.58302,0.8178052,9.841047,-134.5883,0.4992776,-12.19443,4.180774,-0.0280841,-6.576111,-29.30183,0.4171454,1
41241,106763944,6.403214,-133.3002,0.7904407,2.190624,-21.95796,-0.2982583,3.208505,2.835255,0.00128828,-2.00417,-2.557278,0.3758499,0
102413,174963320,-7.647412,-108.5087,0.9731925,8.201316,-117.297,0.3098107,5.53329,2.179659,0.00448185,-0.2596428,-30.92842,0.4392297,1
141615,218663333,-16.9194,136.7385,-0.5277113,0.4644336,-70.2673,0.8320352,12.33552,3.524839,0.01665854,3.746112,10.75916,0.4187006,0
320331,417363821,3.376374,-111.6708,0.841627,6.718177,-75.92188,0.05334276,1.907773,1.984431,-0.00054633,-0.5786269,-1.220608,0.3363422,4
277159,369363862,-5.823212,125.8779,-0.7252088,11.35868,33.24446,0.2977177,1.521022,1.716879,2.43E-05,-52.45686,-45.47787,0.3166869,0
11552,34663629,-0.3020905,0.0154593,-0.00074289,-0.2411875,0.01128676,-0.00058814,0.00014755,0.2286296,-0.00036672,0.02374649,0.02374649,0,0
18171,81163355,-4.32341,126.1795,-0.9338833,-5.463351,71.0285,0.02000412,4.691632,2.787391,0.00307583,43.19684,22.13192,0.3998979,0
14156,76663489,-0.3537983,0.01411842,-0.00085845,-0.2957764,0.01518419,-0.00073557,0.00020391,0.06751796,-0.00010609,-0.01792908,-0.01792908,0,0
4427,25763857,-0.2190018,0.01131382,-0.00055124,-0.1499638,0.01124552,-0.00037175,6.86E-05,0.44543,-0.00070756,-0.0418663,-0.0418663,0,0
118750,193263497,-12.69679,151.5598,-0.9686295,-4.274378,37.01344,0.2938018,4.933053,14.77183,-0.00902007,-12.50403,8.206844,0.4200744,0
28898,93063593,6.420722,-45.68306,-0.1638604,-4.516841,130.836,-0.8781503,2.293536,2.650628,-0.00034497,0.2039227,8.355999,0.3797332,0
286602,379863827,-3.653276,-129.7495,0.9436939,13.50488,-73.86149,0.01247664,1.985179,2.164879,-0.0011111,-1.516601,-25.05341,0.3762115,4
260581,350963725,-31.86146,-0.01996407,-0.3541371,34.05677,-0.03483162,0.5803171,-134.4736,-1.18661,-0.2093792,1493.433,0.5568504,1,3
133598,209763561,-0.269609,-149.6626,0.6830815,2.300882,38.34905,-0.7047415,-0.5746838,2.035456,-0.0046804,-0.573177,-16.64009,0.4221605,0
245348,333963861,-49.72187,273.6631,-0.8137023,-38.06737,-343.2699,0.7738347,86.03794,-1999.987,3.289168,5278.513,92.70677,1,3
311247,407263696,-1.379717,77.71889,-0.7220874,-5.9706,110.9762,-0.3658618,2.114568,1.555668,-3.86E-05,-0.02523315,-5.213451,0.3357086,4
272830,364563283,-3.11171,-166.2841,0.9521863,5.028533,-3.525736,-0.5053738,2.254181,3.287572,-0.00223881,5.780972,-16.20426,0.4071586,0
258869,349063652,-30.42972,-0.01671667,-0.3506275,35.29713,-0.03016364,0.5832879,-134.4969,-1.170859,-0.1733093,1494.716,0.6128311,1,3
286065,379264067,-1.621817,-152.3656,0.8808481,5.614985,-21.2333,-0.3797428,2.034315,3.196719,-0.00150545,0.7185239,-19.60745,0.3806553,4
18981,82063828,5.171694,-128.7276,0.9431827,7.116619,-73.57978,-0.00741945,2.002434,2.304013,-0.00138162,68.22949,52.52542,0.4186057,0
113892,187863991,-7.771136,69.16048,-0.8113825,-8.76135,134.434,-0.5150355,2.271954,2.279034,-0.00055481,-2.095642,14.76746,0.4137157,1
207723,292163921,-12.83286,119.6697,-0.9096962,-24.48512,52.50053,0.01051216,18.48634,3.832132,0.02207458,194.5777,-1130.56,0.3626089,2
236429,324063656,-7.221962,136.5515,-0.7115459,-3.220118,-4.758094,0.4137178,2.088837,2.366962,-0.00032428,3.794415,1.335716,0.3423299,3
24123,87764047,-9.866225,146.4807,-0.7312678,-3.441804,-18.73558,0.5574171,3.462802,2.877291,0.00141899,3.753137,4.69265,0.4112558,0
265175,356063351,54.8928,202.2652,-0.7083129,-72.98394,-45.62406,0.4736522,-10.08959,-51.15681,0.0683679,-566.9728,-152.7563,0.3315775,3
111396,185063445,-9.828959,76.34805,-0.8757783,-6.623412,132.7824,-0.4860426,-0.606128,2.84568,-0.0061536,-1.527576,27.5629,0.4184953,1
275893,367963589,-13.5788,112.6084,-0.3240796,2.350127,-98.58788,0.8470792,2.913921,3.30514,0.0003863,5.42572,-33.32205,0.3736974,0
281291,373963688,1.780377,-142.4242,0.6372699,-7.000205,27.93688,-0.6364225,2.212068,2.727852,-0.00027535,-4.306602,9.13353,0.3687972,4
314211,410564042,-9.158195,129.6076,-0.5985236,-5.223488,-25.77171,0.5467927,2.021426,2.350652,-0.00043731,0.7770191,-1.136494,0.336345,4
304225,399463484,8.373935,-118.0764,0.4359565,-0.7534267,64.77131,-0.7532654,2.395841,2.986567,0.0002687,3.604177,-2.771568,0.3364918,4
165024,244663762,-7.997177,136.8,-0.7069806,11.6041,5.558094,0.4739788,-3.043274,-8.253874,0.00258398,-427.8249,-1118.906,0.3496934,2
58369,125763841,-3.948178,127.3434,-0.834746,-4.125238,50.31534,0.1276496,2.400191,2.197064,0.00016937,-1.164746,-1.13554,0.377518,0
261571,352063285,-32.5615,-0.02391865,-0.3559493,33.35445,-0.01961154,0.5785292,-134.4965,-1.199927,-0.2093998,1492.985,0.5963326,1,3
42682,108363304,2.25262,-141.4105,0.6531006,13.09715,43.00173,-0.6500568,3.198841,2.882449,0.00055669,-3.905686,9.23872,0.3986888,0
214822,300063260,-88.6533,-269.2046,1.144953,-49.00269,-105.6206,-0.2742563,29.50642,16.69167,0.01923473,1414.777,-1116.853,0.4314457,2
293260,387263366,4.342923,-44.35038,-0.1853922,-4.751257,132.4684,-0.8517763,2.134852,2.42954,-0.00042916,1.847837,3.57275,0.3425208,4
229673,316563324,-4.41112,13.11116,0.3724129,5.360319,-137.9291,0.8203484,2.466534,2.084384,0.00019183,37.42597,8.092022,0.343038,0
170688,250963741,-0.034571,-175.0114,0.6927927,-6.354092,54.55034,-0.8340452,-13.05299,-6.001235,-0.01743115,229.6321,-1012.767,0.4364364,2
78391,147963291,3.303485,-137.709,0.7481344,-1.363335,2.206699,-0.4867521,2.184067,2.822315,-0.0006731,-3.991906,5.133629,0.3921534,1
153222,231564004,-4.002687,-67.87096,-0.2293558,12.02869,207.691,-1.170861,4.636041,4.200221,0.00221127,2838.384,-1008.68,1,0
306749,402264030,-0.5379012,-48.9201,0.6123897,7.766243,-126.6902,0.5447354,1.808142,2.224586,-0.00097145,0.6173719,-0.4803658,0.3366712,4
224094,310363305,8.772034,68.05116,-0.7572685,-4.225708,126.52,-0.4823774,5.577796,2.374648,0.00452144,205.6194,-1068.022,0.3558154,0
99299,171463887,-15.92982,130.8041,-1.054817,-5.333817,98.54859,-0.1231527,2.557595,2.921938,-0.00068327,-11.48358,25.776,0.452406,1
169788,249963308,9.227574,-158.772,0.5553976,0.677054,102.5435,-1.042583,21.91152,10.18959,0.02459009,535.4978,-1104.832,0.4536096,2
159525,238563703,10.33865,173.768,-1.126859,-1.791583,118.6562,-0.1169651,12.82177,17.44823,-0.00070892,3207.983,-1045.742,1,2
285702,378863394,-0.9530426,-149.5861,0.7201978,1.715356,11.38756,-0.549091,2.498771,3.223526,-0.0007407,0.3332962,-11.77359,0.3790473,4
49621,116063556,-3.679256,0.57473,0.4357567,5.323324,-138.6582,0.7636577,1.842747,2.444698,-0.00116141,-2.660055,0.00362396,0.3767504,0
111131,184763565,-4.659439,-99.71389,0.9203633,9.680962,-114.1359,0.3097869,1.541812,4.931814,-0.00543406,-3.058951,-34.54905,0.4150833,1
106594,179663939,-8.927444,65.28474,-0.8112597,-7.680398,138.3771,-0.5520837,2.143141,6.33325,-0.00516213,0.2944183,25.49229,0.4245634,1
264995,355863431,54.71172,217.8062,-0.5919944,-75.1186,-94.95159,0.9479657,-19.01803,-68.32254,0.07215235,-438.7216,166.3445,0.4282623,3
203864,287863975,-20.90338,-190.3113,1.058155,28.9781,-38.63261,-0.1612481,12.91556,-4.966383,0.016745,586.8247,-1069.182,0.4226892,2
318080,414863988,-5.454698,83.29263,-0.1009627,1.692518,-106.5593,0.8286936,2.370335,2.337538,0.0004564,-0.7282709,0.3153801,0.3369126,4
211408,296263947,-64.00974,-204.4866,0.9893317,-43.16021,-134.3229,0.02184854,32.31478,15.16782,0.02603605,116.3861,-1127.7,0.3871106,2
34121,98863772,0.5536004,35.01044,-0.5878698,-7.469148,129.3156,-0.5908029,2.395291,2.134614,-6.39E-05,0.6362586,-0.1020432,0.3761588,0
151870,230063771,-2.970178,67.79205,-0.00575401,15.70933,-104.9357,0.845871,-2.139098,2.01401,-0.00546904,15.49365,11.22799,0.3754133,0
315381,411863522,2.631174,-113.594,0.8061324,6.167673,-76.06034,0.07433261,2.404463,1.695605,0.00025306,1.053889,3.104115,0.3367968,4
27187,91163520,-5.152638,91.42423,-0.2329651,1.003496,-83.25378,0.7577906,1.651063,2.207706,-0.00032162,-72.09213,-87.93745,0.3334011,0
141255,218263493,-17.04065,136.6436,-0.5278865,1.892356,-70.5037,0.8351128,5.852361,-6.02884,0.01624838,2.993294,8.052444,0.4173122,0
192271,274963304,-10.26196,56.40463,0.0297734,23.30207,-97.23565,0.8533169,-7.442042,2.41197,-0.01198894,-578.4186,-1102.896,0.321244,2
4910,26363617,-0.2296349,0.01228048,-0.00056906,-0.1600198,0.01000889,-0.0004081,7.44E-05,0.4258689,-0.00067214,-0.03709793,-0.03709793,0,0
157546,236363750,-7.311599,81.68014,-0.107083,3.431908,-112.775,0.8252726,2.278995,4.636339,-0.00200662,-1069.99,-1074.438,0.381171,0
215817,301163653,0.885879,16.12793,-0.4891794,-8.32586,130.3908,-0.6477274,-30.05169,15.59735,-0.07139736,-801.6853,-1011.091,0.3101019,2
212398,297363507,-9.371976,145.2928,-1.007975,-5.864814,49.59947,0.2038147,-20.78603,6.309858,-0.04528087,-34.64279,-1021.537,0.3910523,2
141072,218063573,-14.6627,123.8574,-0.3849878,2.134931,-92.12175,0.9142417,-2.941828,-8.717652,0.00450918,2.155536,3.657722,0.4153441,0
223554,309763545,8.32723,114.3984,-0.8825334,3.972179,96.47078,-0.1434967,1.22644,-0.8224098,0.00104656,179.2502,-1065.715,0.3456837,0
120819,195563410,-1.542602,-145.0496,0.9361025,5.075173,-41.70897,-0.2506814,0.5802675,5.093621,-0.00679014,-2.400676,-17.31968,0.4200516,0
3147,24163664,-0.2098409,0.01169292,-0.00050036,-0.1360729,0.01068369,-0.00034308,5.49E-05,0.5172081,-0.0008191,0.1395226,0.1395226,0,0
118568,193063577,-12.48677,158.9451,-0.9086363,-4.947941,13.42024,0.4331899,16.25943,14.82456,0.01087391,-13.9881,9.72662,0.4208777,0
301259,396163971,2.953798,-103.5996,0.8548477,7.806607,-81.80495,0.1365007,2.144927,1.190856,0.00035568,25.59227,15.06548,0.3270925,4
324403,421963647,0.1775811,-0.01786794,0.00045932,0.2831053,-0.01879979,0.00070938,0.0001198,-0.02694559,4.94E-05,0.5064964,0.5064964,0,4
182559,264163459,91.78967,37.45377,0.6361722,-9.656043,-117.9415,0.4825255,5.184518,-1.511812,0.01238672,-48.11655,-1039.679,0.2977549,2
171589,251963341,33.40372,-153.0609,0.8543662,-1.665965,23.03184,-0.6492327,22.84732,8.478517,0.0200615,-282.3431,-1020.035,0.3982156,2
186614,268663325,7.290633,23.67428,-0.4902432,-16.19276,117.0151,-0.6771727,-2.826325,11.33871,-0.01875604,-180.0026,-1055.725,0.3048012,2
150069,228063738,-22.54589,73.49744,-0.1081842,10.45907,-112.2222,0.9072731,-22.05938,-20.87836,-0.00615381,-2.353008,4.081059,0.4009739,0
301441,396363891,1.723268,-94.61481,0.8621822,6.258151,-99.31172,0.2363041,2.396829,1.219873,0.0005713,93.43059,55.3607,0.3420376,4
307109,402663870,-2.793921,-16.72644,0.4635492,5.97487,-134.5851,0.6580966,1.561544,1.804232,-0.00086931,-3.347863,-3.894711,0.3358487,4
85334,155763503,-1.592962,-88.13134,0.05864696,-6.516094,120.7646,-0.9699632,3.024258,3.212312,0.00055878,-7.391702,3.773689,0.4123898,1
148810,226663465,-7.237563,102.6112,-0.2856331,13.71533,-76.02068,0.8298603,1.385405,3.852936,-0.00223671,6.581549,-1.4678,0.3699362,0
106238,179263266,-11.41603,98.86826,-0.9681314,-7.576675,116.8017,-0.3396197,9.613089,5.984958,0.00813424,2.081974,25.27447,0.4256738,1
156917,235664030,3.375343,-24.29004,-0.2994383,-4.503129,139.9648,-0.7895486,5.535152,1.846705,0.00601143,-1062.362,-1068.225,0.3848151,0
303688,398863724,8.474503,-84.13284,0.1389618,-1.735241,103.7053,-0.859717,2.645574,2.381395,0.0011297,-6.483039,-2.632332,0.3339299,4
206110,290363808,9.892376,128.4517,-0.8731037,-0.7956687,90.18177,-0.1685108,35.44727,18.10576,0.03165077,-462.5408,-1115.39,0.3401213,2
137830,214463347,-14.39983,143.3308,-0.6579931,-2.698839,-44.57161,0.7266997,-1.810674,4.132792,-0.00857417,0.3027147,17.46922,0.4182908,0
95475,167163941,-3.318482,-176.3045,1.0104,7.716677,-25.6531,-0.3962256,5.091112,4.103949,0.00176742,-0.06784248,-44.62004,0.4878032,1
234720,322163583,5.084716,-49.82558,-0.1277894,-5.235,126.6562,-0.8806562,1.813375,1.986332,-2.49E-06,-3.258609,-13.32045,0.3381716,0
25384,89163487,-5.506539,124.7651,-0.5792072,-1.110576,-32.37101,0.5893333,1.744468,2.132084,-0.00034142,-143.2901,-108.9792,0.3559872,0
23763,87363374,-7.145563,148.5798,-0.7926328,-2.25919,-11.31068,0.5420459,2.921386,2.452183,0.00087218,5.173809,8.47435,0.4117031,0
78836,148463924,-8.146034,134.3117,-0.7849633,22.82004,33.58174,0.379395,1.649388,2.470333,9.05E-05,-4.937803,5.519772,0.3889086,1
210875,295663354,7.443921,-150.563,1.03442,1.766748,-55.44104,-0.1603848,18.09915,4.211429,0.02503119,60.39081,-1111.566,0.3945864,2
305125,400463917,6.481942,-135.3383,0.8043698,4.445869,-16.08871,-0.3450786,1.931257,1.987876,-0.00033136,-0.2665163,0.5648613,0.3362092,4
112287,186063878,-8.14487,61.59293,-0.7869372,-7.179553,137.4273,-0.5588426,3.525893,1.898502,0.00208403,-2.030823,19.71321,0.4165823,1
203594,287563262,-67.2239,98.42463,-0.9670352,10.56575,33.79209,0.4569321,-16.55212,-0.9999945,-0.0407117,749.1812,-1101.06,0.4214782,2
282191,374963288,-3.049669,-138.3546,0.9196706,3.028617,-75.34324,-0.03067021,2.468855,2.667573,-0.00104481,-4.377971,-8.974648,0.3806372,4
59271,126763441,-5.173776,133.1611,-0.7941468,-3.852823,15.92171,0.3457499,2.168971,2.160132,4.41E-05,-1.660663,4.596329,0.3759872,0
109975,183464085,-11.14647,94.3726,-0.9049289,-6.795057,120.7289,-0.3687168,-3.135089,-5.009146,-0.00192904,-4.750219,23.69127,0.4184265,1
160248,239363383,18.67669,65.82108,-0.6421316,-21.63375,112.5824,-0.6009382,7.893428,13.47058,-0.00893449,-1346.048,-1082.714,0.3259646,2
182109,263663659,-1.208214,80.92596,-0.7745129,3.067891,106.163,-0.2936409,-7.434161,-2.276869,-0.01409748,-242.0861,-1013.355,0.2966993,2
294607,388763599,-5.935863,127.3875,-0.545488,0.6831462,-41.77013,0.6619333,2.274957,2.665337,0.00018778,0.04595456,2.054787,0.3408382,4
46289,112363370,3.152667,-90.07156,0.1405922,-39.8402,72.08128,-0.9011142,-11.85456,-4.5627,-0.01230131,0.02427912,8.44593,0.3827927,0
128023,203563542,0.2840247,-153.0242,0.8649735,4.403171,-11.95428,-0.4392004,6.751492,2.990209,0.0066554,2.619717,-13.54198,0.4225773,0
93253,164663275,-21.7764,154.1152,-0.5992884,3.789306,-83.56142,0.9840462,3.478218,4.888087,-0.00091652,-7.309496,14.71319,0.4879301,1
237421,325164049,2.29189,-113.8397,0.8406583,4.764518,-79.55978,0.06574254,2.374414,1.73606,0.00021955,1.237521,-1.904392,0.3419236,3
263916,354663911,-27.19887,-61.20444,0.08400905,31.18695,16.0048,0.4595967,-134.6928,-2.297018,-0.210021,1116.844,173.7848,1,3
75363,144563818,4.323202,-106.764,0.845136,8.192188,-79.43578,0.1144984,4.410827,3.262465,0.00218004,6.53473,1.807499,0.3765881,1
182828,264463339,93.01072,110.2378,-0.4718926,-28.32839,99.09083,-0.6357421,13.79448,3.43073,0.01326313,-12.74098,-1089.181,0.2780004,2
322223,419463814,-0.5750152,-0.00953601,0.00645995,-0.3212735,-0.01702389,0.00726835,1.64686,-0.00837214,0.00305774,0.640583,0.640583,0,4
27006,90963600,-5.44627,79.71913,-0.1468978,2.046137,-88.07624,0.7672051,1.634706,2.454431,-0.00044487,-113.401,-99.72591,0.331944,0
327502,425563873,0.156146,-0.01804044,0.00040136,0.2671136,-0.01363091,0.0006548,4.31E-05,-0.03324553,5.40E-05,0.4977226,0.4977226,0,4
233635,320964063,0.9464495,42.41314,-0.6151139,-6.100488,128.4107,-0.5493529,2.330793,2.988085,-0.00091195,23.29632,0.5132675,0.3431575,0
334216,433364085,0.1410448,-0.01844275,0.00036437,0.244793,-0.01942087,0.00062937,1.26E-05,-0.04108798,6.44E-05,0.4555702,0.4555702,0,4
59361,126863401,6.296609,-129.7678,0.7750595,-12.40375,-23.8158,-0.3699197,1.784045,2.148297,0.00022461,-25.51128,-7.776356,0.3713221,0
301889,396863691,-0.5783013,72.15258,-0.8289546,-6.780321,131.8303,-0.5083272,3.172531,1.800351,0.00114982,148.0475,114.3119,0.3688069,4
118118,192563777,-1.179733,-152.88,0.9302742,1.62221,-44.56049,-0.2100982,25.33894,-7.17019,0.04957402,-12.40087,-19.13509,0.4240451,0
55483,122563455,-2.358611,101.9859,-0.8889678,-18.79409,78.54796,-0.1569649,2.07926,1.743123,-0.00040484,9.210304,-3.740406,0.3878575,0
129015,204663935,-15.12255,146.6435,-0.9435482,-6.194773,41.13324,0.2276632,-0.2385434,2.194796,-0.00444354,-0.4886682,14.46724,0.4183805,0
67563,135963926,-5.071787,54.55457,0.0877455,5.288876,-123.4076,0.8422545,1.909042,2.513089,-0.00064973,-1.935965,10.51159,0.3765795,0
209343,293964034,-6.448071,155.433,-1.011421,5.38061,55.41461,0.2507878,-22.24972,8.75713,-0.0501445,400.9825,-1012.571,0.4163136,2
322582,419863654,-0.07772003,-0.0232792,0.00735741,0.1996153,-0.01664642,0.00842745,1.588849,-0.01582863,0.00307381,0.5718231,0.5718231,0,4
118839,193363457,-1.22834,-143.4194,0.9436634,5.627049,-45.58737,-0.2291129,0.1155843,13.27736,-0.01649593,-10.86496,-30.03435,0.4212538,0
302515,397563411,-4.095167,1.110154,0.4343432,5.282666,-137.8422,0.7928481,2.200077,2.550106,-0.00079341,-10.77257,16.16964,0.3421622,4
274991,366963989,-5.871572,33.89713,0.2413852,6.87137,-128.4926,0.7987745,2.317847,2.683663,-0.00017183,-39.51889,-12.5803,0.3442183,0
65131,133263340,2.527293,-87.06325,0.1049274,-10.63402,106.1374,-0.9334615,2.540104,3.449696,3.95E-05,-2.801208,14.79149,0.3977793,0
310346,406263263,-5.396203,128.1108,-0.8831133,-5.459925,47.33031,0.1468087,2.164192,1.880529,6.22E-05,0.3369975,5.504608,0.3368645,4
250077,339263407,-4.275517,-0.01495906,-0.06597062,45.02494,-0.02506997,0.6062111,134.5722,-0.3722683,0.2607432,1502.339,0.8206367,1,3
93518,164963988,-2.281486,-179.4325,0.7864012,5.884398,46.34906,-0.7836644,3.272597,4.212901,-0.00116931,-6.817317,-37.42905,0.4944963,1
220939,306863872,7.98525,-72.86283,0.00114514,-10.00107,119.1945,-0.9523882,-8.032378,2.133498,-0.01624438,224.5325,-1074.795,0.3611866,0
20518,83763981,-4.511587,138.6677,-0.9111768,-6.558743,57.24194,0.122126,7.794508,3.885448,0.00730353,3.189811,2.072525,0.4062781,0
145389,222863319,-3.066182,139.3539,-0.4941308,-5.707472,-77.43624,0.8264971,-25.90913,-9.19367,-0.02713037,-8.197636,2.83699,0.406053,0
220128,305963399,-0.2444196,26.19543,0.3592995,8.205947,-137.2968,0.8192384,16.85944,4.090858,0.0240829,77.04507,-1072.471,0.3474023,0
53948,120863302,2.259506,-72.16965,0.7799331,7.243298,-113.6741,0.3901379,2.299657,1.10512,0.00082103,-0.5860175,-4.044628,0.3766749,0
35921,100863805,-1.398477,67.98532,-0.7340465,-7.103166,112.4214,-0.3929851,2.134265,1.582851,-7.54E-05,-0.458975,1.081848,0.3763103,0
96099,167863661,-20.98133,170.2703,-0.8686403,1.05723,-19.8864,0.6546459,1.758303,4.036426,-0.00268761,-21.47013,12.44659,0.4775142,1
59722,127264074,4.132612,-139.3504,0.7124581,-32.11901,-28.1888,-0.4630755,2.087993,2.795251,0.00122712,-3.558725,2.575111,0.3767076,0
268059,359263737,-1.723315,-106.6776,0.141636,-6.000959,128.2466,-1.089027,11.19256,0.5439087,0.0183953,4.886785,17.38482,0.4179203,0
259141,349363532,-30.6114,-0.01094595,-0.3513317,35.13599,-0.03810477,0.5828576,-134.497,-1.175675,-0.1796117,1494.447,0.6295204,1,3
253117,342663713,-8.728259,-0.01924981,-0.1342041,45.33971,-0.03630794,0.6068442,134.4917,-0.5127065,0.2614602,1501.54,0.7178307,1,3
170328,250563901,-136.34,-280.7347,0.7234364,2.202764,29.74896,-0.6769524,-13.48626,7.397398,-0.02935336,593.0425,-1072.74,0.4205693,2
18080,81063395,3.85524,-124.1502,0.9260118,6.426719,-74.12185,0.00627573,4.924376,2.333696,0.00395375,38.14502,16.55722,0.3965234,0
186433,268463405,6.088577,15.16928,-0.452325,-14.82764,114.255,-0.6814974,9.510943,13.54075,-3.60E-05,-274.8488,-1052.013,0.2976116,2
61433,129163314,-7.515612,131.5884,-0.6209098,9.366723,-18.96975,0.6080891,1.797551,2.314529,4.37E-05,2.953808,2.826786,0.3749515,0
232196,319363870,-6.617655,128.1684,-0.8026972,1.070951,53.42315,0.1312136,-1.172213,1.909837,-0.00544303,-27.8464,-14.62564,0.3379779,0
137469,214063507,-16.88146,145.1024,-0.6416982,-1.809211,-48.91695,0.7533051,3.374666,7.009628,-0.00277445,0.7876707,16.75701,0.4189967,0
4828,26263657,-0.2299175,0.01226028,-0.00057058,-0.1596066,0.01299207,-0.00041672,6.96E-05,0.4303768,-0.00067675,0.02317429,0.02317429,0,0
214378,299563460,-4.111523,143.0714,-1.041236,-12.95692,74.81986,0.01403511,24.27962,7.16523,0.03179718,102.5635,-1106.36,0.3963791,2
69278,137863999,-0.1398247,-9.842381,-0.4054022,-12.80219,138.6473,-0.8141118,5.753287,-4.17777,0.01397242,-13.80497,9.874344,0.3935188,1
191551,274163624,-6.80868,30.73668,0.2772382,8.65587,-136.2058,0.8834195,7.995738,-6.715509,0.02102469,-539.1738,-1118.923,0.3574751,2
