LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels
138481,185664038,0,0.1582195,0.1371857,0.2706241,0,0
81261,121563855,0,0.1160366,0.1140059,0.1801332,0,1
70088,109063857,0,0.1167269,0.1097518,0.1801561,0,1
290189,354264071,0,0.5026945,1.002326,1.332503,0,3
196608,250264021,0,6.00E-07,6.00E-07,6.00E-07,0,2
361153,433163332,0,0.124113,0.1131273,0.1475555,0,0
199844,253863414,0,6.00E-07,6.00E-07,6.00E-07,0,2
284870,348363932,0,0.1214284,0.1196755,0.1892999,0,0
141986,189563311,0,0.1644278,0.135493,0.2595486,0,0
206405,261163826,0,6.00E-07,6.00E-07,6.00E-07,0,2
72790,112063490,0,0.1050344,0.1135065,0.1722914,0,1
186987,239563303,0,6.00E-07,6.00E-07,6.00E-07,0,0
21689,55363679,0,0.1184041,0.1222005,0.1443144,0,0
299478,364664076,0,0.08137288,0.07772679,0.00269937,0,3
40969,76763449,0,0.1097157,0.1159691,0.1789919,0,0
34842,69963670,0,0.1145466,0.1097607,0.1303209,0,0
362326,434463645,0,0.113218,0.1148087,0.1475847,0,0
375926,449563436,0,0.1285773,0.1427737,0.2503872,0,4
35294,70463470,0,0.1146966,0.1211032,0.1897212,0,0
399587,475863745,0,0.1149659,0.1193866,0.1537382,0,4
330812,399463484,0,0.1248498,0.1293603,0.6065079,0,0
180873,232763524,0,6.00E-07,6.00E-07,6.00E-07,0,0
292250,356563984,0,1.730491,0.9395483,1.61282,0,3
94250,136163846,0,0.2395233,0.1717439,0.3771323,0,1
376374,450064069,0,0.1310492,0.144622,0.2529452,0,4
120136,165263868,0,0.1595799,0.1313224,0.2604396,0,1
266678,328163682,0,0.1187008,0.1247557,0.1348094,0,0
341709,411563642,0,0.129319,0.1146811,0.1700786,0,0
92650,134363733,0,0.2316931,0.1626512,0.368158,0,1
156385,205563575,0,0.1571839,0.1348384,0.275136,0,0
85887,126763441,0,0.1595457,0.125541,0.2409737,0,1
128845,174963320,0,0.1483155,0.1161343,0.2281547,0,0
175290,226563505,0,0.1154659,0.1132578,0.1906404,0,0
260109,320863270,0,0.1012283,0.1115321,0.1564192,0,0
210905,266163492,0,6.00E-07,6.00E-07,6.00E-07,0,2
10067,25763857,0,0.00299133,0.00282726,0.00267014,0,0
94428,136363766,0,0.2421241,0.1488437,0.3576115,0,1
6383,21164031,0,0.00277893,0.002728,0.00280542,0,0
373225,446563803,0,0.1101637,0.1186149,0.1730312,0,4
376194,449863316,0,0.132742,0.1451941,0.2585289,0,4
219451,275663857,0,6.00E-07,6.00E-07,6.00E-07,0,2
5984,20663398,0,0.00309823,0.00269,0.00275472,0,0
302172,367663709,0,0.07360265,0.0758726,0.00266189,0,3
306226,372163575,0,0.08162548,0.07940726,0.00279296,0,3
266318,327763842,0,0.1112899,0.1179526,0.1551334,0,0
179883,231663964,0,6.60E-07,6.10E-07,1.32E-06,0,0
22862,56663992,0,0.1166253,0.12115,0.1884272,0,0
79481,119563822,0,0.116019,0.1140128,0.1719813,0,1
234002,291864041,0,6.00E-07,6.00E-07,6.00E-07,0,2
375026,448563836,0,0.1283585,0.1305009,0.2260725,0,4
145678,193663337,0,0.15833,0.1377563,0.2747719,0,0
394464,470163526,0,0.1182273,0.1131977,0.1828487,0,4
281898,345063586,0,0.1232719,0.1143534,0.1686581,0,0
189240,242063969,0,6.00E-07,6.00E-07,6.00E-07,0,2
124611,170263534,0,0.1314688,0.1164136,0.2319807,0,0
156475,205663535,0,0.1579258,0.1314956,0.2505816,0,0
311089,377563914,0,0.06996208,0.08214243,0.0027434,0,3
221518,277963770,0,6.00E-07,6.00E-07,6.00E-07,0,2
89891,131263307,0,0.2227299,0.1607355,0.3676035,0,1
338197,407663536,0,0.1894184,0.1387178,0.3164409,0,0
4383,18663365,0,0.00291104,0.0029615,0.00294743,0,0
335855,405063743,0,0.1841978,0.1513873,0.2509019,0,0
307398,373463888,0,0.07779402,0.07596218,0.00263272,0,3
2618,16463412,0,0.00273979,0.00259545,0.00254074,0,0
178357,229963811,0,0.01187316,0.00461789,0.04768368,0,0
115245,159763569,0,0.1375808,0.125598,0.2493996,0,1
86778,127763874,0,0.1654177,0.1270483,0.2622479,0,1
110532,154464023,0,0.1566275,0.120867,0.2553162,0,1
11025,26963377,0,0.00326282,0.00272686,0.00281936,0,0
367096,439764024,0,0.1182173,0.1269724,0.2006789,0,0
280909,343964026,0,0.120842,0.1135985,0.2049202,0,0
111687,155763503,0,0.1513214,0.1259498,0.2527521,0,1
335044,404163270,0,0.1878072,0.153273,0.2694918,0,0
41420,77264082,0,0.1078615,0.106454,0.134336,0,0
363045,435263325,0,0.1216504,0.1005693,0.2034833,0,0
54219,91463400,0,0.1152623,0.112924,0.1688353,0,0
333426,402363990,0,0.1517616,0.1451176,0.3171516,0,0
39978,75663889,0,0.1087594,0.1001718,0.1813183,0,0
148198,196463883,0,0.1558043,0.1239144,0.2676999,0,0
59179,96963699,0,0.1114802,0.1095923,0.123764,0,0
213419,268964038,0,6.00E-07,6.00E-07,6.00E-07,0,2
121293,166563348,0,0.1456259,0.1243987,0.264508,0,1
289107,353063718,0,0.1820314,0.1972894,0.5493639,0,3
388162,463163827,0,0.1410154,0.1426403,0.2579669,0,4
281809,344963626,0,0.1018742,0.1089281,0.1500081,0,0
189327,242163929,0,6.00E-07,6.00E-07,6.00E-07,0,2
180243,232063804,0,6.00E-07,6.00E-07,6.00E-07,0,0
22139,55863479,0,0.1133011,0.1274321,0.1891488,0,0
315051,381963820,0,0.08505814,0.0767176,0.00312263,0,3
107059,150563917,0,0.1466541,0.1335451,0.2408381,0,1
275504,337963927,0,0.1226012,0.1152649,0.1714507,0,0
256056,316363404,0,0.1257266,0.1234068,0.1783356,0,0
306498,372463455,0,0.07881616,0.079018,0.00265787,0,3
353506,424663400,0,0.1217745,0.1149142,0.1883116,0,0
11586,27663930,0,0.00292575,0.00270296,0.00285679,0,0
409582,486963470,0,0.1188838,0.1048533,0.1959777,0,4
165471,215663700,0,0.1102235,0.1181979,0.118865,0,0
9425,24963344,0,0.00283611,0.00295029,0.00265883,0,0
13987,46763787,0,0.00276577,0.00326047,0.00264786,0,0
156024,205163735,0,0.1611477,0.1253441,0.224219,0,0
420929,499563428,0,0.0990169,0.1153731,0.1543396,0,4
59540,97363539,0,0.1156473,0.1203201,0.1888698,0,0
83399,123963728,0,0.1349769,0.1217993,0.1998247,0,1
37723,73164056,0,0.1197319,0.1193036,0.186265,0,0
338738,408263296,0,0.1714663,0.1409042,0.3026586,0,0
82417,122863335,0,0.1556638,0.1413514,0.2647376,0,1
438152,520163518,0,0.0028087,0.00268543,0.00290417,0,4
274964,337363334,0,0.1150252,0.116579,0.1906989,0,0
146038,194064010,0,0.1624728,0.1234062,0.2650075,0,0
207939,262863979,0,6.00E-07,6.00E-07,6.00E-07,0,2
299656,364863996,0,0.07729194,0.07380947,0.00284823,0,3
98165,140563752,0,0.2265824,0.1423105,0.3272499,0,1
123082,168563381,0,0.1904763,0.1422274,0.3857113,0,0
298407,363463723,0,0.07876442,0.07689386,0.00284036,0,3
5746,20363518,0,0.00287765,0.00281298,0.00251139,0,0
369984,442963577,0,0.1206754,0.1231558,0.1594889,0,0
346122,416463348,0,0.1234623,0.1367344,0.2012008,0,0
64588,102963798,0,0.1223333,0.1179743,0.1980709,0,0
327476,395763298,0,0.1111468,0.1119767,0.00241941,0,3
424167,503163654,0,0.1266191,0.1095216,0.1614337,0,4
274693,337063454,0,0.1382708,0.1340249,0.2165974,0,0
205144,259763553,0,6.00E-07,6.00E-07,6.00E-07,0,2
200295,254364047,0,6.00E-07,6.00E-07,6.00E-07,0,2
223939,280663523,0,6.00E-07,6.00E-07,6.00E-07,0,2
308027,374163608,0,0.0778219,0.08271815,0.00240076,0,3
95408,137463326,0,0.2418092,0.1531881,0.4054018,0,1
228347,285564062,0,6.00E-07,6.00E-07,6.00E-07,0,2
76278,115963596,0,0.1150445,0.1122703,0.154135,0,1
279197,342063953,0,0.1179793,0.122381,0.1956632,0,0
376556,450263989,0,0.1210223,0.1420734,0.2559045,0,4
303702,369363862,0,0.07396519,0.07919278,0.0029705,0,3
191932,245063602,0,6.00E-07,6.00E-07,6.00E-07,0,2
226998,284063829,0,6.00E-07,6.00E-07,6.00E-07,0,2
111330,155363663,0,0.1465275,0.125819,0.207119,0,1
260200,320964063,0,0.1097902,0.1075451,0.175747,0,0
362235,434363685,0,0.1247208,0.1239527,0.1539001,0,0
43852,79963835,0,0.1244331,0.1256756,0.1756446,0,0
52144,89163487,0,0.1309533,0.1277117,0.1814414,0,0
254165,314263411,0,0.1184027,0.113151,0.1649456,0,0
10225,25963777,0,0.00279735,0.00272673,0.00277004,0,0
330179,398763764,0,0.1620289,0.1992632,0.328005,0,0
375746,449363516,0,0.1258769,0.1496346,0.2489839,0,4
96387,138563719,0,0.2275857,0.1470273,0.3182462,0,1
397430,473463872,0,0.1111135,0.1156809,0.1822371,0,4
410123,487564063,0,0.1215934,0.122897,0.1767557,0,4
76454,116163516,0,0.124654,0.1282998,0.1744236,0,1
231219,288763615,0,6.00E-07,6.00E-07,6.00E-07,0,2
214859,270563398,0,6.00E-07,6.00E-07,6.00E-07,0,2
265154,326463529,0,0.1230487,0.1118023,0.2210977,0,0
51335,88263847,0,0.1234719,0.1216055,0.219999,0,0
41959,77863842,0,0.1108169,0.1177128,0.1668603,0,0
206765,261563666,0,6.00E-07,6.00E-07,6.00E-07,0,2
62604,100763845,0,0.09903023,0.1201569,0.1924029,0,0
35831,71064063,0,0.1227908,0.1188111,0.1642248,0,0
230237,287664055,0,6.00E-07,6.00E-07,6.00E-07,0,2
154494,203463582,0,0.1521288,0.1445861,0.2493684,0,0
101012,143763305,0,0.1793269,0.1235967,0.2954157,0,1
46466,82863508,0,0.1139156,0.1221456,0.1740751,0,0
223489,280163723,0,6.00E-07,6.00E-07,6.00E-07,0,2
313879,380663507,0,0.07904084,0.07344736,0.00290112,0,3
220977,277364010,0,6.00E-07,6.00E-07,6.00E-07,0,2
205233,259863513,0,6.00E-07,6.00E-07,6.00E-07,0,2
191484,244563802,0,6.00E-07,6.00E-07,6.00E-07,0,2
220524,276863377,0,6.00E-07,6.00E-07,6.00E-07,0,2
340987,410763962,0,0.1328154,0.122574,0.2308176,0,0
114979,159463689,0,0.1465707,0.1225463,0.2129993,0,1
194811,248263988,0,6.00E-07,6.00E-07,6.00E-07,0,2
202004,256263287,0,6.00E-07,6.00E-07,6.00E-07,0,2
352065,423064040,0,0.1100617,0.1190573,0.1725978,0,0
345222,415463748,0,0.1105888,0.1153788,0.1456853,0,0
204702,259263753,0,6.00E-07,6.00E-07,6.00E-07,0,2
256686,317063957,0,0.1197704,0.1175137,0.2170282,0,0
354847,426163633,0,0.1196783,0.1126203,0.1879985,0,0
271542,333564021,0,0.1177154,0.1180914,0.1606186,0,0
15109,48063267,0,0.00288489,0.00299867,0.00293672,0,0
180063,231863884,0,6.00E-07,6.00E-07,6.90E-07,0,0
276493,339063487,0,0.127135,0.1174195,0.1764742,0,0
400310,476663425,0,0.1084874,0.1021611,0.1506412,0,4
189508,242363849,0,6.00E-07,6.00E-07,6.00E-07,0,2
317752,384963453,0,0.1121098,0.1075041,0.0029752,0,3
180963,232863484,0,6.00E-07,6.00E-07,6.00E-07,0,0
428184,507763480,0,0.00248409,0.00275439,0.00277545,0,4
322072,389764032,0,0.1165722,0.1078306,0.00296067,0,3
365475,437963911,0,0.1157032,0.1056718,0.1711632,0,0
12467,28763490,0,0.00281415,0.00280313,0.00286944,0,0
2296,16063572,0,0.00298876,0.00251984,0.00271382,0,0
312620,379264067,0,0.0807849,0.08732273,0.00296487,0,3
214949,270663358,0,6.00E-07,6.00E-07,6.00E-07,0,2
291089,355263671,0,0.3141763,0.4222396,0.2307597,0,3
90336,131763940,0,0.2433845,0.161021,0.3886629,0,1
322432,390163872,0,0.1186622,0.1159133,0.00300634,0,3
406972,484063797,0,0.1086023,0.1155374,0.159288,0,4
189151,241964009,0,6.00E-07,6.00E-07,6.00E-07,0,2
103591,146663811,0,0.1574332,0.1469986,0.2945026,0,1
315229,382163740,0,0.07553881,0.07433038,0.00328564,0,3
53046,90163920,0,0.1090136,0.10704,0.178091,0,0
357009,428563506,0,0.1136201,0.1164676,0.1991699,0,0
430240,510363273,0,0.0028255,0.00288459,0.00274632,0,4
71531,110664050,0,0.1289133,0.1153946,0.1740316,0,1
48450,85063461,0,0.1164506,0.1168673,0.1764829,0,0
130646,176963353,0,0.158138,0.1378935,0.2669823,0,0
104748,147963291,0,0.1675437,0.1339623,0.2569796,0,1
424078,503063694,0,0.1182249,0.1063427,0.155659,0,4
142615,190263864,0,0.1557543,0.1362092,0.2656601,0,0
138751,185963918,0,0.1703505,0.1312723,0.2609121,0,0
37453,72863343,0,0.1181982,0.1156447,0.220207,0,0
396260,472163559,0,0.1224834,0.1204512,0.161696,0,4
437416,519263878,0,0.00262519,0.00267654,0.00252451,0,4
274422,336763574,0,0.130442,0.119342,0.223492,0,0
118002,162863995,0,0.153831,0.1312143,0.2638237,0,1
386721,461563634,0,0.1363849,0.1503023,0.2329223,0,4
308566,374763368,0,0.08049594,0.07465805,0.00294409,0,3
386899,461763554,0,0.1468838,0.1478427,0.2663821,0,4
218722,274863344,0,6.00E-07,6.00E-07,6.00E-07,0,2
71801,110963930,0,0.1151201,0.1180037,0.169269,0,1
52236,89263447,0,0.1276647,0.1301838,0.1981477,0,0
237868,296163987,0,6.00E-07,6.00E-07,6.00E-07,0,2
50795,87664087,0,0.1145348,0.1165446,0.1546376,0,0
73335,112664083,0,0.1172557,0.1196163,0.1740502,0,1
380876,455063735,0,0.136501,0.1539412,0.2481849,0,4
182225,234263757,0,6.00E-07,6.00E-07,6.00E-07,0,0
95763,137863999,0,0.2256264,0.1619221,0.4064493,0,1
411383,488963503,0,0.1179125,0.110947,0.1701778,0,4
303072,368663309,0,0.07663491,0.07917654,0.0028751,0,3
141715,189263431,0,0.1559699,0.1340161,0.2713966,0,0
360342,432263692,0,0.1033319,0.1239848,0.1592793,0,0
47638,84163821,0,0.1270029,0.1269791,0.179014,0,0
244440,303463566,0,6.00E-07,6.00E-07,6.00E-07,0,0
128754,174863360,0,0.1565229,0.1375653,0.2299919,0,0
198225,252063301,0,6.00E-07,6.00E-07,6.00E-07,0,2
398420,474563432,0,0.1152539,0.111125,0.1526582,0,4
355838,427264026,0,0.1109181,0.1241083,0.1846506,0,0
149369,197763363,0,0.167264,0.1310014,0.2756999,0,0
313068,379763867,0,0.07494602,0.08354328,0.00285555,0,3
326127,394263898,0,0.1123962,0.09408774,0.00269283,0,3
325497,393563345,0,0.09486908,0.111331,0.00279937,0,3
164392,214463347,0,0.1167899,0.1211735,0.202354,0,0
362864,435063405,0,0.1211084,0.1101667,0.2154107,0,0
326936,395163538,0,0.1098142,0.1083706,0.0028006,0,3
384114,458663961,0,0.1168467,0.1453197,0.2675978,0,4
147478,195663370,0,0.1702732,0.1389972,0.2610606,0,0
78413,118363469,0,0.116695,0.1270022,0.2051134,0,1
45475,81763948,0,0.1229117,0.112058,0.1531781,0,0
194541,247963275,0,6.00E-07,6.00E-07,6.00E-07,0,2
298497,363563683,0,0.07710841,0.07095884,0.0026372,0,3
77968,117863669,0,0.1245045,0.146469,0.1727276,0,1
437085,518864038,0,0.00301606,0.00264518,0.00270724,0,4
162057,211863554,0,0.1159334,0.127522,0.1848453,0,0
294834,359463657,0,0.2163138,0.4638098,0.3217696,0,3
379166,453163662,0,0.1306741,0.1580548,0.2241955,0,4
325857,393964018,0,0.1196649,0.1006041,0.00270916,0,3
231040,288563695,0,6.00E-07,6.00E-07,6.00E-07,0,2
278387,341163480,0,0.1285498,0.1197654,0.2261971,0,0
42771,78763482,0,0.134555,0.1112679,0.2275378,0,0
61972,100063292,0,0.1242107,0.1221235,0.1769879,0,0
45564,81863908,0,0.1244806,0.1060443,0.1724665,0,0
53676,90863640,0,0.124841,0.120322,0.1368023,0,0
410391,487863943,0,0.1103342,0.1105597,0.1797269,0,4
17000,50163260,0,0.1566692,0.1400167,0.1752109,0,0
72610,111863570,0,0.1149115,0.1213257,0.167329,0,1
388973,464063467,0,0.1312578,0.143975,0.2446526,0,4
125871,171663807,0,0.123596,0.1252738,0.182694,0,0
317481,384663573,0,0.124598,0.1031382,0.00294149,0,3
22591,56363279,0,0.1297161,0.1327865,0.1662187,0,0
153684,202563942,0,0.1500506,0.1469054,0.2718802,0,0
402560,479164091,0,0.1255946,0.1158248,0.1413926,0,4
211986,267363845,0,6.00E-07,6.00E-07,6.00E-07,0,2
172766,223763792,0,0.1220204,0.1177237,0.1544518,0,0
35920,71164023,0,0.1039622,0.126544,0.1640809,0,0
222418,278963370,0,6.00E-07,6.00E-07,6.00E-07,0,2
211266,266563332,0,6.00E-07,6.00E-07,6.00E-07,0,2
228258,285463269,0,6.00E-07,6.00E-07,6.00E-07,0,2
123442,168964054,0,0.1470933,0.1408572,0.3242188,0,0
212886,268363445,0,6.00E-07,6.00E-07,6.00E-07,0,2
338557,408063376,0,0.1904082,0.1443944,0.3080056,0,0
253803,313863571,0,0.1298548,0.1163529,0.1754754,0,0
236008,323563856,0,0.1191926,0.1201753,0.1584617,0,0
300115,394863658,0,0.1059614,0.1096864,0.1330024,0,4
155593,234163797,0,6.00E-07,6.00E-07,6.00E-07,0,0
21086,84363741,0,0.1379001,0.1211397,0.155717,0,0
108130,181364092,0,0.1559705,0.1296303,0.2541758,0,1
277186,369363862,0,0.1162238,0.1149365,0.1503392,0,0
314149,410464082,0,0.1183637,0.1240326,0.1515082,0,4
93190,164563315,0,0.2380389,0.1623592,0.4084685,0,1
314778,411163802,0,0.1220373,0.1265463,0.1424847,0,4
308036,403663470,0,0.1138873,0.1102525,0.2029917,0,4
302184,397163571,0,0.119608,0.1298556,0.1899861,0,4
81440,151363597,0,0.1317076,0.1143962,0.1616514,0,1
311182,407163736,0,0.107992,0.1188695,0.1419046,0,4
196433,279563963,0,6.00E-07,6.00E-07,6.00E-07,0,2
315319,411763562,0,0.113122,0.1069592,0.1567773,0,4
113560,187463318,0,0.1557972,0.1253324,0.2302998,0,1
322342,419563774,0,0.0043034,0.00409375,0.00285724,0,4
175765,256564000,0,6.00E-07,6.00E-07,6.00E-07,0,2
229971,316864037,0,0.1109471,0.1139808,0.1583532,0,0
117965,192363857,0,0.1445909,0.1370095,0.2362264,0,0
193918,276763417,0,6.00E-07,6.00E-07,6.00E-07,0,2
180251,261563666,0,6.00E-07,6.00E-07,6.00E-07,0,2
165411,245063602,0,6.00E-07,6.00E-07,6.00E-07,0,2
161535,240763656,0,6.00E-07,6.00E-07,6.00E-07,0,2
215031,300264013,0,6.00E-07,6.00E-07,6.00E-07,0,2
129582,205263695,0,0.1655534,0.1252408,0.2144883,0,0
74175,143263505,0,0.1275591,0.111242,0.2035614,0,1
124539,199663436,0,0.1565459,0.1240865,0.2578602,0,0
79751,149463524,0,0.1106213,0.119967,0.1750649,0,1
48929,115263876,0,0.1183732,0.1181599,0.1710806,0,0
187183,269263918,0,6.00E-07,6.00E-07,6.00E-07,0,2
183400,265063932,0,6.00E-07,6.00E-07,6.00E-07,0,2
325981,423763760,0,0.00296307,0.00253424,0.00279375,0,4
257817,347863299,0,0.05986308,0.06737743,0.00304035,0,3
300296,395063578,0,0.1090581,0.104256,0.183413,0,4
70477,139163479,0,0.1202836,0.1160768,0.1901317,0,1
294365,388463719,0,0.1218452,0.1235349,0.1343365,0,4
298504,393063545,0,0.1116921,0.102939,0.180354,0,4
154153,232563604,0,0.00010359,4.89E-05,0.0005379,0,0
163337,242763689,0,6.00E-07,6.00E-07,6.00E-07,0,2
329079,427363986,0,0.00281303,0.00279673,0.00290145,0,4
158114,236963510,0,6.00E-07,6.00E-07,6.00E-07,0,0
305243,400563877,0,0.1169764,0.116437,0.1807444,0,4
78685,148264004,0,0.1252277,0.1350542,0.2055377,0,1
308573,404264063,0,0.124077,0.1214356,0.166513,0,4
97280,169163974,0,0.2028862,0.173794,0.384124,0,1
321979,419163934,0,0.00474913,0.00555158,0.00484897,0,4
196163,279264083,0,6.00E-07,6.00E-07,6.00E-07,0,2
83934,154163310,0,0.138251,0.1225582,0.2472621,0,1
184300,266063532,0,6.00E-07,6.00E-07,6.00E-07,0,2
51272,117863669,0,0.1250331,0.1490165,0.1673744,0,0
259888,350164045,0,0.1091376,0.1095474,0.00275135,0,3
104040,176763433,0,0.1904451,0.1405752,0.3116032,0,1
326841,424763360,0,0.00272828,0.00292081,0.00280021,0,4
96925,168763301,0,0.2104022,0.1596982,0.3514849,0,1
215124,300363973,0,6.00E-07,6.00E-07,6.00E-07,0,2
289144,382663540,0,0.1172756,0.1177528,0.1906465,0,4
309292,405063743,0,0.1079098,0.112126,0.1409779,0,4
216024,301363573,0,6.00E-07,6.00E-07,6.00E-07,0,2
160546,239663263,0,6.00E-07,6.00E-07,6.00E-07,0,2
97102,168964054,0,0.2296943,0.1543348,0.384739,0,1
248237,337163414,0,1.341651,1.789204,1.761427,0,3
64707,132763540,0,0.1253729,0.1224003,0.2144909,0,0
101550,173963720,0,0.1836319,0.141333,0.2776114,0,1
24602,88263847,0,0.1201983,0.1252328,0.1963923,0,0
294094,388163839,0,0.1217774,0.1167838,0.1770882,0,4
233573,320863270,0,0.1034305,0.1144427,0.1709803,0,0
266013,356963824,0,0.1329026,0.1577818,0.2782429,0,3
121205,195964083,0,0.1574623,0.1298087,0.2519395,0,0
271867,363463723,0,0.1685426,0.1313329,0.2564451,0,0
257998,348064052,0,0.07031423,0.07541045,0.00286271,0,3
199224,282663556,0,6.00E-07,6.00E-07,6.00E-07,0,2
197602,280863443,0,6.00E-07,6.00E-07,6.00E-07,0,2
91678,162863995,0,0.2239303,0.1477521,0.3841125,0,1
9571,32163796,0,0.00299452,0.00239392,0.00259516,0,0
318827,415663668,0,0.1158811,0.1155015,0.1376128,0,4
42890,108564057,0,0.1257078,0.1227505,0.1727011,0,0
135605,211963514,0,0.157062,0.1530076,0.2844033,0,0
116974,191263464,0,0.1285504,0.1408634,0.1997217,0,0
136868,213363787,0,0.1406124,0.1370591,0.2774633,0,0
285910,379063314,0,0.1520955,0.1364818,0.2515003,0,4
49739,116163516,0,0.122657,0.1266786,0.1724364,0,0
31269,95663386,0,0.119826,0.111234,0.1786599,0,0
24780,88463767,0,0.1258832,0.1286649,0.1657901,0,0
295894,390163872,0,0.1080355,0.1164391,0.1715991,0,4
302544,397563411,0,0.1281102,0.1177442,0.1765167,0,4
142542,219663766,0,0.1651586,0.1270994,0.2253634,0,0
68492,136963526,0,0.1221273,0.1203605,0.1844166,0,1
130210,205963415,0,0.1556074,0.1351834,0.2808963,0,0
17208,80063795,0,0.1652136,0.1605877,1.253876,0,0
57044,124263608,0,0.1271607,0.1101144,0.1751445,0,0
237267,324963296,0,0.1215822,0.1211855,0.1638699,0,3
108220,181464052,0,0.143166,0.1174878,0.2726062,0,1
228802,315563724,0,0.1183461,0.1108065,0.1497827,0,0
76727,146064051,0,0.1139145,0.1142849,0.1590588,0,1
222680,308763945,0,6.00E-07,6.00E-07,6.00E-07,0,0
202724,286563662,0,6.00E-07,6.00E-07,6.00E-07,0,2
299309,393964018,0,0.1185265,0.1093455,0.1664632,0,4
320807,417863621,0,0.1153781,0.1682149,1.589353,0,4
227814,314463331,0,0.1158199,0.1156705,0.164135,0,0
117245,191563344,0,0.1416634,0.1274263,0.2209374,0,0
22437,85863974,0,0.1169123,0.1219108,0.1933996,0,0
75301,144463858,0,0.1199681,0.110709,0.1877751,0,1
285999,379163274,0,0.1421729,0.1198297,0.2295352,0,4
230334,317263877,0,0.1218194,0.1203801,0.1570576,0,0
279078,371463855,0,0.1260324,0.1113929,0.1630923,0,0
308662,404364023,0,0.1209335,0.1100606,0.1667862,0,4
27124,91063560,0,0.1038259,0.09894184,0.1321483,0,0
333035,431963812,0,0.00268296,0.00287153,0.0030972,0,4
202093,285863942,0,6.00E-07,6.00E-07,6.00E-07,0,2
320896,417963581,0,0.07693836,0.112227,0.9719931,0,4
264393,355163711,0,0.2133073,0.1802349,0.7504639,0,3
222138,308163352,0,6.00E-07,6.00E-07,6.00E-07,0,0
286899,380163707,0,0.1504335,0.1228226,0.2214431,0,4
80908,150763837,0,0.1143759,0.131485,0.1730703,0,1
211081,295863274,0,6.00E-07,6.00E-07,6.00E-07,0,2
32980,97563459,0,0.1138912,0.1209687,0.174719,0,0
69305,137863999,0,0.1301294,0.1254987,0.2221017,0,1
205416,289563295,0,6.00E-07,6.00E-07,6.00E-07,0,2
40996,106464064,0,0.1181458,0.1118426,0.1870316,0,0
314870,411263762,0,0.1153198,0.1234314,0.1453561,0,4
246088,334763541,0,0.3531092,0.4435591,2.061716,0,3
223759,309963465,0,6.00E-07,6.00E-07,6.00E-07,0,0
257727,347763339,0,0.05838042,0.06177106,0.00305402,0,3
185110,266964005,0,6.00E-07,6.00E-07,6.00E-07,0,2
190235,272663391,0,6.00E-07,6.00E-07,6.00E-07,0,2
196253,279364043,0,6.00E-07,6.00E-07,6.00E-07,0,2
269796,361163810,0,0.1993979,0.1483117,0.3186978,0,0
117424,191763264,0,0.1412081,0.1312601,0.2251471,0,0
245195,333763941,0,0.4064948,0.4357612,0.368834,0,3
150279,228263658,0,0.120097,0.1232824,0.2183514,0,0
34417,99163652,0,0.1164287,0.1156335,0.120289,0,0
240689,328763442,0,0.1377183,0.1375784,0.2110653,0,3
37391,102463998,0,0.1221548,0.1289554,0.2265018,0,0
118505,192963617,0,0.1484817,0.1200065,0.2297319,0,0
325380,423064040,0,0.00243344,0.00295577,0.00281938,0,4
170357,250563901,0,6.00E-07,6.00E-07,6.00E-07,0,2
312174,408263296,0,0.1108869,0.1199356,0.1627079,0,4
322431,419663734,0,0.0039129,0.00413758,0.0028347,0,4
221688,307663552,0,6.00E-07,6.00E-07,6.00E-07,0,0
66870,135163413,0,0.1148021,0.1099474,0.1849504,0,0
300925,395763298,0,0.1174511,0.1056783,0.1396923,0,4
119405,193964050,0,0.1550135,0.1251595,0.2603799,0,0
173418,253963374,0,6.00E-07,6.00E-07,6.00E-07,0,2
150098,228063738,0,0.1352455,0.1287431,0.2012296,0,0
316131,412664035,0,0.1106936,0.1166896,0.1701513,0,4
14439,76963369,0,0.0027261,0.00297934,0.00265802,0,0
81529,151463557,0,0.1205608,0.1059085,0.2017609,0,1
25140,88863607,0,0.1070091,0.1170953,0.1468162,0,0
149827,227763858,0,0.1262953,0.1189564,0.2461457,0,0
121477,196263963,0,0.1634494,0.1342433,0.2623072,0,0
239430,327364002,0,0.1267239,0.1088374,0.1855327,0,3
282218,374963288,0,0.1326128,0.1199095,0.2057276,0,4
120577,195263530,0,0.150629,0.1258847,0.2420764,0,0
54337,121263975,0,0.1149178,0.1184609,0.1681041,0,0
242852,331163315,0,0.1119597,0.1029087,1.242898,0,3
259980,350264005,0,0.1094963,0.1045257,0.0031831,0,3
300747,395563378,0,0.1169521,0.1075964,0.1694865,0,4
181954,263463739,0,6.00E-07,6.00E-07,6.00E-07,0,2
73001,141964025,0,0.1123546,0.1160727,0.1621196,0,1
312353,408464049,0,0.1211339,0.113139,0.1614501,0,4
314240,410564042,0,0.1107488,0.1129082,0.1906357,0,4
61012,128663514,0,0.1184547,0.1237379,0.2047911,0,0
227455,314063491,0,0.123617,0.1348412,0.1819712,0,0
315408,411863522,0,0.1175302,0.1116773,0.194029,0,4
98436,170463454,0,0.225263,0.1509418,0.3498498,0,1
243392,331763908,0,0.4053622,0.2097959,0.6654038,0,3
298771,393363425,0,0.1155881,0.1153594,0.1646046,0,4
160095,239163463,0,6.00E-07,6.00E-07,6.00E-07,0,2
189695,272063631,0,6.00E-07,6.00E-07,6.00E-07,0,2
